attempt_idx,phase,idx_within_phase,attempt_pid,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
3,measured,15,30310,28286875262333,28286875313458,28286875319791,6333,7459,1833,91750,101042
3,measured,16,30310,28286879029541,28286879087333,28286879093750,6417,9125,2292,91917,103334
3,measured,17,30310,28286882850500,28286882902583,28286882909333,6750,6375,1916,93917,102208
3,measured,18,30310,28286886580083,28286886631333,28286886637708,6375,7459,1750,90958,100167
3,measured,19,30310,28286890382375,28286890438916,28286890445166,6250,7250,2250,103417,112917
3,measured,20,30310,28286894155833,28286894210125,28286894216625,6500,8209,2208,86667,97084
3,measured,21,30310,28286898059750,28286898116250,28286898123458,7208,7458,1917,107750,117125
3,measured,22,30310,28286901794083,28286901847666,28286901854750,7084,8417,2041,102500,112958
3,measured,23,30310,28286905554625,28286905607625,28286905613916,6291,6834,1875,87083,95792
3,measured,24,30310,28286909319958,28286909382333,28286909387791,5458,7417,2417,115500,125334
3,measured,25,30310,28286912981083,28286913032625,28286913039333,6708,7125,1834,90250,99209
3,measured,26,30310,28286916843666,28286916890500,28286916899666,9166,9834,1500,97500,108834
3,measured,27,30310,28286920445208,28286920494125,28286920500625,6500,6666,1834,86083,94583
3,measured,28,30310,28286924196916,28286924239041,28286924246166,7125,6417,1833,112000,120250
3,measured,29,30310,28286927886541,28286927936291,28286927942708,6417,6208,1792,90458,98458
3,measured,30,30310,28286931470583,28286931523125,28286931529541,6416,6959,2500,85958,95417
3,measured,31,30310,28286935308916,28286935359041,28286935365208,6167,5458,1709,88250,95417
3,measured,32,30310,28286939078666,28286939130833,28286939137500,6667,7083,2667,109083,118833
3,measured,33,30310,28286942795500,28286942850083,28286942856708,6625,7084,1875,96041,105000
3,measured,34,30310,28286946388833,28286946438750,28286946444958,6208,6375,1875,90958,99208
3,measured,35,30310,28286950207750,28286950261125,28286950271791,10666,6833,1959,123416,132208
3,measured,36,30310,28286953877916,28286953929250,28286953935916,6666,6333,1917,91333,99583
3,measured,37,30310,28286957713208,28286957762875,28286957769458,6583,6042,1833,90334,98209
3,measured,38,30310,28286961438958,28286961489333,28286961495791,6458,6375,1875,91750,100000
3,measured,39,30310,28286965053250,28286965103541,28286965109750,6209,6500,2208,85667,94375
3,measured,40,30310,28286968727833,28286968782041,28286968788500,6459,7084,3000,92375,102459
3,measured,41,30310,28286972455458,28286972522208,28286972528833,6625,16417,2708,88458,107583
3,measured,42,30310,28286976104666,28286976156083,28286976163083,7000,6541,2042,101000,109583
3,measured,43,30310,28286979700791,28286979754541,28286979760791,6250,8333,2333,91167,101833
3,measured,44,30310,28286983312291,28286983363375,28286983372166,8791,7041,2250,92959,102250
3,measured,45,30310,28286986977291,28286987022958,28286987186125,163167,7166,2667,240500,250333
3,measured,46,30310,28286990771250,28286990812041,28286990818583,6542,7500,2708,102042,112250
3,measured,47,30310,28286994434000,28286994483333,28286994489541,6208,6792,1875,86250,94917
3,measured,48,30310,28286998137000,28286998184916,28286998191583,6667,5958,1834,84791,92583
3,measured,49,30310,28287001800541,28287001855791,28287001862666,6875,6291,5084,90916,102291
3,measured,50,30310,28287005222166,28287005309375,28287005316916,7541,7250,2208,132792,142250
3,measured,51,30310,28287008968583,28287009026125,28287009032333,6208,8167,2625,88750,99542
3,measured,52,30310,28287012621708,28287012673500,28287012680208,6708,6792,1917,92125,100834
3,measured,53,30310,28287016415166,28287016479000,28287016633875,154875,5500,2500,252083,260083
3,measured,54,30310,28287020127375,28287020179583,28287020186041,6458,7542,2125,88416,98083
3,measured,55,30310,28287023827583,28287023877708,28287023884041,6333,7000,2292,84458,93750
3,measured,56,30310,28287027530791,28287027581041,28287027587625,6584,6416,1959,90583,98958
3,measured,57,30310,28287031283708,28287031336583,28287031343333,6750,6375,2125,96084,104584
3,measured,58,30310,28287035026625,28287035094416,28287035101500,7084,13625,3041,117917,134583
3,measured,59,30310,28287038536375,28287038588958,28287038595333,6375,8625,1917,89833,100375
3,measured,60,30310,28287042281458,28287042326000,28287042335041,9041,6750,1959,102833,111542
3,measured,61,30310,28287046217166,28287046272416,28287046279583,7167,6666,2042,103333,112041
3,measured,62,30310,28287049764625,28287049813416,28287049821250,7834,6667,1958,100167,108792
3,measured,63,30310,28287053514458,28287053565750,28287053572041,6291,7500,2042,89500,99042
3,measured,64,30310,28287057051875,28287057095500,28287057109083,13583,7167,2416,105959,115542
3,measured,65,30310,28287060705791,28287060757375,28287060763875,6500,7208,2125,88708,98041
3,measured,66,30310,28287064330833,28287064382875,28287064389458,6583,7791,2667,88708,99166
3,measured,67,30310,28287068009041,28287068064416,28287068070958,6542,7833,2542,87167,97542
3,measured,68,30310,28287071607541,28287071654916,28287071661291,6375,7333,2667,95000,105000
3,measured,69,30310,28287075357375,28287075399083,28287075438541,39458,5959,2333,121958,130250
3,measured,70,30310,28287079396500,28287079446125,28287079452750,6625,6333,1833,88750,96916
3,measured,71,30310,28287082823958,28287082883833,28287082889791,5958,7334,2666,134000,144000
3,measured,72,30310,28287086530625,28287086583083,28287086589625,6542,6958,2000,90875,99833
3,measured,73,30310,28287090176666,28287090228791,28287090235333,6542,6834,2041,87000,95875
3,measured,74,30310,28287093871708,28287093921791,28287093928125,6334,5958,1792,84125,91875
3,measured,75,30310,28287097483500,28287097537958,28287097544291,6333,7416,2542,89792,99750
3,measured,76,30310,28287100996041,28287101030916,28287101036500,5584,7291,2084,72291,81666
3,measured,77,30310,28287104527625,28287104582125,28287104588625,6500,6833,2125,92000,100958
3,measured,78,30310,28287108261500,28287108307125,28287108316833,9708,7125,2042,93375,102542
3,measured,79,30310,28287111842208,28287111893833,28287111899958,6125,6750,2084,89250,98084
3,measured,80,30310,28287115452791,28287115505208,28287115511875,6667,6166,2167,91875,100208
3,measured,81,30310,28287119115291,28287119166125,28287119172666,6541,6416,1834,86333,94583
3,measured,82,30310,28287122706416,28287122761625,28287122768125,6500,7833,2292,87625,97750
3,measured,83,30310,28287126387208,28287126426833,28287126435041,8208,7167,2083,78084,87334
4,calibration,0,30314,28294252241916,28294256461458,28294256469500,8042,520333,28625,3754750,4303708
4,calibration,1,30314,28294256691375,28294256788833,28294256795291,6458,29666,9042,123375,162083
4,calibration,2,30314,28294256879958,28294256953250,28294256959875,6625,11542,4000,117500,133042
4,calibration,3,30314,28294257030333,28294257105875,28294257112250,6375,12541,3250,121417,137208
4,calibration,4,30314,28294257193041,28294257260500,28294257266958,6458,14416,4375,139292,158083
4,calibration,5,30314,28294257369583,28294257444208,28294257450625,6417,9417,3333,124500,137250
4,calibration,6,30314,28294257520916,28294257589708,28294257596208,6500,8208,2834,121666,132708
4,calibration,7,30314,28294257681333,28294257748333,28294257754416,6083,14875,5708,112709,133292
4,calibration,8,30314,28294257825500,28294257887958,28294257896833,8875,7250,3000,119625,129875
4,calibration,9,30314,28294257966541,28294258022916,28294258166541,143625,7166,2792,246375,256333
4,measured,0,30314,28294262752333,28294262820791,28294262827541,6750,7333,2375,129083,138791
4,measured,1,30314,28294267361083,28294267426791,28294267433041,6250,13208,4625,111500,129333
4,measured,2,30314,28294271417500,28294271485041,28294271491541,6500,9083,2250,111625,122958
4,measured,3,30314,28294275705250,28294275764666,28294275773666,9000,8792,2583,105834,117209
4,measured,4,30314,28294279736291,28294279801708,28294279807791,6083,8250,2500,104833,115583
4,measured,5,30314,28294283924750,28294283987250,28294284076125,88875,6458,2000,198417,206875
4,measured,6,30314,28294288428041,28294288509250,28294288516333,7083,10542,2416,143500,156458
4,measured,7,30314,28294292639208,28294292699166,28294292721083,21917,6625,2416,140250,149291
4,measured,8,30314,28294297042916,28294297117250,28294297123833,6583,7583,2708,124667,134958
4,measured,9,30314,28294301188666,28294301239541,28294301273666,34125,5792,1833,130375,138000
4,measured,10,30314,28294305127916,28294305191500,28294305197958,6458,6417,2500,107791,116708
4,measured,11,30314,28294309233083,28294309291000,28294309302250,11250,6666,2292,122667,131625
4,measured,12,30314,28294313095875,28294313147958,28294313154375,6417,7125,2334,88958,98417
4,measured,13,30314,28294316719833,28294316771375,28294316777708,6333,6959,2166,88084,97209
4,measured,14,30314,28294320368958,28294320413125,28294320560458,147333,8834,2416,242542,253792
4,measured,15,30314,28294324058333,28294324110416,28294324116875,6459,7250,2167,90500,99917
4,measured,16,30314,28294327818041,28294327870708,28294327876916,6208,8041,2125,84625,94791
4,measured,17,30314,28294331846291,28294331898166,28294331904416,6250,7500,1833,92375,101708
4,measured,18,30314,28294335543041,28294335599000,28294335605375,6375,9000,2292,87583,98875
4,measured,19,30314,28294339348916,28294339401416,28294339408000,6584,7750,2250,94875,104875
4,measured,20,30314,28294343037666,28294343090916,28294343097333,6417,8750,2084,98416,109250
4,measured,21,30314,28294346675208,28294346727291,28294346733666,6375,7334,1916,91084,100334
4,measured,22,30314,28294350337875,28294350389208,28294350395708,6500,7125,1875,94083,103083
4,measured,23,30314,28294354098666,28294354149541,28294354156083,6542,7083,1959,88791,97833
4,measured,24,30314,28294357845750,28294357901250,28294357907458,6208,8958,2750,90708,102416
4,measured,25,30314,28294361623666,28294361675541,28294361681875,6334,8000,2042,93583,103625
4,measured,26,30314,28294365363625,28294365415583,28294365422041,6458,7709,1875,89708,99292
4,measured,27,30314,28294369033333,28294369083166,28294369089666,6500,5792,1792,89125,96709
4,measured,28,30314,28294372606208,28294372658666,28294372665000,6334,7459,2375,84750,94584
4,measured,29,30314,28294376137916,28294376179541,28294376187666,8125,7334,2791,81584,91709
4,measured,30,30314,28294379682083,28294379733916,28294379740375,6459,6958,2542,88167,97667
4,measured,31,30314,28294383514541,28294383559666,28294383566083,6417,12000,2958,85959,100917
4,measured,32,30314,28294387104250,28294387155375,28294387161708,6333,7375,2083,87709,97167
4,measured,33,30314,28294391000708,28294391056125,28294391062250,6125,8375,3917,102125,114417
4,measured,34,30314,28294394780625,28294394833958,28294394840625,6667,6708,2500,87333,96541
4,measured,35,30314,28294398687875,28294398741625,28294398752875,11250,9166,3084,95041,107291
4,measured,36,30314,28294402341500,28294402397958,28294402404333,6375,9375,2917,92250,104542
4,measured,37,30314,28294405799250,28294405850208,28294405856333,6125,5833,1959,89958,97750
4,measured,38,30314,28294409605416,28294409658875,28294409665375,6500,7250,2459,92125,101834
4,measured,39,30314,28294413451125,28294413500500,28294413507041,6541,6083,1875,85000,92958
4,measured,40,30314,28294417017791,28294417061458,28294417071583,10125,7292,2625,91875,101792
4,measured,41,30314,28294420531250,28294420583208,28294420589416,6208,6833,2125,92209,101167
4,measured,42,30314,28294424413250,28294424468541,28294424475250,6709,7167,2500,94542,104209
4,measured,43,30314,28294428036208,28294428088250,28294428094791,6541,6208,2208,86334,94750
4,measured,44,30314,28294431833833,28294431886625,28294431893000,6375,7542,2333,89459,99334
4,measured,45,30314,28294435527416,28294435580125,28294435586416,6291,7417,2250,91042,100709
4,measured,46,30314,28294438960166,28294439011541,28294439017958,6417,6875,2167,87208,96250
4,measured,47,30314,28294442714291,28294442762208,28294442768833,6625,8875,2292,90042,101209
4,measured,48,30314,28294446631125,28294446688833,28294446694958,6125,7500,7334,85041,99875
4,measured,49,30314,28294450258750,28294450314375,28294450320625,6250,7542,2583,93042,103167
4,measured,50,30314,28294453870750,28294453920708,28294453927166,6458,6042,1875,90666,98583
4,measured,51,30314,28294457599958,28294457650166,28294457656750,6584,6334,1875,93041,101250
4,measured,52,30314,28294461226583,28294461274625,28294461281083,6458,6292,1917,83625,91834
4,measured,53,30314,28294464909416,28294464960875,28294464967208,6333,6708,2042,97333,106083
4,measured,54,30314,28294468698250,28294468753375,28294468759833,6458,7459,3166,93417,104042
4,measured,55,30314,28294472470416,28294472529458,28294472536541,7083,10667,1833,105792,118292
4,measured,56,30314,28294476077791,28294476133875,28294476140625,6750,6916,2084,95916,104916
4,measured,57,30314,28294479749666,28294479804250,28294479810541,6291,7250,2500,93708,103458
4,measured,58,30314,28294483479500,28294483529458,28294483539083,9625,6209,1958,92208,100375
4,measured,59,30314,28294487162291,28294487216500,28294487223000,6500,8209,1833,96542,106584
4,measured,60,30314,28294491029750,28294491094500,28294491104250,9750,7000,1958,123375,132333
4,measured,61,30314,28294494797750,28294494848375,28294494854791,6416,6458,1834,90416,98708
4,measured,62,30314,28294498509791,28294498559166,28294498565791,6625,6167,2166,84209,92542
4,measured,63,30314,28294502211041,28294502263333,28294502269833,6500,7292,2208,86792,96292
4,measured,64,30314,28294506037916,28294506091541,28294506097916,6375,6750,1958,95167,103875
4,measured,65,30314,28294509613833,28294509666583,28294509673541,6958,7042,2167,103416,112625
4,measured,66,30314,28294513221125,28294513271125,28294513277625,6500,6125,1791,89917,97833
4,measured,67,30314,28294516942958,28294516985708,28294516994916,9208,7084,2375,87416,96875
4,measured,68,30314,28294520556833,28294520608125,28294520614541,6416,6584,1875,90708,99167
4,measured,69,30314,28294524284500,28294524341541,28294524347708,6167,7416,2625,95917,105958
4,measured,70,30314,28294527970208,28294528018041,28294528024750,6709,6250,1917,88583,96750
4,measured,71,30314,28294531624458,28294531675666,28294531682291,6625,6916,2334,91875,101125
4,measured,72,30314,28294535288458,28294535340500,28294535346833,6333,7084,3125,85875,96084
4,measured,73,30314,28294538859250,28294538910791,28294538917125,6334,8042,2250,81125,91417
4,measured,74,30314,28294542508083,28294542566291,28294542572791,6500,6834,2208,93292,102334
4,measured,75,30314,28294546487166,28294546538750,28294546545375,6625,5792,1792,88625,96209
4,measured,76,30314,28294550001875,28294550052958,28294550064625,11667,8250,2583,123209,134042
4,measured,77,30314,28294553620708,28294553676416,28294553682708,6292,7959,2666,90375,101000
4,measured,78,30314,28294557293291,28294557346833,28294557353333,6500,7875,2584,92708,103167
4,measured,79,30314,28294560938333,28294560987291,28294560993750,6459,6000,2042,85458,93500
4,measured,80,30314,28294564312250,28294564363708,28294564369916,6208,6084,1791,87709,95584
4,measured,81,30314,28294568049083,28294568101625,28294568108083,6458,7417,2208,88959,98584
4,measured,82,30314,28294571829375,28294571882500,28294571889041,6541,7750,2208,98584,108542
4,measured,83,30314,28294575311625,28294575358541,28294575364916,6375,7625,2250,88166,98041
