iso_ts,monotonic_ns,window_s,gpu_power_mw,cpu_power_mw,ane_power_mw,dram_power_mw,amcc_power_mw,dcs_power_mw,afr_power_mw,disp_power_mw,isp_power_mw,ave_power_mw,gpu_sram_power_mw,gpu_energy_nj,cpu_energy_nj,ane_energy_nj,dram_energy_nj,amcc_energy_nj,dcs_energy_nj,afr_energy_nj,disp_energy_nj,isp_energy_nj,ave_energy_nj,gpu_sram_energy_nj
2026-04-29T13:00:49.058466,48728014318666,0.379496,257.45,998.692,0.0,450.597,584.986,545.46,28.986,332.019,5.27,2.635,0.0,97701501,379000000,0,171000000,222000000,207000000,11000000,126000000,2000000,1000000,0
2026-04-29T13:00:49.490540,48728446390166,0.432074,174.628,1705.726,0.0,513.801,703.583,893.365,23.144,337.905,2.314,4.629,0.0,75452053,737000000,0,222000000,304000000,386000000,10000000,146000000,1000000,2000000,0
2026-04-29T13:00:49.920447,48728876295916,0.429906,234.026,1572.438,0.0,528.023,842.045,969.98,25.587,344.262,4.652,4.652,0.0,100609291,676000000,0,227000000,362000000,417000000,11000000,148000000,2000000,2000000,0
2026-04-29T13:00:50.350067,48729305916000,0.429618,217.293,2558.088,0.0,679.674,956.665,1152.187,27.932,339.837,4.655,4.655,0.0,93352731,1099000000,0,292000000,411000000,495000000,12000000,146000000,2000000,2000000,0
2026-04-29T13:00:50.777385,48729733231375,0.427318,185.696,1521.117,0.0,498.458,833.104,933.732,18.721,344.006,4.68,2.34,0.0,79351078,650000000,0,213000000,356000000,399000000,8000000,147000000,2000000,1000000,0
2026-04-29T13:00:51.224909,48730180754458,0.447523,243.933,1611.091,0.0,569.803,808.897,1032.35,29.049,324.006,2.235,4.469,0.0,109165705,721000000,0,255000000,362000000,462000000,13000000,145000000,1000000,2000000,0
2026-04-29T13:00:51.657345,48730613188833,0.432436,180.927,1505.427,0.0,460.184,696.057,758.495,20.812,353.81,4.625,4.625,0.0,78239414,651000000,0,199000000,301000000,328000000,9000000,153000000,2000000,2000000,0
