sample_idx,sleep_s,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
53,0.1,4277292608416,4277292947041,4277292955750,8709,107875,24875,370875,503625
54,0.1,4277398418041,4277398742416,4277398751208,8792,131542,31333,257625,420500
55,0.1,4277504218291,4277504982041,4277504990625,8584,162750,37208,718250,918208
56,0.1,4277610318833,4277610960250,4277610969500,9250,132459,29333,596292,758084
57,0.1,4277715038333,4277715369000,4277715377166,8166,211875,19459,170666,402000
58,0.1,4277820237375,4277820707791,4277820716083,8292,47042,13750,503000,563792
59,0.1,4277925952750,4277926491333,4277926500833,9500,52208,15167,619625,687000
60,0.1,4278031838583,4278032479333,4278032488000,8667,74042,19458,716584,810084
61,0.1,4278137839333,4278138465458,4278138474166,8708,72000,18250,676375,766625
62,0.1,4278243721458,4278244224500,4278244233500,9000,46042,14125,580541,640708
63,0.1,4278349476833,4278350012541,4278350021625,9084,55208,16292,591500,663000
64,0.1,4278455267875,4278456043041,4278456051375,8334,128792,34417,754500,917709
65,0.1,4278561435791,4278562056291,4278562065166,8875,72333,20958,690167,783458
66,0.1,4278667405416,4278667997458,4278668005833,8375,94875,23958,620500,739333
67,0.1,4278770741083,4278771345541,4278771354958,9417,66917,19708,653042,739667
68,0.1,4278876610833,4278877022208,4278877030541,8333,43000,12291,461375,516666
69,0.1,4278982353083,4278982717333,4278982725291,7958,120208,27917,293792,441917
70,0.1,4279085535166,4279086073041,4279086087166,14125,73459,17291,614084,704834
71,0.1,4279191490458,4279191862583,4279191871875,9292,156084,33958,285667,475709
72,0.1,4279292793916,4279293423958,4279293433458,9500,126708,26459,592666,745833
73,0.1,4279395826375,4279396570958,4279396579958,9000,142042,32958,698459,873459
74,0.1,4279499259083,4279499934458,4279499945250,10792,207834,34333,551917,794084
75,0.1,4279605344208,4279606104875,4279606130750,25875,138458,34834,783875,957167
76,0.1,4279709162250,4279709749458,4279709758208,8750,77250,22541,603084,702875
77,0.1,4279815062875,4279815746541,4279815755458,8917,74541,21167,734333,830041
78,0.1,4279916885333,4279917358875,4279917368083,9208,51875,13833,552375,618083
79,0.1,4280022673250,4280023268166,4280023277291,9125,62125,15083,665875,743083
80,0.1,4280128715000,4280129502333,4280129511083,8750,167416,27042,735000,929458
81,0.1,4280234508166,4280235156166,4280235166333,10167,117875,26208,630500,774583
82,0.1,4280338141916,4280338783625,4280338793291,9666,72041,17834,711000,800875
83,0.1,4280444184625,4280444849291,4280444858291,9000,135333,31084,635416,801833
84,0.1,4280549936833,4280550148958,4280550157416,8458,74083,18417,208792,301292
85,0.1,4280655368791,4280655675416,4280655689708,14292,66625,14458,391542,472625
86,0.1,4280761017125,4280761452166,4280761461416,9250,44000,12333,516042,572375
87,0.1,4280866749541,4280867260333,4280867270208,9875,48709,13666,590292,652667
88,0.1,4280972551500,4280973036541,4280973055416,18875,61333,16750,625417,703500
89,0.1,4281078373208,4281078837916,4281078846125,8209,46917,14792,544333,606042
90,0.1,4281184230750,4281184886375,4281184895375,9000,134833,32917,615542,783292
91,0.1,4281287768916,4281288040750,4281288049583,8833,118541,25167,232958,376666
92,0.1,4281390819416,4281391038166,4281391046458,8292,80709,23916,207792,312417
93,0.1,4281496456791,4281497211875,4281497221375,9500,143250,39458,734958,917666
94,0.1,4281601491791,4281602176791,4281602186333,9542,114667,33792,671291,819750
95,0.1,4281705971083,4281706743541,4281706766500,22959,133917,31625,782292,947834
96,0.1,4281812101041,4281812574166,4281812582041,7875,54292,15291,647750,717333
97,0.1,4281917978458,4281918401375,4281918409166,7791,56083,18250,459750,534083
98,0.1,4282023769750,4282023987458,4282023995583,8125,90833,19917,198667,309417
99,0.1,4282129076708,4282129709208,4282129718375,9167,75458,20750,684792,781000
100,0.1,4282235135250,4282235822375,4282235830791,8416,143250,34834,659875,837959
101,0.1,4282341035916,4282341516375,4282341539208,22833,62959,16708,572125,651792
102,0.1,4282446928083,4282447683500,4282447691875,8375,151250,37208,704750,893208
103,0.1,4282548847083,4282549641083,4282549650041,8958,154833,40292,744875,940000
104,0.1,4282654128250,4282654938083,4282654946708,8625,129292,32458,797875,959625
105,0.1,4282758792708,4282759323750,4282759332208,8458,54000,21875,574750,650625
106,0.1,4282864278000,4282864830208,4282864838416,8208,51167,14292,575541,641000
107,0.1,4282970152250,4282970893458,4282970902291,8833,140000,28792,697250,866042
108,0.1,4283073730583,4283074106083,4283074115416,9333,131583,34042,318833,484458
109,0.1,4283175820291,4283176372250,4283176381416,9166,69084,17333,593708,680125
110,0.1,4283281759791,4283281975958,4283281985250,9292,66250,16250,224125,306625
111,0.1,4283383637500,4283384063708,4283384071833,8125,54792,14833,448417,518042
112,0.1,4283489404541,4283490147000,4283490171916,24916,128709,28916,764292,921917
113,0.1,4283595063916,4283595688458,4283595697583,9125,73667,18125,657375,749167
114,0.1,4283701062458,4283701694375,4283701703500,9125,117750,26458,595958,740166
115,0.1,4283804079708,4283804688541,4283804697583,9042,79250,19500,639083,737833
116,0.1,4283910017416,4283910541083,4283910549916,8833,56375,15542,579250,651167
117,0.1,4284015804875,4284016241750,4284016249875,8125,53875,13750,463833,531458
118,0.1,4284120723583,4284121421000,4284121437291,16291,66917,19750,784208,870875
119,0.1,4284226859791,4284227574250,4284227582958,8708,151959,34166,643500,829625
120,0.1,4284332263708,4284332950708,4284332959458,8750,70834,16125,734583,821542
121,0.1,4284438348208,4284439136541,4284439145500,8959,152375,39583,753792,945750
122,0.1,4284542377916,4284543022250,4284543031875,9625,115334,29791,629125,774250
123,0.1,4284648365166,4284649004833,4284649023958,19125,66583,17000,761250,844833
124,0.1,4284750164166,4284750712458,4284750721666,9208,60708,29542,598708,688958
125,0.1,4284856004000,4284856588750,4284856597750,9000,58250,14667,656125,729042
126,0.1,4284961860916,4284962357458,4284962365458,8000,91209,14000,503041,608250
127,0.1,4285066157041,4285066700250,4285066709416,9166,107583,23000,543084,673667
128,0.1,4285168668166,4285169254541,4285169263250,8709,77500,20583,622792,720875
129,0.1,4285274576916,4285275008000,4285275020916,12916,87958,16709,494458,599125
130,0.1,4285380425750,4285381242791,4285381262750,19959,177417,36666,829750,1043833
131,0.1,4285482293916,4285482956375,4285482965500,9125,134500,32542,614875,781917
132,0.1,4285588250916,4285589086458,4285589096291,9833,146292,38375,3011917,3196584
133,0.1,4285696649708,4285697109291,4285697117833,8542,36000,10458,567000,613458
134,0.1,4285802390083,4285802829208,4285802837458,8250,55208,15959,461416,532583
135,0.1,4285908095041,4285908334833,4285908344125,9292,61334,17750,255541,334625
136,0.1,4286012776625,4286013387041,4286013396083,9042,72750,18417,643458,734625
137,0.1,4286118751625,4286119367625,4286119376791,9166,122333,31459,567583,721375
138,0.1,4286224730750,4286225372250,4286225381291,9041,133625,30125,584250,748000
139,0.1,4286329085000,4286329709458,4286329718958,9500,74125,19750,670708,764583
140,0.1,4286433125166,4286433466000,4286433474458,8458,134583,33208,269042,436833
141,0.1,4286535111458,4286535808333,4286535818833,10500,150167,34708,664459,849334
142,0.1,4286641249166,4286641923208,4286641933041,9833,146791,35209,639875,821875
143,0.1,4286743998291,4286744579041,4286744587916,8875,82166,21375,603584,707125
144,0.1,4286849849708,4286850023708,4286850031625,7917,46208,12084,206625,264917
145,0.1,4286953337083,4286954060416,4286954068875,8459,135250,30542,671375,837167
146,0.1,4287059422458,4287059973416,4287059982291,8875,65542,18458,608792,692792
147,0.1,4287162852625,4287163455375,4287163464000,8625,68709,16250,662250,747209
148,0.1,4287268736958,4287269246916,4287269256125,9209,58750,13709,573958,646417
149,0.1,4287374607208,4287375241708,4287375250666,8958,128125,27875,592625,748625
150,0.1,4287476653291,4287477279541,4287477288166,8625,122833,25458,584709,733000
151,0.1,4287579096458,4287579696875,4287579706208,9333,76833,20750,619250,716833
152,0.1,4287683349458,4287683965916,4287683975041,9125,84208,23292,649375,756875
153,0.1,4287788433666,4287789176958,4287789185416,8458,121833,28542,710792,861167
154,0.1,4287890821083,4287891084000,4287891091875,7875,72958,17125,269042,359125
155,0.1,4287996395666,4287997161458,4287997170000,8542,134375,32541,724292,891208
156,0.1,4288100024791,4288100654166,4288100664333,10167,89916,20542,677292,787750
157,0.1,4288206112333,4288206481666,4288206490375,8709,153167,33500,287167,473834
158,0.1,4288309815666,4288310505250,4288310514916,9666,151000,38250,641916,831166
159,0.1,4288411524625,4288412232083,4288412243583,11500,135500,28250,695167,858917
160,0.1,4288517585041,4288518233416,4288518242708,9292,138875,31958,606083,776916
161,0.1,4288622723666,4288623376041,4288623396000,19959,69542,17500,761042,848084
162,0.1,4288726514458,4288727183125,4288727192458,9333,139208,33875,620000,793083
163,0.1,4288829416708,4288830121083,4288830130500,9417,78208,23167,746458,847833
164,0.1,4288932758541,4288932956916,4288932965333,8417,67583,17334,264833,349750
165,0.1,4289038333750,4289039097416,4289039114125,16709,120166,31167,830083,981416
166,0.1,4289144482500,4289145023333,4289145032208,8875,70833,20084,581750,672667
167,0.1,4289249398958,4289249651250,4289249799708,148458,64292,15500,439750,519542
168,0.1,4289354738375,4289355309041,4289355317666,8625,55333,13792,636375,705500
169,0.1,4289457346375,4289458032708,4289458041291,8583,144584,30208,634917,809709
170,0.1,4289559494083,4289560068833,4289560077916,9083,78916,22292,606000,707208
171,0.1,4289665478041,4289666239208,4289666260291,21083,132583,37792,800041,970416
172,0.1,4289771730541,4289772473625,4289772482875,9250,138750,30500,710084,879334
173,0.1,4289875521958,4289875952708,4289875960916,8208,49667,12917,481375,543959
174,0.1,4289981318250,4289981983166,4289982002708,19542,150209,36875,691583,878667
175,0.1,4290083463041,4290083979458,4290083988666,9208,55125,14708,595042,664875
176,0.1,4290187367541,4290187897458,4290187906291,8833,54334,13125,617208,684667
177,0.1,4290292566750,4290293252666,4290293261500,8834,143208,35708,658667,837583
178,0.1,4290397332708,4290397956916,4290397966000,9084,72416,20459,680208,773083
179,0.1,4290500861958,4290501515041,4290501524000,8959,135500,32584,608791,776875
180,0.1,4290604886041,4290605632791,4290605656875,24084,128584,36333,770458,935375
181,0.1,4290711108958,4290711732125,4290711741291,9166,132917,29167,594833,756917
182,0.1,4290817193625,4290817843958,4290817854333,10375,126458,23792,622958,773208
183,0.1,4290923200208,4290923439250,4290923448333,9083,77333,20583,244209,342125
184,0.1,4291028712708,4291029312333,4291029321833,9500,63834,16458,656500,736792
185,0.1,4291134606250,4291135142000,4291135151208,9208,59583,16709,604500,680792
186,0.1,4291240451583,4291241074583,4291241084291,9708,61833,17250,728167,807250
187,0.1,4291346465458,4291347148875,4291347158000,9125,88625,20417,705542,814584
188,0.1,4291449953041,4291450195250,4291450203958,8708,73209,19875,258833,351917
189,0.1,4291555484625,4291556096208,4291556104916,8708,68292,17125,660750,746167
190,0.1,4291661424708,4291662030875,4291662039833,8958,63708,16958,642834,723500
191,0.1,4291767305750,4291767816041,4291767824750,8709,62750,15583,549042,627375
192,0.1,4291873048000,4291873170833,4291873329666,158833,33333,9125,321833,364291
193,0.1,4291978487750,4291978918458,4291978926291,7833,31542,8208,476667,516417
194,0.1,4292084104000,4292084533166,4292084541125,7959,49458,16625,483917,550000
195,0.1,4292189775666,4292190326583,4292190335833,9250,49000,12959,658583,720542
196,0.1,4292295619125,4292296187250,4292296196625,9375,45541,17084,667875,730500
197,0.1,4292401593750,4292402263416,4292402272041,8625,141333,35333,613500,790166
198,0.1,4292503744916,4292504251833,4292504260958,9125,57792,21166,540500,619458
199,0.1,4292609548458,4292610085791,4292610095291,9500,69708,18250,597542,685500
