sample_idx,sleep_s,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
34,0.01,130162311873083,130162312301750,130162312312875,11125,37333,11417,523166,571916
35,0.01,130162325153708,130162325772125,130162325783250,11125,85167,40042,2042041,2167250
36,0.01,130162339543500,130162340146875,130162340158041,11166,92458,36083,718417,846958
37,0.01,130162352532500,130162352963958,130162352975041,11083,36917,9500,538916,585333
38,0.01,130162365773041,130162366318916,130162366330000,11084,86208,33417,578000,697625
39,0.01,130162377269958,130162377809958,130162377820916,10958,75125,32209,571166,678500
40,0.01,130162389417458,130162390088125,130162390099083,10958,76833,23667,744916,845416
41,0.01,130162402872875,130162403450791,130162403461791,11000,137791,20042,599417,757250
42,0.01,130162415370416,130162415931333,130162415942291,10958,83667,32666,599792,716125
43,0.01,130162426619000,130162427128166,130162427138458,10292,101500,17500,531250,650250
44,0.01,130162439989416,130162440880333,130162440891333,11000,116959,34625,958166,1109750
45,0.01,130162452405250,130162452849666,130162452860750,11084,46417,17416,511125,574958
46,0.01,130162463554833,130162463684958,130162463695875,10917,31708,7417,245125,284250
47,0.01,130162475401166,130162475866833,130162475878041,11208,34041,13084,747500,794625
48,0.01,130162488823416,130162489429250,130162489440291,11041,85417,57500,633500,776417
49,0.01,130162502528000,130162503021666,130162503032666,11000,71000,22875,562000,655875
50,0.01,130162515880500,130162516374000,130162516385041,11041,75875,25917,532291,634083
51,0.01,130162529148625,130162529361083,130162529372041,10958,55125,16083,313000,384208
52,0.01,130162542109666,130162542602500,130162542614166,11666,35833,13000,614917,663750
53,0.01,130162553602833,130162554135666,130162554147000,11334,43583,15167,646250,705000
54,0.01,130162566947791,130162567438958,130162567450916,11958,61000,18292,588125,667417
55,0.01,130162580217041,130162580400291,130162580411875,11584,38875,10292,279375,328542
56,0.01,130162593156791,130162593672750,130162593684625,11875,51458,17667,609583,678708
57,0.01,130162604032083,130162604500666,130162604512166,11500,35833,12500,579833,628166
58,0.01,130162617240083,130162617761666,130162617776250,14584,39458,10917,737167,787542
59,0.01,130162630628541,130162631146791,130162631160791,14000,36083,10042,708416,754541
60,0.01,130162643940541,130162644476583,130162644491625,15042,24000,9292,710041,743333
61,0.01,130162657308500,130162658048083,130162658063000,14917,75583,26542,919708,1021833
62,0.01,130162669853708,130162670099375,130162670114166,14791,55208,12625,452167,520000
63,0.01,130162682945958,130162683476958,130162683490166,13208,29792,10000,715750,755542
64,0.01,130162695146708,130162695734208,130162695748541,14333,31875,11584,883958,927417
65,0.01,130162708253833,130162708887166,130162708902541,15375,30500,14500,809208,854208
66,0.01,130162720167500,130162720785375,130162720803333,17958,44292,13958,791417,849667
67,0.01,130162732083625,130162732313041,130162732327250,14209,40959,10875,336000,387834
68,0.01,130162745093125,130162745799208,130162745813708,14500,61792,25708,829000,916500
69,0.01,130162757772458,130162758296208,130162758310333,14125,34625,13542,643500,691667
70,0.01,130162771117458,130162771805208,130162771820458,15250,70125,23667,830000,923792
71,0.01,130162783880416,130162784485333,130162784499500,14167,44208,17167,771542,832917
72,0.01,130162797300916,130162797906625,130162797920791,14166,39750,14458,754000,808208
73,0.01,130162810683583,130162811204666,130162811218166,13500,35417,13833,708417,757667
74,0.01,130162824073416,130162824783208,130162824797416,14208,68708,27792,817500,914000
75,0.01,130162837591875,130162838161708,130162838176250,14542,41583,12584,701458,755625
76,0.01,130162850914250,130162851418541,130162851432208,13667,30459,10083,683000,723542
77,0.01,130162864313125,130162864883458,130162864899000,15542,72333,20375,688417,781125
78,0.01,130162877716291,130162877960958,130162877974666,13708,50041,11667,334958,396666
79,0.01,130162889671125,130162890372708,130162890387041,14333,66000,18334,907916,992250
80,0.01,130162903343041,130162904071625,130162904085875,14250,83833,20875,834000,938708
81,0.01,130162916995000,130162917598041,130162917612833,14792,94292,19708,689417,803417
82,0.01,130162930439958,130162931155458,130162931171500,16042,68875,19208,840125,928208
83,0.01,130162943973208,130162944554708,130162944567750,13042,26042,7166,754750,787958
84,0.01,130162955449916,130162955980375,130162955995125,14750,22250,8750,699042,730042
85,0.01,130162967903208,130162968383875,130162968394916,11041,56833,16084,580875,653792
86,0.01,130162981196791,130162981677625,130162981688708,11083,58375,18000,560792,637167
87,0.01,130162994453000,130162994883666,130162994894875,11209,45709,13833,1032250,1091792
88,0.01,130163006944708,130163007085958,130163007102333,16375,39667,9792,293375,342834
89,0.01,130163019920666,130163020393125,130163020404166,11041,38166,15125,569625,622916
90,0.01,130163033144666,130163033573458,130163033584958,11500,41667,11250,513291,566208
91,0.01,130163046176250,130163046626000,130163046637125,11125,31666,10000,572750,614416
92,0.01,130163059388208,130163059749375,130163059761000,11625,37542,9083,461792,508417
93,0.01,130163072496250,130163072909208,130163072946041,36833,37917,55541,478709,572167
94,0.01,130163085009875,130163085439916,130163085451166,11250,43833,13209,529291,586333
95,0.01,130163098214791,130163098651041,130163098662083,11042,40917,10917,533416,585250
96,0.01,130163111401125,130163111828458,130163111839666,11208,40416,11417,505958,557791
97,0.01,130163124568791,130163125043500,130163125054416,10916,43625,12334,607916,663875
98,0.01,130163137344791,130163137849291,130163137860416,11125,45458,19292,575541,640291
99,0.01,130163150577250,130163151011375,130163151022333,10958,35709,10541,524750,571000
100,0.01,130163162932958,130163163375041,130163163386208,11167,48750,13875,533875,596500
101,0.01,130163178113791,130163178589208,130163178600083,10875,38125,11166,578667,627958
102,0.01,130163191364000,130163191841375,130163191852625,11250,42792,10833,579500,633125
103,0.01,130163203906500,130163204388833,130163204399875,11042,45959,17750,560958,624667
104,0.01,130163217117416,130163217541000,130163217552208,11208,40334,11041,518959,570334
105,0.01,130163229518166,130163230003083,130163230014583,11500,42125,17833,583958,643916
106,0.01,130163242795833,130163243282541,130163243293666,11125,48375,25833,564917,639125
107,0.01,130163256027166,130163256431416,130163256442375,10959,36042,11708,508375,556125
108,0.01,130163266811250,130163267262083,130163267273166,11083,33333,13125,555125,601583
109,0.01,130163279650291,130163280731541,130163280742625,11084,639167,20750,588083,1248000
110,0.01,130163293549041,130163294099250,130163294110583,11333,79292,31625,579333,690250
111,0.01,130163306927916,130163307395125,130163307406125,11000,37750,14958,564709,617417
112,0.01,130163320243916,130163320811916,130163320823000,11084,84791,21375,3412709,3518875
113,0.01,130163336473208,130163337075291,130163337086125,10834,84625,68208,580417,733250
114,0.01,130163348457291,130163348957458,130163348968666,11208,77667,27000,522167,626834
115,0.01,130163359778000,130163360325333,130163360336291,10958,74000,23583,653833,751416
116,0.01,130163371639791,130163371948708,130163371963291,14583,54667,16500,391500,462667
117,0.01,130163383099041,130163383552333,130163383563791,11458,31458,13958,571542,616958
118,0.01,130163396143208,130163396547750,130163396559541,11791,19708,8000,526042,553750
119,0.01,130163407389916,130163408101333,130163408112666,11333,97042,43583,763125,903750
120,0.01,130163420997625,130163421554958,130163421566750,11792,65792,21166,648167,735125
121,0.01,130163433624041,130163434055791,130163434067083,11292,35125,10958,536709,582792
122,0.01,130163446851833,130163447132333,130163447146041,13708,65792,17583,364417,447792
123,0.01,130163459919958,130163460565791,130163460581833,16042,51750,18875,800584,871209
124,0.01,130163473443166,130163474146041,130163474160208,14167,65250,27000,867459,959709
125,0.01,130163486901833,130163487520958,130163487536375,15417,75958,20625,748167,844750
126,0.01,130163500398916,130163501017125,130163501032750,15625,76416,20125,701125,797666
127,0.01,130163513260125,130163513880958,130163513894875,13917,46541,17875,785709,850125
128,0.01,130163526700291,130163527243291,130163527257125,13834,30500,9667,697917,738084
129,0.01,130163540075375,130163540836000,130163540850125,14125,65541,23500,871417,960458
130,0.01,130163552571958,130163553080166,130163553094333,14167,34375,12084,661125,707584
131,0.01,130163564401541,130163564889375,130163564903875,14500,29250,9083,665417,703750
132,0.01,130163577650291,130163578452708,130163578772416,319708,55375,18584,1262916,1336875
133,0.01,130163591635000,130163592307875,130163592322250,14375,65042,19792,790125,874959
134,0.01,130163602723375,130163603265916,130163603284666,18750,62750,13541,695209,771500
135,0.01,130163616095416,130163616622208,130163616633916,11708,44208,14542,636542,695292
136,0.01,130163629371708,130163629795083,130163629806333,11250,27125,13750,516917,557792
137,0.01,130163640263208,130163640679583,130163640690666,11083,19792,7291,534000,561083
138,0.01,130163652807000,130163653371833,130163653383416,11583,32708,17834,675458,726000
139,0.01,130163666113166,130163666296125,130163666307541,11416,33583,10334,284166,328083
140,0.01,130163676905041,130163677372208,130163677683708,311500,15542,6458,918500,940500
141,0.01,130163689433958,130163689972333,130163689985375,13042,33416,9584,670708,713708
142,0.01,130163701972833,130163702500166,130163702513416,13250,41875,17750,657500,717125
143,0.01,130163713129666,130163713623791,130163713636875,13084,27708,10750,649917,688375
144,0.01,130163725663708,130163725888791,130163725907458,18667,38041,12917,341917,392875
145,0.01,130163738694500,130163739346416,130163739360875,14459,52750,23292,766791,842833
146,0.01,130163752118250,130163752648375,130163752662375,14000,32292,12875,672833,718000
147,0.01,130163765456416,130163766140333,130163766154416,14083,65416,32042,749708,847166
148,0.01,130163778870458,130163779473458,130163779487291,13833,24708,11542,773000,809250
149,0.01,130163790705916,130163791285375,130163791299625,14250,46125,15208,781125,842458
150,0.01,130163804209250,130163804765541,130163804779250,13709,43084,12916,716209,772209
151,0.01,130163817612333,130163818283083,130163818298666,15583,65209,18458,816292,899959
152,0.01,130163831118541,130163831567708,130163831579000,11292,41708,10917,550750,603375
153,0.01,130163844323458,130163844522666,130163844538166,15500,42917,11875,290583,345375
154,0.01,130163857239166,130163857690208,130163857701541,11333,28459,9625,556541,594625
155,0.01,130163870417500,130163870901500,130163870913166,11666,34792,15500,581833,632125
156,0.01,130163883623333,130163884035833,130163884047166,11333,21292,10041,522417,553750
157,0.01,130163896787791,130163897293250,130163897306833,13583,33792,11833,671458,717083
158,0.01,130163910103750,130163910680250,130163910693375,13125,47583,15500,718750,781833
159,0.01,130163923468333,130163924047750,130163924061666,13916,36917,18666,710292,765875
160,0.01,130163936787291,130163937284375,130163937297250,12875,21791,8375,649250,679416
161,0.01,130163950041958,130163950578708,130163950593041,14333,35250,9417,728583,773250
162,0.01,130163963396500,130163963619000,130163963633583,14583,34625,12750,370541,417916
163,0.01,130163976439916,130163976949375,130163976961000,11625,55041,15792,792625,863458
164,0.01,130163989975125,130163990463708,130163990475041,11333,48916,15709,575750,640375
165,0.01,130164003215791,130164003695708,130164003706750,11042,37750,15750,564708,618208
166,0.01,130164014864875,130164015326416,130164015337791,11375,52959,20000,590791,663750
167,0.01,130164027421791,130164027891333,130164027902416,11083,35916,18750,565792,620458
168,0.01,130164039912291,130164040387625,130164040398916,11291,56292,11250,545125,612667
169,0.01,130164053156541,130164053666083,130164053676916,10833,40541,15750,624000,680291
170,0.01,130164064248625,130164064692958,130164064704166,11208,35958,13250,558334,607542
171,0.01,130164077483416,130164077663625,130164077674583,10958,42334,10208,273250,325792
172,0.01,130164087956083,130164088418833,130164088430083,11250,40208,10792,567375,618375
173,0.01,130164100492083,130164100898500,130164100909458,10958,42958,10583,493292,546833
174,0.01,130164113013541,130164113423916,130164113435083,11167,38417,12125,506958,557500
175,0.01,130164125519750,130164125969625,130164125980666,11041,33583,9542,564666,607791
176,0.01,130164138037875,130164138493416,130164138504541,11125,38750,10209,551541,600500
177,0.01,130164151232166,130164151673458,130164151686416,12958,36458,12375,552792,601625
178,0.01,130164164455625,130164164909625,130164164921291,11666,40792,21125,543625,605542
179,0.01,130164177658666,130164178125333,130164178136291,10958,37666,14334,571250,623250
180,0.01,130164190909458,130164191405500,130164191416750,11250,39416,17167,610917,667500
181,0.01,130164204176750,130164204671625,130164204682458,10833,52333,12125,592000,656458
182,0.01,130164217510041,130164218049250,130164218060541,11291,83500,31084,598625,713209
183,0.01,130164230777208,130164231313125,130164231324083,10958,86833,31958,577209,696000
184,0.01,130164242499791,130164243070041,130164243081250,11209,85875,24250,623250,733375
185,0.01,130164254050166,130164254537541,130164254548583,11042,39958,14542,581333,635833
186,0.01,130164267301500,130164267730458,130164267741750,11292,39834,14541,527292,581667
187,0.01,130164280646000,130164281121541,130164281132541,11000,77333,18625,501917,597875
188,0.01,130164302910958,130164303396916,130164303408208,11292,41958,10875,655958,708791
189,0.01,130164314347541,130164314850750,130164314858250,7500,44250,13209,578958,636417
190,0.01,130164325767250,130164326255541,130164326264083,8542,36208,11167,561125,608500
191,0.01,130164339013916,130164339533916,130164339542708,8792,44917,16708,631917,693542
192,0.01,130164352308333,130164352790833,130164352799208,8375,40583,13167,566833,620583
193,0.01,130164364168416,130164364275666,130164364351125,75459,24334,6583,259583,290500
194,0.01,130164377046083,130164377289416,130164377299000,9584,50791,16167,327875,394833
195,0.01,130164392080750,130164392704875,130164392716041,11166,98333,32500,663125,793958
196,0.01,130164404395833,130164405129291,130164405140791,11500,177208,37417,691291,905916
197,0.01,130164416153083,130164416617958,130164416633333,15375,47958,12833,597792,658583
198,0.01,130164429417458,130164429587791,130164429600083,12292,32167,10833,281959,324959
199,0.01,130164442330083,130164442931291,130164442945458,14167,44416,14167,802542,861125
