iso_ts,monotonic_ns,window_s,gpu_power_mw,cpu_power_mw,ane_power_mw,dram_power_mw,amcc_power_mw,dcs_power_mw,afr_power_mw,disp_power_mw,isp_power_mw,ave_power_mw,gpu_sram_power_mw,gpu_energy_nj,cpu_energy_nj,ane_energy_nj,dram_energy_nj,amcc_energy_nj,dcs_energy_nj,afr_energy_nj,disp_energy_nj,isp_energy_nj,ave_energy_nj,gpu_sram_energy_nj
2026-04-29T21:37:57.445875,67314728371000,0.383485,129.543,1144.765,0.0,469.38,878.783,547.61,13.038,208.613,2.608,2.608,0.0,49677800,439000000,0,180000000,337000000,210000000,5000000,80000000,1000000,1000000,0
2026-04-29T21:37:57.913618,67315196111833,0.467756,175.843,1855.668,0.0,575.086,998.383,797.424,14.965,252.268,2.138,2.138,0.0,82251784,868000000,0,269000000,467000000,373000000,7000000,118000000,1000000,1000000,0
2026-04-29T21:37:58.381427,67315663926416,0.467814,107.954,1671.605,0.0,513.025,919.169,696.858,10.688,222.311,2.138,2.138,0.0,50502510,782000000,0,240000000,430000000,326000000,5000000,104000000,1000000,1000000,0
2026-04-29T21:37:58.833246,67316115750625,0.451824,182.646,1799.371,0.0,577.658,982.682,827.755,15.493,250.097,2.213,2.213,0.0,82524138,813000000,0,261000000,444000000,374000000,7000000,113000000,1000000,1000000,0
2026-04-29T21:37:59.288320,67316570829375,0.455079,249.533,4190.484,0.0,1210.779,2008.444,1889.783,21.974,294.455,2.197,2.197,0.0,113557099,1907000000,0,551000000,914000000,860000000,10000000,134000000,1000000,1000000,0
2026-04-29T21:37:59.750305,67317032820791,0.461991,164.111,4772.816,0.0,1160.195,2032.505,2008.696,12.987,214.29,0.0,2.165,0.0,75817940,2205000000,0,536000000,939000000,928000000,6000000,99000000,0,1000000,0
2026-04-29T21:38:00.191689,67317474209416,0.44139,214.63,3783.506,0.0,854.121,1456.763,1227.94,18.125,303.587,2.266,0.0,0.0,94735582,1670000000,0,377000000,643000000,542000000,8000000,134000000,1000000,0,0
2026-04-29T21:38:00.626767,67317909292458,0.435083,924.09,4661.178,0.0,976.825,1824.938,1981.23,66.654,239.035,2.298,2.298,0.0,402055873,2028000000,0,425000000,794000000,862000000,29000000,104000000,1000000,1000000,0
2026-04-29T21:38:01.071498,67318354030250,0.444737,290.629,2956.807,0.0,654.32,1187.22,1038.817,44.97,285.562,2.249,2.249,0.0,129253243,1315000000,0,291000000,528000000,462000000,20000000,127000000,1000000,1000000,0
2026-04-29T21:38:01.499976,67318782512666,0.428484,129.841,1876.384,0.0,511.105,945.193,765.49,9.335,191.372,2.334,2.334,0.0,55634794,804000000,0,219000000,405000000,328000000,4000000,82000000,1000000,1000000,0
2026-04-29T21:38:01.922002,67319204540041,0.422031,420.145,2852.873,0.0,909.886,1578.084,1663.386,35.542,310.404,2.369,2.369,0.0,177314115,1204000000,0,384000000,666000000,702000000,15000000,131000000,1000000,1000000,0
2026-04-29T21:38:02.359898,67319642444333,0.437901,416.313,4532.985,0.0,911.164,1692.162,1765.238,43.389,294.587,2.284,2.284,0.0,182304023,1985000000,0,399000000,741000000,773000000,19000000,129000000,1000000,1000000,0
2026-04-29T21:38:02.799254,67320081806458,0.439362,195.786,1973.317,0.0,639.564,1181.259,1028.765,13.656,234.431,2.276,2.276,0.0,86020752,867000000,0,281000000,519000000,452000000,6000000,103000000,1000000,1000000,0
2026-04-29T21:38:03.227514,67320510069583,0.428265,205.133,2068.814,0.0,744.866,1162.832,1132.477,21.015,296.546,0.0,0.0,0.0,87851225,886000000,0,319000000,498000000,485000000,9000000,127000000,0,0,0
2026-04-29T21:38:03.679052,67320961613083,0.451544,787.723,3636.413,0.0,868.133,1612.246,1760.626,55.366,232.536,2.215,2.215,0.0,355691713,1642000000,0,392000000,728000000,795000000,25000000,105000000,1000000,1000000,0
2026-04-29T21:38:04.142157,67321424724541,0.463111,330.641,3470.014,0.0,744.963,1345.251,1230.808,36.708,306.622,2.159,2.159,0.0,153123250,1607000000,0,345000000,623000000,570000000,17000000,142000000,1000000,1000000,0
2026-04-29T21:38:04.590539,67321873111958,0.448388,257.272,1882.3,0.0,599.927,1090.574,874.243,20.072,278.777,2.23,2.23,0.0,115357483,844000000,0,269000000,489000000,392000000,9000000,125000000,1000000,1000000,0
2026-04-29T21:38:05.034266,67322316842833,0.443732,489.388,2438.41,0.0,811.301,1494.146,1385.972,38.311,320.013,2.254,2.254,0.0,217156896,1082000000,0,360000000,663000000,615000000,17000000,142000000,1000000,1000000,0
2026-04-29T21:38:05.477980,67322760563875,0.443719,787.595,4665.11,0.0,926.261,1771.39,1917.878,60.849,270.441,2.254,2.254,0.0,349471361,2070000000,0,411000000,786000000,851000000,27000000,120000000,1000000,1000000,0
2026-04-29T21:38:05.928778,67323211367958,0.450803,202.28,2362.449,0.0,669.915,1177.897,1040.365,24.401,288.374,2.218,2.218,0.0,91188561,1065000000,0,302000000,531000000,469000000,11000000,130000000,1000000,1000000,0
2026-04-29T21:38:06.391524,67323674119166,0.462751,136.086,1756.884,0.0,615.882,1015.665,952.996,12.966,289.573,2.161,2.161,0.0,62973907,813000000,0,285000000,470000000,441000000,6000000,134000000,1000000,1000000,0
2026-04-29T21:38:06.830042,67324112641041,0.438524,621.56,3721.574,0.0,900.749,1589.422,1689.759,43.327,298.729,2.28,2.28,0.0,272569001,1632000000,0,395000000,697000000,741000000,19000000,131000000,1000000,1000000,0
2026-04-29T21:38:07.269139,67324551745958,0.439102,454.303,3914.809,0.0,833.52,1507.623,1464.353,59.212,307.446,0.0,2.277,0.0,199485085,1719000000,0,366000000,662000000,643000000,26000000,135000000,0,1000000,0
2026-04-29T21:38:07.725303,67325007914875,0.45617,147.825,1766.887,0.0,521.736,1014.974,819.871,10.961,177.566,2.192,0.0,0.0,67433102,806000000,0,238000000,463000000,374000000,5000000,81000000,1000000,0,0
2026-04-29T21:38:08.147200,67325429815166,0.421902,265.098,2033.648,0.0,744.249,1180.369,1170.888,21.332,327.09,2.37,2.37,0.0,111845206,858000000,0,314000000,498000000,494000000,9000000,138000000,1000000,1000000,0
2026-04-29T21:38:08.593896,67325876516583,0.446702,689.136,4734.705,0.0,996.191,1752.848,1887.166,53.727,219.386,2.239,2.239,0.0,307837973,2115000000,0,445000000,783000000,843000000,24000000,98000000,1000000,1000000,0
2026-04-29T21:38:09.037919,67326320547041,0.444028,337.995,3303.847,0.0,776.978,1391.805,1308.477,40.538,308.539,2.252,2.252,0.0,150079148,1467000000,0,345000000,618000000,581000000,18000000,137000000,1000000,1000000,0
2026-04-29T21:38:09.497195,67326779827250,0.459281,125.787,1931.278,0.0,535.619,949.309,823.025,10.887,211.2,2.177,2.177,0.0,57771475,887000000,0,246000000,436000000,378000000,5000000,97000000,1000000,1000000,0
2026-04-29T21:38:09.914906,67327197540541,0.417717,367.887,2398.755,0.0,861.828,1491.441,1445.956,28.728,304.034,2.394,2.394,0.0,153672606,1002000000,0,360000000,623000000,604000000,12000000,127000000,1000000,1000000,0
2026-04-29T21:38:10.338310,67327620952750,0.423409,616.619,4355.126,0.0,973.054,1809.125,1936.661,47.236,288.137,2.362,2.362,0.0,261082278,1844000000,0,412000000,766000000,820000000,20000000,122000000,1000000,1000000,0
2026-04-29T21:38:10.769329,67328051976208,0.431024,469.534,3753.853,0.0,872.342,1658.841,1712.202,48.721,250.566,2.32,2.32,0.0,202380385,1618000000,0,376000000,715000000,738000000,21000000,108000000,1000000,1000000,0
2026-04-29T21:38:11.204654,67328487306541,0.43533,191.389,2062.801,0.0,668.458,1189.901,1040.589,18.377,287.138,0.0,0.0,0.0,83317418,898000000,0,291000000,518000000,453000000,8000000,125000000,0,0,0
2026-04-29T21:38:11.643178,67328925834583,0.43853,123.085,2034.07,0.0,636.217,1101.408,1078.604,11.402,196.11,2.28,2.28,0.0,53976466,892000000,0,279000000,483000000,473000000,5000000,86000000,1000000,1000000,0
2026-04-29T21:38:12.068732,67329351394208,0.425559,802.618,2617.733,0.0,862.395,1698.942,1522.703,51.697,321.929,2.35,2.35,0.0,341561331,1114000000,0,367000000,723000000,648000000,22000000,137000000,1000000,1000000,0
2026-04-29T21:38:12.512367,67329795035583,0.44364,940.257,3218.824,0.0,831.755,1692.813,1663.51,78.893,198.359,2.254,2.254,0.0,417135743,1428000000,0,369000000,751000000,738000000,35000000,88000000,1000000,1000000,0
2026-04-29T21:38:12.931583,67330214256666,0.419222,820.556,3287.04,0.0,958.919,1910.682,1817.652,78.717,336.337,2.385,2.385,0.0,343995365,1378000000,0,402000000,801000000,762000000,33000000,141000000,1000000,1000000,0
2026-04-29T21:38:13.370542,67330653220625,0.438963,495.354,2815.728,0.0,756.328,1592.39,1496.71,54.674,252.869,2.278,2.278,0.0,217441925,1236000000,0,332000000,699000000,657000000,24000000,111000000,1000000,1000000,0
2026-04-29T21:38:13.792281,67331074966541,0.421745,324.203,2691.201,0.0,870.195,1508.021,1434.517,26.082,251.337,2.371,2.371,0.0,136731045,1135000000,0,367000000,636000000,605000000,11000000,106000000,1000000,1000000,0
2026-04-29T21:38:14.213911,67331496599083,0.421635,179.042,4290.444,0.0,953.432,1465.724,1408.803,16.602,308.324,0.0,0.0,0.0,75490261,1809000000,0,402000000,618000000,594000000,7000000,130000000,0,0,0
2026-04-29T21:38:14.661724,67331944418000,0.447819,857.945,3639.864,0.0,846.324,1594.395,1728.377,60.292,200.974,2.233,2.233,0.0,384203801,1630000000,0,379000000,714000000,774000000,27000000,90000000,1000000,1000000,0
2026-04-29T21:38:15.124351,67332407051500,0.462633,533.977,3862.675,0.0,814.901,1452.556,1398.518,54.039,289.647,2.162,2.162,0.0,247035207,1787000000,0,377000000,672000000,647000000,25000000,134000000,1000000,1000000,0
2026-04-29T21:38:15.590371,67332873077708,0.466025,199.191,1716.644,0.0,508.556,1010.674,766.053,17.166,186.685,2.146,2.146,0.0,92828159,800000000,0,237000000,471000000,357000000,8000000,87000000,1000000,1000000,0
2026-04-29T21:38:16.005509,67333288221291,0.415143,331.482,2413.626,0.0,835.857,1445.285,1324.845,26.497,322.78,2.409,2.409,0.0,137612334,1002000000,0,347000000,600000000,550000000,11000000,134000000,1000000,1000000,0
2026-04-29T21:38:16.426311,67333709027333,0.420807,760.909,5722.334,0.0,995.705,1946.259,1953.388,57.033,235.262,2.376,2.376,0.0,320196102,2408000000,0,419000000,819000000,822000000,24000000,99000000,1000000,1000000,0
2026-04-29T21:38:16.853066,67334135790333,0.42676,262.431,3172.744,0.0,878.714,1504.359,1438.748,30.462,292.905,2.343,2.343,0.0,111995034,1354000000,0,375000000,642000000,614000000,13000000,125000000,1000000,1000000,0
2026-04-29T21:38:17.283879,67334566606708,0.430818,181.664,9444.833,0.0,1476.263,2525.431,2170.292,18.569,318.0,2.321,2.321,0.0,78263972,4069000000,0,636000000,1088000000,935000000,8000000,137000000,1000000,1000000,0
2026-04-29T21:38:17.717066,67334999798625,0.433192,413.988,11230.586,0.0,1361.983,2504.663,2137.62,27.701,323.182,2.308,2.308,0.0,179336123,4865000000,0,590000000,1085000000,926000000,12000000,140000000,1000000,1000000,0
2026-04-29T21:38:18.159008,67335441746083,0.441948,637.652,7251.984,0.0,1079.312,1968.557,1921.04,63.356,312.254,2.263,2.263,0.0,281808986,3205000000,0,477000000,870000000,849000000,28000000,138000000,1000000,1000000,0
2026-04-29T21:38:18.583894,67335866636291,0.424891,184.16,2501.815,0.0,689.588,1226.196,1106.165,16.475,329.496,4.707,2.354,0.0,78248078,1063000000,0,293000000,521000000,470000000,7000000,140000000,2000000,1000000,0
2026-04-29T21:38:19.015789,67336298535541,0.431901,221.949,2338.5,0.0,787.218,1291.963,1247.972,20.838,324.148,0.0,2.315,0.0,95859863,1010000000,0,340000000,558000000,539000000,9000000,140000000,0,1000000,0
2026-04-29T21:38:19.459001,67336741753083,0.443217,852.56,3693.454,0.0,922.799,1631.257,1757.606,58.662,322.641,2.256,2.256,0.0,377868801,1637000000,0,409000000,723000000,779000000,26000000,143000000,1000000,1000000,0
2026-04-29T21:38:19.894429,67337177187416,0.435433,627.784,4257.829,0.0,955.37,1609.891,1630.56,66.6,335.298,2.297,2.297,0.0,273357802,1854000000,0,416000000,701000000,710000000,29000000,146000000,1000000,1000000,0
2026-04-29T21:38:20.333158,67337615923041,0.438735,408.554,2142.525,0.0,756.722,1294.632,1180.668,34.189,321.379,2.279,2.279,0.0,179246892,940000000,0,332000000,568000000,518000000,15000000,141000000,1000000,1000000,0
2026-04-29T21:38:20.757220,67338039986833,0.424066,467.347,2134.101,0.0,754.599,1327.623,1174.345,35.372,337.212,2.358,0.0,0.0,198185833,905000000,0,320000000,563000000,498000000,15000000,143000000,1000000,0,0
2026-04-29T21:38:21.177939,67338460710041,0.420724,845.427,4993.769,0.0,1050.569,1830.177,1977.542,64.175,330.383,2.377,2.377,0.0,355691731,2101000000,0,442000000,770000000,832000000,27000000,139000000,1000000,1000000,0
2026-04-29T21:38:21.611916,67338894696208,0.433983,268.851,3202.892,0.0,645.187,1140.598,1149.815,32.259,214.294,2.304,2.304,0.0,116676644,1390000000,0,280000000,495000000,499000000,14000000,93000000,1000000,1000000,0
2026-04-29T21:38:22.049590,67339332373791,0.437679,213.988,2038.024,0.0,658.017,884.21,998.449,20.563,315.3,0.0,2.285,0.0,93658124,892000000,0,288000000,387000000,437000000,9000000,138000000,0,1000000,0
2026-04-29T21:38:22.485655,67339768441916,0.43607,306.748,2091.405,0.0,536.611,804.916,1100.74,22.932,247.666,2.293,2.293,0.0,133763753,912000000,0,234000000,351000000,480000000,10000000,108000000,1000000,1000000,0
2026-04-29T21:38:22.910585,67340193377333,0.424936,918.337,4099.444,0.0,851.894,1444.925,1917.938,65.892,334.168,2.353,2.353,0.0,390234262,1742000000,0,362000000,614000000,815000000,28000000,142000000,1000000,1000000,0
2026-04-29T21:38:23.365288,67340648088458,0.454709,258.836,2410.335,0.0,494.822,829.102,972.051,35.187,283.698,2.199,2.199,0.0,117695091,1096000000,0,225000000,377000000,442000000,16000000,129000000,1000000,1000000,0
2026-04-29T21:38:23.807429,67341090233333,0.442146,212.073,1619.376,0.0,524.714,845.875,947.652,18.094,287.236,2.262,2.262,0.0,93767232,716000000,0,232000000,374000000,419000000,8000000,127000000,1000000,1000000,0
2026-04-29T21:38:24.224280,67341507087083,0.416856,559.454,2029.477,0.0,590.132,935.575,1084.307,43.18,340.645,2.399,0.0,0.0,233211639,846000000,0,246000000,390000000,452000000,18000000,142000000,1000000,0,0
2026-04-29T21:38:24.643620,67341926432416,0.419345,911.128,3300.384,0.0,713.016,1278.183,1762.271,73.925,243.236,2.385,2.385,0.0,382076952,1384000000,0,299000000,536000000,739000000,31000000,102000000,1000000,1000000,0
2026-04-29T21:38:25.071007,67342353826458,0.427392,661.539,3467.539,0.0,772.124,1310.271,1726.75,70.193,322.888,2.34,2.34,0.0,282736809,1482000000,0,330000000,560000000,738000000,30000000,138000000,1000000,1000000,0
2026-04-29T21:38:25.526066,67342808892375,0.455064,155.423,1562.417,0.0,393.351,729.568,788.9,10.987,197.774,0.0,2.197,0.0,70727362,711000000,0,179000000,332000000,359000000,5000000,90000000,0,1000000,0
2026-04-29T21:38:25.982341,67343265171458,0.456281,244.948,1457.435,0.0,495.309,845.97,876.653,21.916,315.595,2.192,2.192,0.0,111765169,665000000,0,226000000,386000000,400000000,10000000,144000000,1000000,1000000,0
2026-04-29T21:38:26.420375,67343703209250,0.438039,695.524,1826.322,0.0,559.311,1143.734,1161.997,45.658,276.231,2.283,2.283,0.0,304666395,800000000,0,245000000,501000000,509000000,20000000,121000000,1000000,1000000,0
2026-04-29T21:38:26.841409,67344124249916,0.421039,1019.184,2455.827,0.0,693.522,1327.667,1505.797,85.503,296.884,2.375,2.375,0.0,429116586,1034000000,0,292000000,559000000,634000000,36000000,125000000,1000000,1000000,0
2026-04-29T21:38:27.254604,67344537449541,0.4132,1009.075,2342.688,0.0,663.116,1292.351,1432.718,82.285,329.138,2.42,2.42,0.0,416950140,968000000,0,274000000,534000000,592000000,34000000,136000000,1000000,1000000,0
2026-04-29T21:38:27.670481,67344953331333,0.415882,1007.543,2301.134,0.0,577.087,1214.287,1310.468,79.349,235.644,2.405,0.0,0.0,419019007,957000000,0,240000000,505000000,545000000,33000000,98000000,1000000,0,0
2026-04-29T21:38:28.101810,67345384668208,0.431334,659.38,2422.718,0.0,660.741,1221.792,1337.711,71.87,319.938,2.318,2.318,0.0,284412708,1045000000,0,285000000,527000000,577000000,31000000,138000000,1000000,1000000,0
2026-04-29T21:38:28.539432,67345822295666,0.437627,177.281,1574.399,0.0,411.309,568.977,797.482,15.995,201.084,0.0,2.285,0.0,77583028,689000000,0,180000000,249000000,349000000,7000000,88000000,0,1000000,0
2026-04-29T21:38:28.983775,67346266642708,0.444348,221.188,1593.347,0.0,463.601,704.403,713.405,20.254,321.82,2.25,2.25,0.0,98284533,708000000,0,206000000,313000000,317000000,9000000,143000000,1000000,1000000,0
2026-04-29T21:38:29.430330,67346713202291,0.446561,732.781,3247.037,0.0,656.125,1166.694,1598.886,53.744,255.284,2.239,2.239,0.0,327231266,1450000000,0,293000000,521000000,714000000,24000000,114000000,1000000,1000000,0
2026-04-29T21:38:29.891834,67347174712416,0.461509,444.093,3146.201,0.0,626.207,1063.901,1323.918,49.837,268.684,2.167,2.167,0.0,204952804,1452000000,0,289000000,491000000,611000000,23000000,124000000,1000000,1000000,0
