condition,sweep_idx,trial_idx_within_combo,wall_clock_ns,ref_t_start_raw,ref_t_end_raw,ref_delta_raw,trial_t_start_raw,trial_t_end_raw,trial_delta_raw,gap_ns,ratio,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
T1_paired,0,0,141347728427083,141347729742916,141347729850041,107125,141347729894125,141347729952333,58208,44084,0.5433652275379229,563334,25208,1161958,1750500
T1_paired,0,1,141347731022083,141347731362458,141347731470083,107625,141347731499333,141347731556875,57542,29250,0.5346527293844368,101000,19208,540750,660958
T1_paired,0,2,141347732525625,141347732846666,141347732953958,107292,141347733002666,141347733061041,58375,48708,0.5440759795697722,92375,17291,565500,675166
T1_paired,0,3,141347733854375,141347734177208,141347734284500,107292,141347734327291,141347734385666,58375,42791,0.5440759795697722,88375,17417,591291,697083
T1_paired,0,4,141347735174250,141347735487750,141347735595000,107250,141347735622833,141347735684083,61250,27833,0.5710955710955711,87542,20166,541500,649208
T1_paired,0,5,141347736436875,141347736723666,141347736831208,107542,141347736875375,141347736936625,61250,44167,0.569544921983969,86250,17750,533916,637916
T1_paired,0,6,141347737663583,141347738349291,141347738456875,107584,141347738500875,141347738561791,60916,44000,0.5662180249851279,474250,20875,549208,1044333
T1_paired,0,7,141347739394750,141347739729166,141347739836500,107334,141347739876750,141347739934500,57750,40250,0.5380401363966684,92709,20333,629875,742917
T1_paired,0,8,141347740789166,141347741083458,141347741191041,107583,141347741234500,141347741292583,58083,43459,0.5398901313404534,90042,16750,529292,636084
T1_paired,0,9,141347742038916,141347742320750,141347742427791,107041,141347742455791,141347742513375,57584,28000,0.5379620892928878,86333,17209,507625,611167
T1_paired,0,10,141347743285041,141347743562500,141347743672583,110083,141347743715083,141347743775791,60708,42500,0.551474796290072,87625,17292,519916,624833
T1_paired,0,11,141347744494041,141347744781791,141347744889416,107625,141347744920833,141347744978375,57542,31417,0.5346527293844368,87666,17417,509292,614375
T1_paired,0,12,141347745788541,141347746092083,141347746199291,107208,141347746242250,141347746299958,57708,42959,0.5382807253190061,88708,18750,534208,641666
T1_paired,0,13,141347747187125,141347747485000,141347747592541,107541,141347747634666,141347747692250,57584,42125,0.5354608939846198,89875,17375,526459,633709
T1_paired,0,14,141347748499083,141347748801000,141347748908458,107458,141347748951500,141347749012875,61375,43042,0.5711533808557762,95792,17958,553959,667709
T1_paired,0,15,141347749781250,141347750066583,141347750173916,107333,141347750201041,141347750258625,57584,27125,0.5364985605545359,87333,17209,510458,615000
T1_paired,0,16,141347750999041,141347751280166,141347751387750,107584,141347751429083,141347751490333,61250,41333,0.5693225758477097,86458,17084,522875,626417
T1_paired,0,17,141347752213791,141347752483833,141347752591458,107625,141347752633041,141347752690791,57750,41583,0.5365853658536586,85334,16625,504083,606042
T1_paired,0,18,141347753364416,141347753650333,141347753757416,107083,141347753799375,141347753856916,57541,41959,0.537349532605549,88667,17000,634416,740083
T1_paired,0,19,141347755001041,141347755340750,141347755448083,107333,141347755490125,141347755548291,58166,42042,0.5419209376426635,130500,23083,620875,774458
T1_paired,0,20,141347756451291,141347756738208,141347756845833,107625,141347756890458,141347756952541,62083,44625,0.5768455284552846,90333,16833,549875,657041
T1_paired,0,21,141347757749083,141347758033000,141347758140208,107208,141347758168833,141347758226375,57542,28625,0.5367323334079547,87708,17542,508250,613500
T1_paired,0,22,141347759039916,141347759323041,141347759430375,107334,141347759473250,141347759533208,59958,42875,0.5586114371960422,90625,17292,518042,625959
T1_paired,0,23,141347760221291,141347760502250,141347760609875,107625,141347760642375,141347760699958,57583,32500,0.5350336817653891,86042,18250,509958,614250
T1_paired,0,24,141347761411416,141347761729458,141347761837000,107542,141347761881125,141347761942791,61666,44125,0.5734131781071581,123083,17167,690458,830708
T1_paired,0,25,141347762876041,141347763163000,141347763270458,107458,141347763312625,141347763370375,57750,42167,0.5374192707848647,90041,18375,518167,626583
T1_paired,0,26,141347764098208,141347764533250,141347764644333,111083,141347764691875,141347764749583,57708,47542,0.5195034343688953,232416,22084,526291,780791
T1_paired,0,27,141347765422166,141347765706791,141347765814375,107584,141347765852250,141347765909500,57250,37875,0.5321423259964307,86166,17042,511333,614541
T1_paired,0,28,141347766588208,141347766875250,141347766982541,107291,141347767008375,141347767065875,57500,25834,0.5359256601206066,85458,16500,530209,632167
T1_paired,0,29,141347767803375,141347768080000,141347768187500,107500,141347768229250,141347768287333,58083,41750,0.540306976744186,85084,17916,534042,637042
T1_paired,0,30,141347768990416,141347769272000,141347769382208,110208,141347769425125,141347769482833,57708,42917,0.5236280487804879,84917,18333,550792,654042
T1_paired,0,31,141347770274041,141347770556375,141347770663583,107208,141347770688458,141347770746000,57542,24875,0.5367323334079547,87125,16250,505959,609334
T1_paired,0,32,141347771673833,141347772006208,141347772113250,107042,141347772154833,141347772212833,58000,41583,0.5418433885764466,92833,42042,671625,806500
T1_paired,0,33,141347773158833,141347773455708,141347773563333,107625,141347773597583,141347773655166,57583,34250,0.5350336817653891,88625,18166,523959,630750
T1_paired,0,34,141347774403500,141347774683833,141347774791500,107667,141347774834333,141347774896000,61667,42833,0.5727567406912053,86417,18375,587958,692750
T1_paired,0,35,141347775721125,141347776000916,141347776108250,107334,141347776135500,141347776193125,57625,27250,0.5368755473568487,84958,17750,507208,609916
T1_paired,0,36,141347776919583,141347777199000,141347777306583,107583,141347777349333,141347777407666,58333,42750,0.5422139185559057,85166,17334,530041,632541
T1_paired,0,37,141347778107000,141347778385208,141347778492750,107542,141347778535541,141347778593583,58042,42791,0.5397147161109148,85375,17166,550334,652875
T1_paired,0,38,141347779373666,141347779658541,141347779768375,109834,141347779793833,141347779851208,57375,25458,0.522379226833221,92709,17375,503416,613500
T1_paired,0,39,141347780588625,141347780876416,141347780983916,107500,141347781026041,141347781084125,58084,42125,0.5403162790697674,85584,18750,527166,631500
T1_paired,0,40,141347781795666,141347782057000,141347782164333,107333,141347782210333,141347782268416,58083,46000,0.5411476433156625,84417,17000,500333,601750
T1_paired,0,41,141347782940541,141347783225208,141347783335500,110292,141347783373333,141347783430916,57583,37833,0.5220958909077721,93583,17042,508500,619125
T1_paired,0,42,141347784105041,141347784379791,141347784487208,107417,141347784517458,141347784574791,57333,30250,0.5337423312883436,84334,17333,490167,591834
T1_paired,0,43,141347785238083,141347785518875,141347785628625,109750,141347785660000,141347785717541,57541,31375,0.5242915717539863,86000,17417,503000,606417
T1_paired,0,44,141347786418458,141347786691666,141347786798833,107167,141347786824791,141347786882375,57584,25958,0.537329588399414,85083,17584,506666,609333
T1_paired,0,45,141347787816916,141347788104458,141347788211750,107292,141347788255791,141347788314125,58334,44041,0.5436938448346568,91208,16958,570875,679041
T1_paired,0,46,141347789122375,141347789441208,141347789548125,106917,141347789573083,141347789630666,57583,24958,0.5385766529176839,88834,17916,541375,648125
T1_paired,0,47,141347790398541,141347790682541,141347790790166,107625,141347790833708,141347790891708,58000,43542,0.5389082462253194,89542,17292,568791,675625
T1_paired,0,48,141347791998125,141347792298625,141347792405958,107333,141347792448000,141347792506083,58083,42042,0.5411476433156625,93417,18750,1149375,1261542
T1_paired,0,49,141347793941375,141347794313166,141347794420500,107334,141347794461291,141347794519666,58375,40791,0.5438630815957665,175417,20792,540916,737125
T1_paired,0,50,141347798232291,141347798451875,141347798559250,107375,141347798601375,141347798659708,58333,42125,0.5432642607683352,54125,9834,464875,528834
T1_paired,0,51,141347799144458,141347799337875,141347799445166,107291,141347799487625,141347799545375,57750,42459,0.5382557716863483,42417,10792,448208,501417
T1_paired,0,52,141347800140833,141347800372458,141347800479875,107417,141347800506958,141347800564250,57292,27083,0.5333606412392824,51458,8417,475167,535042
T1_paired,0,53,141347801161333,141347801327458,141347801434500,107042,141347801478291,141347801540916,62625,43791,0.5850507277517236,44458,8500,436875,489833
T1_paired,0,54,141347802076083,141347802243750,141347802351333,107583,141347802393458,141347802455208,61750,42125,0.5739754422167072,44292,7917,432583,484792
T1_paired,0,55,141347803031000,141347803310458,141347803417375,106917,141347803442000,141347803499541,57541,24625,0.5381838248360878,86584,16541,481959,585084
T1_paired,0,56,141347804121916,141347804352208,141347804459875,107667,141347804501291,141347804562541,61250,41416,0.5688836876666017,63625,12167,631541,707333
T1_paired,0,57,141347805754291,141347806069500,141347806176750,107250,141347806220125,141347806278833,58708,43375,0.5473939393939394,90500,15375,566417,672292
T1_paired,0,58,141347807115416,141347807362416,141347807469958,107542,141347807501041,141347807562291,61250,31083,0.569544921983969,67000,12291,480084,559375
T1_paired,0,59,141347808127666,141347808321958,141347808428916,106958,141347808471250,141347808529583,58333,42334,0.5453822995942332,64459,12083,467208,543750
T1_paired,0,60,141347809237583,141347809484500,141347809594958,110458,141347809643125,141347809701666,58541,48167,0.5299842474062539,63166,12959,525125,601250
T1_paired,0,61,141347810347250,141347810609791,141347810717000,107209,141347810744708,141347810802166,57458,27708,0.5359438106875356,69750,12750,508791,591291
T1_paired,0,62,141347811634875,141347812017833,141347812124416,106583,141347812151791,141347812209000,57209,27375,0.5367553925110008,91250,17583,608917,717750
T1_paired,0,63,141347814589291,141347814942333,141347815049625,107292,141347815091958,141347815150291,58333,42333,0.5436845244752637,107250,22833,637584,767667
T1_paired,0,64,141347816034250,141347816737416,141347816844416,107000,141347816868708,141347816926166,57458,24292,0.5369906542056074,464916,23542,1197833,1686291
T1_paired,0,65,141347818640875,141347818884500,141347818991416,106916,141347819033958,141347819092041,58083,42542,0.5432582588200082,61917,11791,485792,559500
T1_paired,0,66,141347819639250,141347819827583,141347819934791,107208,141347819978583,141347820037958,59375,43792,0.5538299380643236,45083,9000,447417,501500
T1_paired,0,67,141347820493833,141347820660625,141347820767500,106875,141347820815541,141347820874041,58500,48041,0.5473684210526316,44875,8417,440416,493708
T1_paired,0,68,141347821561291,141347821801458,141347821908458,107000,141347821950708,141347822009041,58333,42250,0.5451682242990654,67792,9416,498667,575875
T1_paired,0,69,141347822695333,141347822989208,141347823096791,107583,141347823140750,141347823198791,58041,43959,0.5394997350882574,88833,18125,532292,639250
T1_paired,0,70,141347823951833,141347824231708,141347824338625,106917,141347824365541,141347824423000,57459,26916,0.5374168747720194,87417,17541,501125,606083
T1_paired,0,71,141347825167041,141347825457041,141347825564500,107459,141347825606666,141347825667875,61209,42166,0.5696032905573288,91000,17250,535875,644125
T1_paired,0,72,141347826687333,141347826980416,141347827087083,106667,141347827111833,141347827168958,57125,24750,0.5355452014212455,94834,18250,513500,626584
T1_paired,0,73,141347827925791,141347828207916,141347828315208,107292,141347828356791,141347828414833,58042,41583,0.5409722998918838,89250,17375,538375,645000
T1_paired,0,74,141347829713916,141347830001083,141347830108583,107500,141347830151125,141347830213583,62458,42542,0.5810046511627907,88708,16709,535041,640458
T1_paired,0,75,141347830949458,141347831251666,141347831359166,107500,141347831395791,141347831453291,57500,36625,0.5348837209302325,90834,17541,522834,631209
T1_paired,0,76,141347832161958,141347832451833,141347832558750,106917,141347832583166,141347832640666,57500,24416,0.5378003498040536,86167,25000,508208,619375
T1_paired,0,77,141347833790000,141347834081750,141347834189333,107583,141347834232875,141347834291166,58291,43542,0.5418235223037097,90708,17708,549250,657666
T1_paired,0,78,141347835037583,141347835313166,141347835420625,107459,141347835469291,141347835527416,58125,48666,0.5409039726779515,85292,16500,517333,619125
T1_paired,0,79,141347836219333,141347836523500,141347836630750,107250,141347836658250,141347836715708,57458,27500,0.5357389277389277,106083,16750,507584,630417
T1_paired,0,80,141347837498333,141347837787708,141347837895333,107625,141347837942666,141347838000833,58167,47333,0.5404599303135889,85292,17167,777958,880417
T1_paired,0,81,141347839228416,141347839546791,141347839654375,107584,141347839697166,141347839758916,61750,42791,0.5739701070791196,98792,18000,563791,680583
T1_paired,0,82,141347840500625,141347840775166,141347840882625,107459,141347840925250,141347840986416,61166,42625,0.5692031379409821,84375,16541,515667,616583
T1_paired,0,83,141347841665666,141347841940833,141347842047916,107083,141347842088000,141347842145500,57500,40084,0.5369666520362709,84834,20083,506208,611125
T1_paired,0,84,141347842829458,141347843118291,141347843225541,107250,141347843252916,141347843310375,57459,27375,0.5357482517482518,84958,16334,516875,618167
T1_paired,0,85,141347844130583,141347844416000,141347844523500,107500,141347844566458,141347844625750,59292,42958,0.5515534883720931,88500,16500,520500,625500
T1_paired,0,86,141347845311208,141347845589208,141347845696708,107500,141347845731625,141347845789083,57458,34917,0.5344930232558139,85625,16834,643000,745459
T1_paired,0,87,141347846674750,141347846966458,141347847074125,107667,141347847105875,141347847163333,57458,31750,0.5336639824644506,88084,17708,513125,618917
T1_paired,0,88,141347847882958,141347848235166,141347848342666,107500,141347848390958,141347848449083,58125,48292,0.5406976744186046,85625,16958,596250,698833
T1_paired,0,89,141347849165375,141347849427750,141347849535250,107500,141347849578416,141347849636375,57959,43166,0.539153488372093,85542,16375,512583,614500
T1_paired,0,90,141347850386916,141347850667833,141347850775041,107208,141347850802375,141347850863416,61041,27334,0.5693698231475263,85459,16458,508417,610334
T1_paired,0,91,141347851588083,141347851881541,141347851988833,107292,141347852032375,141347852094250,61875,43542,0.5766972374454759,93083,17667,530083,640833
T1_paired,0,92,141347852814541,141347853103000,141347853210625,107625,141347853245625,141347853303083,57458,35000,0.5338722415795587,85417,17042,510791,613250
T1_paired,0,93,141347854005416,141347854361416,141347854469041,107625,141347854511833,141347854573458,61625,42792,0.5725900116144018,155333,17583,628209,801125
T1_paired,0,94,141347855455458,141347855779125,141347855886375,107250,141347855929000,141347855986708,57708,42625,0.5380699300699301,88166,17459,558166,663791
T1_paired,0,95,141347856747708,141347857030083,141347857137375,107292,141347857165166,141347857222625,57459,27791,0.5355385303657308,85792,17750,502375,605917
T1_paired,0,96,141347857927750,141347858200541,141347858307541,107000,141347858350208,141347858411416,61208,42667,0.5720373831775701,86375,16458,532917,635750
T1_paired,0,97,141347859178916,141347859469666,141347859577250,107584,141347859610416,141347859667875,57459,33166,0.5340849940511601,86334,17791,516542,620667
T1_paired,0,98,141347860442791,141347860726791,141347860834375,107584,141347860877291,141347860935666,58375,42916,0.542599271267103,87416,17209,524833,629458
T1_paired,0,99,141347861655916,141347861926750,141347862034208,107458,141347862059041,141347862116666,57625,24833,0.5362560256100057,84875,16500,502500,603875
T1_paired,0,100,141347862983250,141347863277500,141347863384916,107416,141347863432041,141347863490083,58042,47125,0.540347806658226,88041,20125,524792,632958
T1_paired,0,101,141347864212458,141347864479791,141347864587125,107334,141347864622375,141347864679625,57250,35250,0.5333817802373898,85625,18042,491333,595000
T1_paired,0,102,141347865364333,141347865634208,141347865741583,107375,141347865768958,141347865826416,57458,27375,0.5351152502910361,85042,17750,489333,592125
T1_paired,0,103,141347866528958,141347866802708,141347866909833,107125,141347866937416,141347866994625,57209,27583,0.5340396732788798,84542,17125,497375,599042
T1_paired,0,104,141347867701208,141347867971583,141347868078875,107292,141347868121083,141347868182666,61583,42208,0.5739756925027029,84292,17000,536666,637958
T1_paired,0,105,141347868889458,141347869170708,141347869278166,107458,141347869320666,141347869378375,57709,42500,0.537037726367511,84917,16625,522166,623708
T1_paired,0,106,141347870162916,141347870455916,141347870563041,107125,141347870590958,141347870648458,57500,27917,0.5367561260210035,94125,18166,512417,624708
T1_paired,0,107,141347871924083,141347872267416,141347872374666,107250,141347872401833,141347872459291,57458,27167,0.5357389277389277,102709,19083,547250,669042
T1_paired,0,108,141347873190166,141347873549166,141347873656375,107209,141347873698625,141347873755875,57250,42250,0.5340036750645935,154166,20167,524833,699166
T1_paired,0,109,141347874539916,141347874819958,141347874927250,107292,141347874969666,141347875028083,58417,42416,0.5444674346642806,88375,17583,529584,635542
T1_paired,0,110,141347875854666,141347876793500,141347876899875,106375,141347876924541,141347876981916,57375,24666,0.5393654524089306,88000,17333,1522542,1627875
T1_paired,0,111,141347878465458,141347879070791,141347879177458,106667,141347879209375,141347879266583,57208,31917,0.5363233239896126,99000,17792,983875,1100667
T1_paired,0,112,141347880378875,141347880685041,141347880791750,106709,141347880816041,141347880873208,57167,24291,0.535728007946846,112667,22000,510416,645083
T1_paired,0,113,141347881714291,141347882021875,141347882129000,107125,141347882154041,141347882211500,57459,25041,0.5363733955659277,91833,17250,536584,645667
T1_paired,0,114,141347882985375,141347883281875,141347883389541,107666,141347883432083,141347883490125,58042,42542,0.5390931213196366,94291,18084,524375,636750
T1_paired,0,115,141347884219166,141347884506291,141347884613541,107250,141347884651375,141347884708916,57541,37834,0.5365128205128206,87625,16708,516208,620541
T1_paired,0,116,141347885406291,141347885689416,141347885796541,107125,141347885823000,141347885880500,57500,26459,0.5367561260210035,87417,16417,495958,599792
T1_paired,0,117,141347886602625,141347886883000,141347886990291,107291,141347887032541,141347887090875,58334,42250,0.5436989123039211,85334,16500,543375,645209
T1_paired,0,118,141347887844791,141347888495291,141347888602000,106709,141347888645625,141347888704000,58375,43625,0.5470485151205615,86542,17417,958125,1062084
T1_paired,0,119,141347889824958,141347890123916,141347890231125,107209,141347890274458,141347890332458,58000,43333,0.5409993563973174,92292,17750,519458,629500
T1_paired,0,120,141347891108791,141347891397291,141347891504708,107417,141347891532791,141347891590250,57459,28083,0.5349153299757021,91084,17000,509541,617625
T1_paired,0,121,141347892314666,141347892659708,141347892767291,107583,141347892809125,141347892866666,57541,41834,0.534852160657353,144625,17875,522750,685250
T1_paired,0,122,141347893593083,141347893876583,141347893983833,107250,141347894011875,141347894073250,61375,28042,0.5722610722610723,88542,16708,509792,615042
T1_paired,0,123,141347894806333,141347895087208,141347895194750,107542,141347895236916,141347895295208,58292,42166,0.5420393892618698,87250,16750,548458,652458
T1_paired,0,124,141347896090375,141347896388333,141347896495333,107000,141347896523791,141347896584750,60959,28458,0.5697102803738318,91458,17125,518625,627208
T1_paired,0,125,141347897303958,141347897578041,141347897685291,107250,141347897728375,141347897786708,58333,43084,0.5438974358974359,85458,16583,530167,632208
T1_paired,0,126,141347898513708,141347898786666,141347898894333,107667,141347898938625,141347898996666,58041,44292,0.5390788263813425,86125,16208,510709,613042
T1_paired,0,127,141347899664041,141347899933625,141347900041000,107375,141347900084125,141347900142125,58000,43125,0.540162980209546,84917,16458,500333,601708
T1_paired,0,128,141347900803250,141347901068375,141347901175875,107500,141347901224708,141347901282875,58167,48833,0.5410883720930233,85292,16417,507708,609417
T1_paired,0,129,141347901970250,141347902253666,141347902361125,107459,141347902394041,141347902451250,57209,32916,0.532379791362287,86375,16250,509750,612375
T1_paired,0,130,141347903144375,141347903438541,141347903545666,107125,141347903573833,141347903631291,57458,28167,0.5363640606767794,84917,16958,517625,619500
T1_paired,0,131,141347904447666,141347904764666,141347904871958,107292,141347904904833,141347904962333,57500,32875,0.5359206651008462,119958,17375,511667,649000
T1_paired,0,132,141347905671750,141347905988625,141347906095666,107041,141347906138291,141347906196333,58042,42625,0.5422408236096449,119417,19500,691583,830500
T1_paired,0,133,141347907218416,141347907510916,141347907618166,107250,141347907646541,141347907704041,57500,28375,0.5361305361305362,93083,17375,508875,619333
T1_paired,0,134,141347908450041,141347908834583,141347908942208,107625,141347908979666,141347909037083,57417,37458,0.5334912891986062,176292,18625,518250,713167
T1_paired,0,135,141347909766333,141347910046000,141347910153291,107291,141347910181500,141347910239000,57500,28209,0.5359256601206066,86250,16375,505667,608292
T1_paired,0,136,141347910958291,141347911296333,141347911403958,107625,141347911446125,141347911507083,60958,42167,0.5663925667828107,146500,18042,513833,678375
T1_paired,0,137,141347912234791,141347912528250,141347912635208,106958,141347912658791,141347912716375,57584,23583,0.5383795508517362,89333,17042,509791,616166
T1_paired,0,138,141347913449875,141347913733875,141347913841125,107250,141347913885416,141347913947416,62000,44291,0.578088578088578,90250,92375,457292,639917
T1_paired,0,139,141347914781250,141347915052875,141347915159666,106791,141347915184458,141347915241958,57500,24792,0.5384348868350329,84791,16209,490791,591791
T1_paired,0,140,141347915955291,141347916225833,141347916332958,107125,141347916374125,141347916432166,58041,41167,0.541806301050175,85042,17375,520500,622917
T1_paired,0,141,141347917190416,141347917454750,141347917562458,107708,141347917605583,141347917664000,58417,43125,0.5423645411668585,86750,16542,501042,604334
T1_paired,0,142,141347918454458,141347918742625,141347918850208,107583,141347918894541,141347918956166,61625,44333,0.5728135486089809,92916,17084,537208,647208
T1_paired,0,143,141347919689208,141347919957833,141347920065333,107500,141347920108625,141347920166625,58000,43292,0.5395348837209303,86375,16583,557875,660833
T1_paired,0,144,141347921064916,141347921355083,141347921462666,107583,141347921501041,141347921558541,57500,38375,0.5344710595540187,86667,16625,519667,622959
T1_paired,0,145,141347922586583,141347922936916,141347923044541,107625,141347923083708,141347923140916,57208,39167,0.5315493612078978,103084,21000,561708,685792
T1_paired,0,146,141347923837916,141347924119041,141347924226333,107292,141347924251750,141347924308916,57166,25417,0.5328076650635648,86209,16458,497375,600042
T1_paired,0,147,141347925051166,141347925329875,141347925437416,107541,141347925480375,141347925538708,58333,42959,0.5424256795082806,87083,16917,531000,635000
T1_paired,0,148,141347926288916,141347926583541,141347926690791,107250,141347926726125,141347926783291,57166,35334,0.533016317016317,92000,17583,516125,625708
T1_paired,0,149,141347927516000,141347927793875,141347927901125,107250,141347927928916,141347927986375,57459,27791,0.5357482517482518,87042,16792,497916,601750
T1_paired,0,150,141347928793833,141347929091750,141347929199166,107416,141347929233875,141347929291083,57208,34709,0.532583600208535,87500,16541,534709,638750
T1_paired,0,151,141347930029375,141347930324458,141347930431708,107250,141347930473208,141347930534250,61042,41500,0.5691561771561772,86458,16917,560417,663792
T1_paired,0,152,141347931246833,141347931533708,141347931641250,107542,141347931684625,141347931742625,58000,43375,0.5393241710215544,84541,16584,526958,628083
T1_paired,0,153,141347932498291,141347932787708,141347932894958,107250,141347932921666,141347932979125,57459,26708,0.5357482517482518,86209,16916,510334,613459
T1_paired,0,154,141347933687875,141347933971208,141347934078250,107042,141347934126250,141347934184458,58208,48000,0.5437865510734105,85958,16500,544042,646500
T1_paired,0,155,141347934889791,141347935169250,141347935276541,107291,141347935319625,141347935381041,61416,43084,0.5724245276863856,86584,16666,521125,624375
T1_paired,0,156,141347936088875,141347936358750,141347936465958,107208,141347936509500,141347936567416,57916,43542,0.5402208790388777,84334,16583,505458,606375
T1_paired,0,157,141347937226583,141347937499791,141347937607375,107584,141347937648500,141347937705666,57166,41125,0.5313615407495539,85250,16375,508084,609709
T1_paired,0,158,141347938443958,141347938806250,141347938913208,106958,141347938957250,141347939018250,61000,44042,0.5703173208175172,93250,52750,566042,712042
T1_paired,0,159,141347939774166,141347940055666,141347940162958,107292,141347940192416,141347940253000,60584,29458,0.5646646534690377,87583,16792,511667,616042
T1_paired,0,160,141347941018375,141347941309333,141347941417000,107667,141347941459958,141347941517958,58000,42958,0.5386980226067412,86917,16833,531875,635625
T1_paired,0,161,141347942226583,141347942531875,141347942639583,107708,141347942669000,141347942726541,57541,29417,0.5342314405615182,89417,16875,526666,632958
T1_paired,0,162,141347943439375,141347943720333,141347943827583,107250,141347943856583,141347943916750,60167,29000,0.560997668997669,85542,17083,504125,606750
T1_paired,0,163,141347944613458,141347944887458,141347944999208,111750,141347945041416,141347945100958,59542,42208,0.5328143176733781,85708,16709,528666,631083
T1_paired,0,164,141347946080666,141347946478500,141347946585791,107291,141347946629416,141347946687750,58334,43625,0.5436989123039211,88958,19083,1032917,1140958
T1_paired,0,165,141347947885208,141347948250583,141347948357708,107125,141347948385208,141347948442666,57458,27500,0.5363640606767794,111709,18583,519167,649459
T1_paired,0,166,141347949271791,141347949553208,141347949660208,107000,141347949702333,141347949760250,57917,42125,0.5412803738317757,87000,21542,618083,726625
T1_paired,0,167,141347950587166,141347950877916,141347950985458,107542,141347951029375,141347951087333,57958,43917,0.538933625932194,88667,17083,529792,635542
T1_paired,0,168,141347951811916,141347952097083,141347952204333,107250,141347952233583,141347952291083,57500,29250,0.5361305361305362,85000,16667,508333,610000
T1_paired,0,169,141347953043375,141347953321583,141347953429125,107542,141347953473541,141347953535083,61542,44416,0.5722601402242845,85875,16500,533250,635625
T1_paired,0,170,141347954254958,141347954508208,141347954615541,107333,141347954657833,141347954716041,58208,42292,0.5423122432057242,85125,16625,522209,623959
T1_paired,0,171,141347955703708,141347956252875,141347956360541,107666,141347956404416,141347956466791,62375,43875,0.5793379525569817,97959,200500,624000,922459
T1_paired,0,172,141347957259333,141347957557958,141347957665541,107583,141347957695291,141347957756500,61209,29750,0.5689467666824685,86292,16458,524709,627459
T1_paired,0,173,141347958482500,141347958764583,141347958872208,107625,141347958916041,141347958978083,62042,43833,0.5764645760743322,86583,16625,547750,650958
T1_paired,0,174,141347959706333,141347960006500,141347960114125,107625,141347960162291,141347960220000,57709,48166,0.5362044134727062,92750,18042,533833,644625
T1_paired,0,175,141347960933416,141347961214125,141347961321333,107208,141347961347000,141347961404208,57208,25667,0.5336168942616223,88000,17083,500209,605292
T1_paired,0,176,141347962193916,141347962482416,141347962589458,107042,141347962630791,141347962688833,58042,41333,0.5422357579267951,87250,16583,555500,659333
T1_paired,0,177,141347963494541,141347963780750,141347963887750,107000,141347963930458,141347963988791,58333,42708,0.5451682242990654,89750,18000,563291,671041
T1_paired,0,178,141347970566166,141347971330541,141347971443041,112500,141347971490208,141347971548666,58458,47167,0.5196266666666667,119292,39583,1003167,1162042
T1_paired,0,179,141347973021666,141347973236208,141347973343208,107000,141347973384625,141347973441833,57208,41417,0.5346542056074767,58583,10083,446167,514833
T1_paired,0,180,141347973931041,141347974154625,141347974262250,107625,141347974298541,141347974356041,57500,36291,0.5342624854819977,51625,9750,467000,528375
T1_paired,0,181,141347974833666,141347975031125,141347975138916,107791,141347975182208,141347975240041,57833,43292,0.536529023758941,45083,8250,444833,498166
T1_paired,0,182,141347975699958,141347975853583,141347975960541,106958,141347976005166,141347976063500,58334,44625,0.5453916490585089,42583,7917,433625,484125
T1_paired,0,183,141347976606375,141347976775833,141347976886416,110583,141347976928750,141347976990541,61791,42334,0.5587748568948211,42750,7917,433291,483958
T1_paired,0,184,141347977506375,141347977669541,141347977779916,110375,141347977823625,141347977881666,58041,43709,0.5258527746319366,42167,7833,489292,539292
T1_paired,0,185,141347978755208,141347979061583,141347979169041,107458,141347979212416,141347979270500,58084,43375,0.5405274618920881,89750,18250,559584,667584
T1_paired,0,186,141347980018166,141347980316375,141347980423958,107583,141347980457208,141347980518041,60833,33250,0.5654517907104283,87750,17250,530625,635625
T1_paired,0,187,141347981256291,141347981541375,141347981648833,107458,141347981691750,141347981750083,58333,42917,0.5428446462804072,85875,17250,532250,635375
T1_paired,0,188,141347982450041,141347982729250,141347982836708,107458,141347982879541,141347982937333,57792,42833,0.5378101211636174,85750,16458,508334,610542
T1_paired,0,189,141347983687958,141347983975750,141347984083000,107250,141347984110583,141347984168083,57500,27583,0.5361305361305362,86291,16625,512209,615125
T1_paired,0,190,141347984895583,141347985187041,141347985294500,107459,141347985339166,141347985400708,61542,44666,0.5727021468653161,85208,23000,541167,649375
T1_paired,0,191,141347986125375,141347986386291,141347986493541,107250,141347986536875,141347986594916,58041,43334,0.5411748251748252,84959,16291,498250,599500
T1_paired,0,192,141347987332583,141347987615541,141347987722666,107125,141347987747416,141347987804625,57209,24750,0.5340396732788798,85125,16625,536833,638583
T1_paired,0,193,141347988558708,141347988844125,141347988951708,107583,141347988994666,141347989055916,61250,42958,0.5693278677858026,87334,17500,555666,660500
T1_paired,0,194,141347990035708,141347990368375,141347990475583,107208,141347990503291,141347990560750,57459,27708,0.5359581374524289,97875,18291,546167,662333
T1_paired,0,195,141347991285458,141347991562541,141347991669833,107292,141347991712083,141347991770458,58375,42250,0.5440759795697722,86000,17875,530292,634167
T1_paired,0,196,141347992565125,141347992849750,141347992956916,107166,141347992983333,141347993040791,57458,26417,0.5361588563536943,85750,16709,505958,608417
T1_paired,0,197,141347993799375,141347994093208,141347994200416,107208,141347994245000,141347994303000,58000,44584,0.5410044026565182,94458,17209,528958,640625
