condition,sweep_idx,trial_idx_within_combo,wall_clock_ns,ref_t_start_raw,ref_t_end_raw,ref_delta_raw,trial_t_start_raw,trial_t_end_raw,trial_delta_raw,gap_ns,ratio,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
T4_paired,0,114,6209928535666,6209928635541,6209928702541,67000,6209928703125,6209928818333,115208,584,1.7195223880597015,26000,4584,384125,414709
T4_paired,0,115,6209929324708,6209929454625,6209929521708,67083,6209929523375,6209929636416,113041,1667,1.6850916029396419,29209,5291,386250,420750
T4_paired,0,116,6209930112041,6209930248708,6209930315708,67000,6209930316583,6209930432375,115792,875,1.7282388059701492,27792,4958,430042,462792
T4_paired,0,117,6209930947375,6209931082750,6209931150041,67291,6209931151166,6209931265041,113875,1125,1.6922768275103655,25917,4917,384125,414959
T4_paired,0,118,6209931744250,6209931849333,6209931916291,66958,6209931917000,6209932033833,116833,709,1.7448699184563459,28792,4708,393459,426959
T4_paired,0,119,6209932549375,6209932684000,6209932751333,67333,6209932752416,6209932866333,113917,1083,1.6918450091337085,25875,5041,465584,496500
T4_paired,0,120,6209933386208,6209933486083,6209933552750,66667,6209933553916,6209933670666,116750,1166,1.751241243793781,25709,4500,380958,411167
T4_paired,0,121,6209934142041,6209934274625,6209934341625,67000,6209934342791,6209934457458,114667,1166,1.7114477611940297,25792,4625,381833,412250
T4_paired,0,122,6209934943666,6209935067875,6209935135125,67250,6209935136000,6209935252250,116250,875,1.728624535315985,26333,4834,411166,442333
T4_paired,0,123,6209935764291,6209935898291,6209935965375,67084,6209935966333,6209936082708,116375,958,1.734765368791366,25750,4667,383166,413583
T4_paired,0,124,6209936506958,6209936605791,6209936672791,67000,6209936673833,6209936789708,115875,1042,1.7294776119402986,25375,4416,390209,420000
T4_paired,0,125,6209937274208,6209937388333,6209937455625,67292,6209937456750,6209937570875,114125,1125,1.6959668311240563,26083,4750,383042,413875
T4_paired,0,126,6209938038250,6209938173333,6209938240708,67375,6209938241500,6209938357041,115541,792,1.7148942486085343,26291,4709,387000,418000
T4_paired,0,127,6209938789375,6209938888166,6209938955041,66875,6209938956083,6209939068916,112833,1042,1.6872224299065421,25250,4584,373541,403375
T4_paired,0,128,6209939540250,6209939641041,6209939708000,66959,6209939709125,6209939824708,115583,1125,1.7261757194701235,25542,4500,372375,402417
T4_paired,0,129,6209940301583,6209940436291,6209940503541,67250,6209940504500,6209940617916,113416,959,1.6864832713754647,26458,4708,373917,405083
T4_paired,0,130,6209941084500,6209941302375,6209941369416,67041,6209941370416,6209941482958,112542,1000,1.6787040766098358,26291,4542,537083,567916
T4_paired,0,131,6209942044541,6209942146583,6209942222875,76292,6209942223583,6209942373208,149625,708,1.9612148062706443,26458,5167,379167,410792
T4_paired,0,132,6209942924875,6209943104541,6209943171250,66709,6209943172083,6209943285083,113000,833,1.6939243580326493,75833,10125,397750,483708
T4_paired,0,133,6209943905916,6209944046291,6209944112916,66625,6209944113958,6209944226500,112542,1042,1.68918574108818,56166,10500,377042,443708
T4_paired,0,134,6209944823333,6209944950375,6209945017375,67000,6209945018416,6209945131791,113375,1041,1.6921641791044777,50167,7792,367041,425000
T4_paired,0,135,6209945673458,6209945809791,6209945876708,66917,6209945877583,6209945990000,112417,875,1.6799467997668753,56458,7250,364625,428333
T4_paired,0,136,6209946548916,6209946693833,6209946760791,66958,6209946761958,6209946874833,112875,1167,1.6857582365064667,60958,8708,374834,444500
T4_paired,0,137,6209947432125,6209947592500,6209947659291,66791,6209947660083,6209947773291,113208,792,1.6949589016484257,71542,8500,372417,452459
T4_paired,0,138,6209948366166,6209948540458,6209948607333,66875,6209948608125,6209948720791,112666,792,1.6847252336448597,75209,16375,369500,461084
T4_paired,0,139,6209949252625,6209949393208,6209949460416,67208,6209949461208,6209949574875,113667,792,1.6912718723961433,51125,8958,380042,440125
T4_paired,0,140,6209950106333,6209950266208,6209950333083,66875,6209950333875,6209950446375,112500,792,1.6822429906542056,56209,8375,366916,431500
T4_paired,0,141,6209950968291,6209951120541,6209951187708,67167,6209951188625,6209951301625,113000,917,1.6823737847454852,57750,8500,341625,407875
T4_paired,0,142,6209951755916,6209951858458,6209951925500,67042,6209951926416,6209952039458,113042,916,1.68613704841741,38542,5708,331084,375334
T4_paired,0,143,6209952466333,6209952562208,6209952628958,66750,6209952629583,6209952742166,112583,625,1.6866367041198502,32292,5666,328959,366917
T4_paired,0,144,6209953163541,6209953253541,6209953320291,66750,6209953321166,6209953434333,113167,875,1.6953857677902622,29375,5000,350292,384667
T4_paired,0,145,6209953963916,6209954078875,6209954146083,67208,6209954146916,6209954259791,112875,833,1.6794875610046422,30625,5125,350042,385792
T4_paired,0,146,6209954723416,6209954826166,6209954893083,66917,6209954893916,6209955006541,112625,833,1.683055127994381,27375,4708,360667,392750
T4_paired,0,147,6209955474583,6209955600833,6209955672375,71542,6209955673291,6209955786541,113250,916,1.582986217885997,34667,5625,378458,418750
T4_paired,0,148,6209956238708,6209956369666,6209956436708,67042,6209956437500,6209956550208,112708,792,1.681155096804988,23750,5000,365625,394375
T4_paired,0,149,6209956959958,6209957053041,6209957119750,66709,6209957120416,6209957233375,112959,666,1.6933097483098232,22542,4250,328458,355250
T4_paired,0,150,6209957640125,6209957735625,6209957802625,67000,6209957803500,6209957917458,113958,875,1.7008656716417911,23125,4084,348500,375709
T4_paired,0,151,6209958352375,6209958453958,6209958520833,66875,6209958521875,6209958634416,112541,1042,1.6828560747663552,26583,4458,373959,405000
T4_paired,0,152,6209959104291,6209959209041,6209959276375,67334,6209959277500,6209959391250,113750,1125,1.6893397095078266,26750,4708,374292,405750
T4_paired,0,153,6209959886791,6209960001125,6209960067916,66791,6209960068791,6209960181583,112792,875,1.6887305175847045,27042,4792,354250,386084
T4_paired,0,154,6209960672958,6209960774166,6209960841208,67042,6209960842041,6209960954958,112917,833,1.6842725455684495,26083,4750,380625,411458
T4_paired,0,155,6209961447833,6209961585208,6209961652458,67250,6209961653583,6209961768166,114583,1125,1.7038364312267658,27083,5417,387750,420250
T4_paired,0,156,6209962236208,6209962362875,6209962429666,66791,6209962430375,6209962545791,115416,709,1.7280172478327918,26833,5917,407250,440000
T4_paired,0,157,6209963049083,6209963185500,6209963252750,67250,6209963253875,6209963367166,113291,1125,1.6846245353159852,27250,5334,383333,415917
T4_paired,0,158,6209963810958,6209963911750,6209963978750,67000,6209963979791,6209964094041,114250,1041,1.705223880597015,26291,4625,374250,405166
T4_paired,0,159,6209964581625,6209964685583,6209964757333,71750,6209964757958,6209964934458,176500,625,2.4599303135888504,26958,4833,419875,451666
T4_paired,0,160,6209965350375,6209965450500,6209965517333,66833,6209965518041,6209965633916,115875,708,1.7337991710681848,26125,4791,349875,380791
T4_paired,0,161,6209966114333,6209966300958,6209966367750,66792,6209966368583,6209966483250,114667,833,1.716777458378249,27541,4917,455958,488416
T4_paired,0,162,6209966965000,6209967103041,6209967170458,67417,6209967171375,6209967284666,113291,917,1.6804515181630746,26708,5375,380250,412333
T4_paired,0,163,6209967706333,6209967807666,6209967874541,66875,6209967875583,6209967990166,114583,1042,1.7133906542056074,26250,4667,377875,408792
T4_paired,0,164,6209968470916,6209968606791,6209968673875,67084,6209968675000,6209968788375,113375,1125,1.690045316319838,25750,5000,393667,424417
T4_paired,0,165,6209969265458,6209969375541,6209969442375,66834,6209969443250,6209969556666,113416,875,1.6969805787473442,28292,4625,372958,405875
T4_paired,0,166,6209970034208,6209970137458,6209970204875,67417,6209970205958,6209970319458,113500,1083,1.6835516264443686,26042,4541,369584,400167
T4_paired,0,167,6209970784000,6209970920791,6209970988250,67459,6209970989250,6209971102333,113083,1000,1.676321914051498,26875,4917,376417,408209
T4_paired,0,168,6209971576625,6209971677916,6209971744750,66834,6209971745625,6209971861333,115708,875,1.7312745010024837,26541,4834,413291,444666
T4_paired,0,169,6209972397541,6209972532416,6209972599541,67125,6209972600416,6209972713625,113209,875,1.6865400372439479,26875,5209,377541,409625
T4_paired,0,170,6209973135500,6209973236291,6209973303208,66917,6209973303791,6209973417250,113459,583,1.6955183286758222,25208,4625,392125,421958
T4_paired,0,171,6209973898041,6209974012458,6209974079708,67250,6209974080833,6209974196041,115208,1125,1.7131301115241635,31042,4625,374208,409875
T4_paired,0,172,6209974756375,6209974859958,6209974926750,66792,6209974927625,6209975040875,113250,875,1.6955623427955444,27292,4500,373958,405750
T4_paired,0,173,6209975529083,6209975664000,6209975730875,66875,6209975731708,6209975846125,114417,833,1.7109084112149533,27208,4875,386292,418375
T4_paired,0,174,6209976306583,6209976443000,6209976510125,67125,6209976511041,6209976623750,112709,916,1.6790912476722533,26500,5083,404083,435666
T4_paired,0,175,6209977105000,6209977229583,6209977296958,67375,6209977298250,6209977411041,112791,1292,1.674077922077922,26375,4708,380250,411333
T4_paired,0,176,6209977884416,6209978019208,6209978086583,67375,6209978087500,6209978200208,112708,917,1.6728460111317254,25834,4916,370834,401584
T4_paired,0,177,6209978610500,6209978710625,6209978777500,66875,6209978778333,6209978893916,115583,833,1.7283439252336448,26208,4708,372542,403458
T4_paired,0,178,6209979355500,6209979457541,6209979524583,67042,6209979526041,6209979639625,113584,1458,1.6942215327705021,26125,4666,373375,404166
T4_paired,0,179,6209980098541,6209980233375,6209980300791,67416,6209980301875,6209980414916,113041,1084,1.6767681262608283,26375,4750,385375,416500
T4_paired,0,180,6209980869375,6209981000666,6209981067750,67084,6209981068583,6209981184958,116375,833,1.734765368791366,25916,5167,402083,433166
T4_paired,0,181,6209981664541,6209981784541,6209981851333,66792,6209981852208,6209981966291,114083,875,1.708033896275003,25625,4750,376375,406750
T4_paired,0,182,6209982415458,6209982547833,6209982615166,67333,6209982616166,6209982731875,115709,1000,1.7184590022722885,25750,4958,371083,401791
T4_paired,0,183,6209983178000,6209983277750,6209983344583,66833,6209983345625,6209983460416,114791,1042,1.717579638801191,25541,4709,371875,402125
T4_paired,0,184,6209983921583,6209984029875,6209984097125,67250,6209984098250,6209984216958,118708,1125,1.7651747211895912,25333,4792,376250,406375
T4_paired,0,185,6209984686166,6209984820500,6209984887666,67166,6209984888416,6209985002041,113625,750,1.6917041360212013,26667,5166,373542,405375
T4_paired,0,186,6209985422041,6209985523458,6209985590500,67042,6209985591375,6209985706916,115541,875,1.7234121893738255,25542,4500,383500,413542
T4_paired,0,187,6209986182583,6209986283041,6209986350291,67250,6209986351416,6209986464625,113209,1125,1.6834052044609666,26250,4541,371917,402708
T4_paired,0,188,6209986916916,6209987044291,6209987111833,67542,6209987112958,6209987226083,113125,1125,1.6748837760208464,26250,4792,387250,418292
T4_paired,0,189,6209987697916,6209987827791,6209987894541,66750,6209987895375,6209988008458,113083,834,1.69412734082397,25834,4916,398959,429709
T4_paired,0,190,6209988492291,6209988616458,6209988683875,67417,6209988684708,6209988800291,115583,833,1.7144488778794666,24875,4500,387917,417292
T4_paired,0,191,6209989274291,6209989408375,6209989475583,67208,6209989476458,6209989589375,112917,875,1.6801124866087371,27416,4917,396208,428541
T4_paired,0,192,6209990069083,6209990197375,6209990264625,67250,6209990265750,6209990378916,113166,1125,1.6827657992565055,32416,4542,379208,416166
T4_paired,0,193,6209990836125,6209990972291,6209991039416,67125,6209991040375,6209991157416,117041,959,1.7436275605214153,27000,4875,491209,523084
T4_paired,0,194,6209991726125,6209991851750,6209991918875,67125,6209991919666,6209992032125,112459,791,1.6753668528864059,26041,5167,366667,397875
T4_paired,0,195,6209992509083,6209992609416,6209992676291,66875,6209992677083,6209992791166,114083,792,1.7059140186915889,26209,4500,381166,411875
T4_paired,0,196,6209993297583,6209993432625,6209993499916,67291,6209993501041,6209993617166,116125,1125,1.725713691281152,25416,5042,388500,418958
T4_paired,0,197,6209994082250,6209994210916,6209994277750,66834,6209994278916,6209994391625,112709,1166,1.6864021306520633,26042,5167,399666,430875
T4_paired,0,198,6209994878000,6209995013083,6209995080541,67458,6209995081625,6209995195541,113916,1084,1.6886951881170507,26166,4709,392500,423375
T4_paired,0,199,6209995666250,6209995796208,6209995863583,67375,6209995864250,6209995978541,114291,667,1.6963413729128014,26541,4917,401458,432916
T4_paired,0,200,6209996460583,6209996595458,6209996662541,67083,6209996663666,6209996779541,115875,1125,1.7273377755914314,26041,5125,395792,426958
T4_paired,0,201,6209997262625,6209997373375,6209997440291,66916,6209997441416,6209997554208,112792,1125,1.6855759459621018,28750,4792,371625,405167
T4_paired,0,202,6209998033875,6209998145833,6209998213208,67375,6209998214333,6209998327583,113250,1125,1.6808905380333952,25541,4625,374667,404833
T4_paired,0,203,6209998792375,6209998925583,6209998992833,67250,6209998993625,6209999107708,114083,792,1.6964014869888475,26458,5000,376292,407750
T4_paired,0,204,6209999530000,6209999625250,6209999691958,66708,6209999692750,6209999805541,112791,792,1.6908166936499371,25375,4458,335167,365000
T4_paired,0,205,6210000224333,6210000329083,6210000395958,66875,6210000397000,6210000510583,113583,1042,1.69843738317757,30333,4875,368167,403375
T4_paired,0,206,6210000965250,6210001065875,6210001132958,67083,6210001134416,6210001250708,116292,1458,1.7335539555476052,26708,4792,375958,407458
T4_paired,0,207,6210001703916,6210001839750,6210001907041,67291,6210001908166,6210002021083,112917,1125,1.6780401539581817,27000,5125,386792,418917
T4_paired,0,208,6210002503541,6210002607833,6210002674458,66625,6210002675333,6210002792458,117125,875,1.7579737335834897,28708,4625,379333,412666
T4_paired,0,209,6210003289708,6210003424666,6210003491916,67250,6210003493041,6210003607291,114250,1125,1.6988847583643123,26083,4917,398500,429500
T4_paired,0,210,6210004085666,6210004215500,6210004283208,67708,6210004284041,6210004399916,115875,833,1.7113930407042004,26625,5084,407166,438875
T4_paired,0,211,6210004894291,6210005029791,6210005097166,67375,6210005098291,6210005212583,114292,1125,1.696356215213358,25667,4916,391792,422375
T4_paired,0,212,6210005697916,6210005799750,6210005866500,66750,6210005867208,6210005979666,112458,708,1.6847640449438201,26375,4583,371709,402667
T4_paired,0,213,6210006471041,6210006600625,6210006667500,66875,6210006668583,6210006781833,113250,1083,1.6934579439252337,25833,4459,393458,423750
T4_paired,0,214,6210007246875,6210007383333,6210007450666,67333,6210007451583,6210007567083,115500,917,1.7153550265100321,26792,5250,385958,418000
T4_paired,0,215,6210008048541,6210008163833,6210008231208,67375,6210008232166,6210008346625,114459,958,1.698834879406308,25417,4667,378375,408459
T4_paired,0,216,6210008809583,6210008947375,6210009014375,67000,6210009015375,6210009128625,113250,1000,1.6902985074626866,26167,5208,382167,413542
T4_paired,0,217,6210009553250,6210009656166,6210009723000,66834,6210009724166,6210009837083,112917,1166,1.6895143190591615,25416,4667,370917,401000
T4_paired,0,218,6210010312458,6210010446375,6210010513750,67375,6210010514875,6210010628375,113500,1125,1.6846011131725418,26708,4750,391750,423208
T4_paired,0,219,6210011095250,6210011238416,6210011305666,67250,6210011306583,6210011419041,112458,917,1.6722379182156133,29584,5583,383375,418542
T4_paired,0,220,6210011852208,6210011958166,6210012025000,66834,6210012026041,6210012139166,113125,1041,1.6926265074662596,27458,5000,380292,412750
T4_paired,0,221,6210012609833,6210012749541,6210012816708,67167,6210012817833,6210012930916,113083,1125,1.683609510622776,27541,5375,402709,435625
T4_paired,0,222,6210013444791,6210013570166,6210013640000,69834,6210013640875,6210013743250,102375,875,1.4659764584586306,26834,5333,394333,426500
T4_paired,0,223,6210014181291,6210014319375,6210014356541,37166,6210014357458,6210014422458,65000,917,1.7489102943550556,26125,5000,332250,363375
T4_paired,0,224,6210014835458,6210014983916,6210015021458,37542,6210015022291,6210015085666,63375,833,1.688109317564328,31291,6792,329333,367416
T4_paired,0,225,6210015486791,6210015588875,6210015625583,36708,6210015626250,6210015688833,62583,667,1.7048872180451127,26792,4875,282125,313792
T4_paired,0,226,6210016144958,6210016356291,6210016422833,66542,6210016423750,6210016499583,75833,917,1.139626100808512,29334,4541,442709,476584
T4_paired,0,227,6210016965625,6210017104750,6210017171958,67208,6210017173083,6210017287000,113917,1125,1.694991667658612,26500,5166,395959,427625
T4_paired,0,228,6210017767375,6210017891875,6210017958791,66916,6210017959625,6210018072458,112833,834,1.6861886544324227,26042,5000,401167,432209
T4_paired,0,229,6210018581541,6210018720208,6210018787083,66875,6210018788291,6210018900583,112292,1208,1.679132710280374,26625,4958,373167,404750
T4_paired,0,230,6210019316125,6210019414625,6210019481416,66791,6210019482291,6210019594416,112125,875,1.678744142174844,26542,4875,329500,360917
T4_paired,0,231,6210019984500,6210020076833,6210020143875,67042,6210020144708,6210020257333,112625,833,1.6799170669132781,20083,3750,330500,354333
T4_paired,0,232,6210020676541,6210020783041,6210020849875,66834,6210020850583,6210020962958,112375,708,1.6814046742675883,21334,3833,345542,370709
T4_paired,0,233,6210021355208,6210021445500,6210021512250,66750,6210021513125,6210021626916,113791,875,1.7047340823970036,19500,3750,331958,355208
T4_paired,0,234,6210022069666,6210022168916,6210022205833,36917,6210022206458,6210022271416,64958,625,1.759568762358805,23792,4125,248292,276209
T4_paired,0,235,6210022667625,6210022777958,6210022814833,36875,6210022815500,6210022878208,62708,667,1.7005559322033899,19833,3625,258584,282042
T4_paired,0,236,6210023193750,6210023281583,6210023318291,36708,6210023318958,6210023381708,62750,667,1.7094366350659256,19291,3459,251833,274583
T4_paired,0,237,6210023748750,6210023872916,6210023910083,37167,6210023910916,6210023974000,63084,833,1.6973121317297604,19750,3708,313250,336708
T4_paired,0,238,6210024343416,6210024432875,6210024469875,37000,6210024470541,6210024536083,65542,666,1.7714054054054054,19417,3458,352500,375375
T4_paired,0,239,6210024987000,6210025078250,6210025115041,36791,6210025115708,6210025180166,64458,667,1.752004566334158,22292,3416,240375,266083
T4_paired,0,240,6210025522583,6210025646250,6210025683333,37083,6210025684250,6210025750958,66708,917,1.7988835854704313,19250,3667,307666,330583
T4_paired,0,241,6210026129375,6210026218583,6210026255333,36750,6210026255833,6210026318333,62500,500,1.7006802721088434,19750,3458,238750,261958
T4_paired,0,242,6210026656458,6210026780333,6210026817416,37083,6210026818333,6210026882416,64083,917,1.7280964323274817,18875,4083,310459,333417
T4_paired,0,243,6210027254333,6210027343708,6210027380458,36750,6210027381125,6210027445375,64250,667,1.748299319727891,19542,3583,243792,266917
T4_paired,0,244,6210027770833,6210027859208,6210027895916,36708,6210027896583,6210027959250,62667,667,1.7071755475645636,19292,3542,275750,298584
T4_paired,0,245,6210028379791,6210028488916,6210028525625,36709,6210028526166,6210028590625,64459,541,1.7559454084829333,18917,3708,261459,284084
T4_paired,0,246,6210028938583,6210029062000,6210029099250,37250,6210029100208,6210029163125,62917,958,1.689046979865772,19792,3666,315292,338750
T4_paired,0,247,6210030382333,6210030505083,6210030542291,37208,6210030543250,6210030606041,62791,959,1.6875671898516449,19083,3667,307333,330083
T4_paired,0,248,6210030969416,6210031083666,6210031121000,37334,6210031121958,6210031185208,63250,958,1.6941661756040072,18834,3541,335625,358000
T4_paired,0,249,6210031599208,6210031686791,6210031723500,36709,6210031724166,6210031786708,62542,666,1.703723882426653,18917,3541,241875,264333
T4_paired,0,250,6210032183666,6210032315708,6210032345041,29333,6210032345958,6210032395875,49917,917,1.701735246991443,18667,3500,293041,315208
T4_paired,0,251,6210032738208,6210032934833,6210032971416,36583,6210032972000,6210033028541,56541,584,1.54555394582183,20042,3541,338167,361750
T4_paired,0,252,6210033332625,6210033419833,6210033456500,36667,6210033457000,6210033516541,59541,500,1.6238306924482504,18750,3458,229792,252000
T4_paired,0,253,6210033816791,6210033904416,6210033940958,36542,6210033941541,6210033997958,56417,583,1.543894696513601,19000,3500,228792,251292
T4_paired,0,254,6210034302541,6210034390500,6210034427208,36708,6210034427666,6210034487125,59459,458,1.6197831535360139,18958,3417,245833,268208
T4_paired,0,255,6210034812375,6210034899666,6210034936500,36834,6210034937041,6210034999583,62542,541,1.6979421186946844,18792,3750,280458,303000
T4_paired,0,256,6210035434125,6210035544041,6210035580791,36750,6210035581500,6210035644291,62791,709,1.7085986394557824,19875,4292,266250,290417
T4_paired,0,257,6210035994708,6210036120291,6210036157291,37000,6210036158208,6210036223125,64917,917,1.7545135135135135,20125,4250,352625,377000
T4_paired,0,258,6210036633125,6210036722166,6210036759083,36917,6210036759750,6210036822333,62583,667,1.6952352574694585,19291,4000,297000,320291
T4_paired,0,259,6210037258750,6210037361416,6210037398291,36875,6210037398958,6210037461500,62542,667,1.6960542372881355,15667,3541,251167,270375
T4_paired,0,260,6210037757000,6210037835333,6210037872041,36708,6210037872708,6210037938208,65500,667,1.7843521848098507,15542,3083,233708,252333
T4_paired,0,261,6210038270583,6210038385458,6210038422625,37167,6210038423583,6210038491250,67667,958,1.8206204428659833,15959,3125,313583,332667
T4_paired,0,262,6210038850166,6210038927958,6210038964791,36833,6210038965458,6210039033333,67875,667,1.8427768577091195,15208,3292,235000,253500
T4_paired,0,263,6210039332083,6210039409125,6210039445916,36791,6210039446583,6210039511375,64792,667,1.7610828735288522,15084,2833,230042,247959
T4_paired,0,264,6210039800916,6210039877958,6210039914708,36750,6210039915250,6210039977875,62625,542,1.7040816326530612,15041,2709,225833,243583
T4_paired,0,265,6210040275916,6210040346166,6210040374791,28625,6210040375416,6210040424500,49084,625,1.7147248908296944,15666,2709,203166,221541
T4_paired,0,266,6210040700958,6210040778666,6210040807416,28750,6210040808000,6210040857333,49333,584,1.7159304347826088,15334,2708,206042,224084
T4_paired,0,267,6210041130458,6210041292500,6210041321208,28708,6210041321833,6210041371250,49417,625,1.7213668663787098,15666,2917,335000,353583
T4_paired,0,268,6210041770916,6210041877125,6210041905916,28791,6210041906583,6210041956541,49958,667,1.7351950262234725,15625,3500,235833,254958
T4_paired,0,269,6210042273500,6210043071708,6210043100541,28833,6210043101333,6210043150750,49417,792,1.7139042069850519,721167,8708,242625,972500
T4_paired,0,270,6210043476500,6210043593416,6210043622250,28834,6210043623041,6210043672458,49417,791,1.713844766594992,17458,3375,283500,304333
T4_paired,0,271,6210044069541,6210044163583,6210044192375,28792,6210044192958,6210044242208,49250,583,1.7105445957210337,16208,3375,216458,236041
T4_paired,0,272,6210044508791,6210044585833,6210044614458,28625,6210044615041,6210044664375,49334,583,1.7234585152838429,15541,2750,210000,228291
T4_paired,0,273,6210044948708,6210045027958,6210045056583,28625,6210045057208,6210045110791,53583,625,1.8718951965065502,17917,2917,205166,226000
T4_paired,0,274,6210045382208,6210045450000,6210045479958,29958,6210045480500,6210045668166,187666,542,6.2643033580345815,16167,3000,352125,371292
T4_paired,0,275,6210045964041,6210046041166,6210046065958,24792,6210046066416,6210046109041,42625,458,1.7193046143917392,15541,3084,195916,214541
T4_paired,0,276,6210046374666,6210046451708,6210046476416,24708,6210046476958,6210046519708,42750,542,1.7302088392423507,15458,2875,191917,210250
T4_paired,0,277,6210046786083,6210046862458,6210046887166,24708,6210046887583,6210046930125,42542,417,1.7217905131941071,15167,2708,192125,210000
T4_paired,0,278,6210047195666,6210047272208,6210047296916,24708,6210047297541,6210047340333,42792,625,1.7319086935405537,15375,2666,199375,217416
T4_paired,0,279,6210047632291,6210047717958,6210047742833,24875,6210047743458,6210047786083,42625,625,1.7135678391959799,15750,3125,209416,228291
T4_paired,0,280,6210048069208,6210048154958,6210048179666,24708,6210048180291,6210048223458,43167,625,1.7470859640602234,15042,2833,210375,228250
T4_paired,0,281,6210048507625,6210048593125,6210048617916,24791,6210048618708,6210048663708,45000,792,1.8151748618450243,15542,3041,215459,234042
T4_paired,0,282,6210048960666,6210049045375,6210049070250,24875,6210049070833,6210049113583,42750,583,1.7185929648241205,15333,3167,205500,224000
T4_paired,0,283,6210049401958,6210049607250,6210049635916,28666,6210049636541,6210049685291,48750,625,1.700620944673132,15625,2917,338208,356750
T4_paired,0,284,6210049963041,6210050038916,6210050067375,28459,6210050067958,6210050114125,46167,583,1.622228469025616,15333,2792,194917,213042
T4_paired,0,285,6210050373375,6210050451250,6210050479708,28458,6210050480333,6210050526750,46417,625,1.631070349286668,15333,2875,209417,227625
T4_paired,0,286,6210050817916,6210050902458,6210050930958,28500,6210050931875,6210050978208,46333,917,1.6257192982456141,15375,2875,215375,233625
T4_paired,0,287,6210051319666,6210051432083,6210051461208,29125,6210051462083,6210051514333,52250,875,1.793991416309013,15791,3167,284000,302958
T4_paired,0,288,6210051835083,6210051912416,6210051941083,28667,6210051941666,6210051990791,49125,583,1.7136428646178532,15667,2875,204042,222584
T4_paired,0,289,6210052263416,6210052340625,6210052369250,28625,6210052369875,6210052419166,49291,625,1.7219563318777293,15292,2708,210250,228250
T4_paired,0,290,6210052690375,6210052768166,6210052796958,28792,6210052797791,6210052847041,49250,833,1.7105445957210337,16042,3041,229875,248958
T4_paired,0,291,6210053149625,6210053229250,6210053257875,28625,6210053258458,6210053307666,49208,583,1.719056768558952,15583,2875,214625,233083
T4_paired,0,292,6210053594916,6210053671583,6210053700208,28625,6210053700791,6210053750208,49417,583,1.72635807860262,15291,2750,201209,219250
T4_paired,0,293,6210054023250,6210054205833,6210054231041,25208,6210054231875,6210054275166,43291,834,1.7173516344017772,15583,2834,330916,349333
T4_paired,0,294,6210054575750,6210054651541,6210054676333,24792,6210054676875,6210054719458,42583,542,1.7176105195224265,14542,2625,193416,210583
T4_paired,0,295,6210054987125,6210055062250,6210055086958,24708,6210055087541,6210055130375,42834,583,1.7336085478387566,13667,2541,188209,204417
T4_paired,0,296,6210055385958,6210055462250,6210055487125,24875,6210055487750,6210055530500,42750,625,1.7185929648241205,14542,2583,201459,218584
T4_paired,0,297,6210055813583,6210055896625,6210055921416,24791,6210055921916,6210055964625,42709,500,1.7227622927675366,14291,2417,208125,224833
T4_paired,0,298,6210056252791,6210056340125,6210056365125,25000,6210056365708,6210056408458,42750,583,1.71,17625,2542,207000,227167
T4_paired,0,299,6210056700958,6210056784666,6210056809458,24792,6210056810041,6210056852875,42834,583,1.7277347531461762,14625,2459,205416,222500
T1_paired,1,0,6246398295666,6246398527625,6246398594833,67208,6246398595958,6246398635208,39250,1125,0.5840078562075943,83916,14125,360084,458125
T1_paired,1,1,6246399122166,6246399265416,6246399332208,66792,6246399333083,6246399369583,36500,875,0.5464726314528686,32959,6666,293417,333042
T1_paired,1,2,6246399768250,6246399879166,6246399946250,67084,6246399946958,6246399983791,36833,708,0.5490578975612664,28667,5667,290666,325000
T1_paired,1,3,6246400450500,6246400602250,6246400669375,67125,6246400670250,6246400708041,37791,875,0.5629944134078212,54375,10792,271667,336834
T1_paired,1,4,6246401136083,6246401255250,6246401322083,66833,6246401322916,6246401359666,36750,833,0.5498780542546347,30000,6084,262458,298542
T1_paired,1,5,6246401752166,6246401886416,6246401953583,67167,6246401954708,6246401991541,36833,1125,0.548379412509119,23625,5292,299208,328125
T1_paired,1,6,6246402321500,6246402455958,6246402523416,67458,6246402524500,6246402561791,37291,1084,0.5528032257108126,26834,5000,332375,364209
T1_paired,1,7,6246402922083,6246403020541,6246403087666,67125,6246403088500,6246403125166,36666,834,0.5462346368715084,24042,4708,237083,265833
T1_paired,1,8,6246403424750,6246403555041,6246403621958,66917,6246403623125,6246403660625,37500,1167,0.5603957140935786,24083,4625,301792,330500
T1_paired,1,9,6246404045750,6246404157250,6246404224208,66958,6246404225166,6246404261583,36417,958,0.5438782520385913,23958,4708,255500,284166
T1_paired,1,10,6246404562500,6246404693666,6246404761375,67709,6246404762458,6246404799333,36875,1083,0.5446100223013188,24833,4792,289042,318667
T1_paired,1,11,6246405173666,6246405423333,6246405490250,66917,6246405490916,6246405528833,37917,666,0.5666273144342993,177875,4667,274083,456625
T1_paired,1,12,6246405901041,6246405995041,6246406061708,66667,6246406062583,6246406099416,36833,875,0.5524922375388123,22416,4375,235667,262458
T1_paired,1,13,6246406411333,6246406538958,6246406606083,67125,6246406607208,6246406644208,37000,1125,0.5512104283054003,22083,4542,304583,331208
