condition,sweep_idx,trial_idx_within_combo,wall_clock_ns,ref_t_start_raw,ref_t_end_raw,ref_delta_raw,trial_t_start_raw,trial_t_end_raw,trial_delta_raw,gap_ns,ratio,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
T1_paired,0,15,10158172562750,10158172724958,10158172793291,68333,10158172795791,10158172834458,38667,2500,0.565861296884375,28250,4958,335542,368750
T1_paired,0,16,10158173199041,10158173357458,10158173425125,67667,10158173427208,10158173467416,40208,2083,0.5942039694385742,24958,7375,344709,377042
T1_paired,0,17,10158173857750,10158174015500,10158174083083,67583,10158174085125,10158174123625,38500,2042,0.5696698873977184,24916,7917,337250,370083
T1_paired,0,18,10158174499500,10158174616208,10158174683416,67208,10158174685416,10158174725875,40459,2000,0.6019967860968932,24875,7125,294958,326958
T1_paired,0,19,10158175165833,10158175287250,10158175357458,70208,10158175359041,10158175396000,36959,1583,0.5264214904284412,25708,7167,281583,314458
T1_paired,0,20,10158175775500,10158175895750,10158175962958,67208,10158175964083,10158176001333,37250,1125,0.5542494941078443,23583,4500,303958,332041
T1_paired,0,21,10158176355000,10158176481208,10158176548416,67208,10158176550208,10158176586958,36750,1792,0.5468099035829068,23250,11750,304083,339083
T1_paired,0,22,10158176956666,10158177060041,10158177127083,67042,10158177127833,10158177164541,36708,750,0.5475373646370931,22584,4500,259416,286500
T1_paired,0,23,10158177509208,10158177658333,10158177725625,67292,10158177726708,10158177763708,37000,1083,0.5498424775604827,27958,4542,328250,360750
T1_paired,0,24,10158178119958,10158178218416,10158178284958,66542,10158178285833,10158178322458,36625,875,0.5504042559586426,22583,4500,252000,279083
T1_paired,0,25,10158178650916,10158178783041,10158178850041,67000,10158178851208,10158178887875,36667,1167,0.5472686567164179,20000,4333,310958,335291
T1_paired,0,26,10158179228875,10158179346166,10158179413208,67042,10158179414000,10158179450500,36500,792,0.5444348318964232,43208,4084,250583,297875
T1_paired,0,27,10158179759125,10158179879708,10158179947250,67542,10158179948375,10158179985166,36791,1125,0.5447129193686892,19541,3750,301875,325166
T1_paired,0,28,10158180341208,10158180436458,10158180503208,66750,10158180504083,10158180540958,36875,875,0.552434456928839,19292,3791,384000,407083
T1_paired,0,29,10158180972708,10158181071750,10158181138625,66875,10158181139708,10158181176500,36792,1083,0.5501607476635514,19917,3667,280416,304000
T1_paired,0,30,10158181518125,10158181617708,10158181684708,67000,10158181685583,10158181722333,36750,875,0.5485074626865671,19583,3750,258167,281500
T1_paired,0,31,10158182041583,10158182172291,10158182239500,67209,10158182240625,10158182277333,36708,1125,0.5461768513145561,19792,4791,309959,334542
T1_paired,0,32,10158182628083,10158182723833,10158182790625,66792,10158182791458,10158182828000,36542,833,0.5471014492753623,20000,4208,252334,276542
T1_paired,0,33,10158183120583,10158183213000,10158183279708,66708,10158183280583,10158183317000,36417,875,0.5459165317503148,20084,3666,250584,274334
T1_paired,0,34,10158183677875,10158183812541,10158183879791,67250,10158183880916,10158183917958,37042,1125,0.5508104089219331,19750,4000,320667,344417
T1_paired,0,35,10158184252666,10158184343625,10158184410500,66875,10158184411333,10158184448083,36750,833,0.5495327102803739,17542,3375,251375,272292
T1_paired,0,36,10158184766958,10158184919583,10158184986708,67125,10158184987750,10158185024958,37208,1042,0.5543091247672254,37291,7042,314542,358875
T1_paired,0,37,10158185352041,10158185441916,10158185508791,66875,10158185509625,10158185545916,36291,834,0.5426691588785046,17375,3250,244333,264958
T1_paired,0,38,10158185883916,10158186021000,10158186088416,67416,10158186089250,10158186126291,37041,834,0.549439302242791,21417,4583,315209,341209
T1_paired,0,39,10158186472000,10158186571791,10158186638666,66875,10158186639458,10158186676125,36667,792,0.5482915887850467,24375,3375,247625,275375
T1_paired,0,40,10158186968250,10158187054083,10158187120666,66583,10158187121500,10158187158250,36750,834,0.5519426880735323,17166,3250,243667,264083
T1_paired,0,41,10158187455458,10158187547500,10158187614333,66833,10158187614958,10158187651125,36167,625,0.5411548187272754,18708,3084,246791,268583
T1_paired,0,42,10158187941125,10158188032250,10158188099083,66833,10158188099916,10158188136583,36667,833,0.5486361527987671,17375,3250,246958,267583
T1_paired,0,43,10158188429541,10158188520750,10158188587791,67041,10158188588583,10158188625125,36542,792,0.5450694351217912,17459,3291,248625,269375
T1_paired,0,44,10158188921166,10158189050958,10158189117625,66667,10158189118416,10158189155250,36834,791,0.5525072374638127,18875,3625,285459,307959
T1_paired,0,45,10158189446958,10158189539375,10158189606375,67000,10158189607166,10158189643458,36292,791,0.5416716417910448,18750,3833,246375,268958
T1_paired,0,46,10158189946666,10158190031541,10158190098416,66875,10158190099208,10158190135833,36625,792,0.5476635514018692,19000,4083,241833,264916
T1_paired,0,47,10158190422750,10158190516666,10158190583750,67084,10158190584541,10158190621000,36459,791,0.5434827976864827,16792,3208,255708,275708
T1_paired,0,48,10158190940583,10158191028625,10158191095208,66583,10158191096041,10158191132750,36709,833,0.5513269152786747,16375,3042,242542,261959
T1_paired,0,49,10158191414500,10158191497916,10158191564625,66709,10158191565416,10158191601916,36500,791,0.5471525581255903,15625,3125,239333,258083
T1_paired,0,50,10158191879958,10158191963416,10158192030250,66834,10158192031083,10158192067583,36500,833,0.5461292156686717,15625,3042,239208,257875
T1_paired,0,51,10158192377750,10158192466291,10158192548583,82292,10158192549250,10158192586375,37125,667,0.451137413114276,19708,4084,253416,277208
T1_paired,0,52,10158192867166,10158192942041,10158193008916,66875,10158193009750,10158193046416,36666,834,0.5482766355140187,15875,3125,229583,248583
T1_paired,0,53,10158193316958,10158193407916,10158193475000,67084,10158193476125,10158193512833,36708,1125,0.5471945620416194,16750,6125,235208,258083
T1_paired,0,54,10158193811541,10158193906041,10158193973208,67167,10158193974041,10158194010583,36542,833,0.5440469278068099,23417,5958,256125,285500
T1_paired,0,55,10158194307166,10158194397916,10158194465458,67542,10158194466375,10158194504625,38250,917,0.5663142933285955,16291,5625,253334,275250
T1_paired,0,56,10158194801291,10158194890708,10158194957583,66875,10158194958458,10158194998208,39750,875,0.594392523364486,15916,5750,253292,274958
T1_paired,0,57,10158195296750,10158195395333,10158195463000,67667,10158195464416,10158195502666,38250,1416,0.5652681513884168,16083,5667,262208,283958
T1_paired,0,58,10158195798791,10158195889041,10158195956333,67292,10158195957208,10158195993916,36708,875,0.5455031801700053,16541,5709,256125,278375
T1_paired,0,59,10158196289916,10158196382416,10158196450125,67709,10158196451666,10158196490166,38500,1541,0.5686097859959532,15833,3042,260833,279708
T1_paired,0,60,10158196786875,10158196873791,10158196941333,67542,10158196942250,10158196981958,39708,917,0.587900861686062,15458,2834,254291,272583
T1_paired,0,61,10158197264750,10158197400083,10158197467500,67417,10158197469166,10158197507375,38209,1666,0.5667561594256642,15792,2833,303292,321917
T1_paired,0,62,10158197796791,10158197879333,10158197946250,66917,10158197947000,10158197983750,36750,750,0.5491877998117071,16333,2959,226208,245500
T1_paired,0,63,10158198241458,10158198330666,10158198397541,66875,10158198398375,10158198434791,36416,834,0.5445383177570093,22708,3667,219458,245833
T1_paired,0,64,10158198677041,10158198761458,10158198828166,66708,10158198828958,10158198865666,36708,792,0.5502788271271811,18458,3417,237333,259208
T1_paired,0,65,10158199132583,10158199210666,10158199277333,66667,10158199278166,10158199314583,36417,833,0.5462522687386563,16167,2708,224459,243334
T1_paired,0,66,10158199570333,10158199646625,10158199713500,66875,10158199714291,10158199750958,36667,791,0.5482915887850467,15084,2791,233834,251709
T1_paired,0,67,10158200030000,10158200136333,10158200203208,66875,10158200204000,10158200242208,38208,792,0.5713345794392524,19458,3708,242584,265750
T1_paired,0,68,10158200555125,10158200645166,10158200712041,66875,10158200712875,10158200750041,37166,834,0.5557532710280374,15334,3041,243792,262167
T1_paired,0,69,10158201018333,10158201099791,10158201166666,66875,10158201167583,10158201205833,38250,917,0.5719626168224299,15167,3125,258417,276709
T1_paired,0,70,10158201517166,10158201605500,10158201673083,67583,10158201674750,10158201714083,39333,1667,0.5819954722341417,16291,3250,261834,281375
T1_paired,0,71,10158202016666,10158202104708,10158202172500,67792,10158202174083,10158202212583,38500,1583,0.5679136181260326,14416,3125,260667,278208
T1_paired,0,72,10158202515291,10158202598791,10158202666333,67542,10158202668000,10158202707958,39958,1667,0.5916022622960528,14208,2792,258417,275417
T1_paired,0,73,10158203009375,10158203096166,10158203163833,67667,10158203165416,10158203203666,38250,1583,0.5652681513884168,16958,3125,257125,277208
T1_paired,0,74,10158203503666,10158203594083,10158203661916,67833,10158203662708,10158203699708,37000,792,0.5454572258340336,14041,2875,250000,266916
T1_paired,0,75,10158203989041,10158204065250,10158204132416,67166,10158204133208,10158204169875,36667,792,0.5459160884971563,13833,2667,246666,263166
T1_paired,0,76,10158204469958,10158204552250,10158204618875,66625,10158204620500,10158204660166,39666,1625,0.5953621013133208,14166,2792,254917,271875
T1_paired,0,77,10158204962041,10158205041833,10158205112000,70167,10158205113416,10158205149958,36542,1416,0.5207861245314749,14541,2667,253667,270875
T1_paired,0,78,10158205456958,10158205535833,10158205602708,66875,10158205603666,10158205643791,40125,958,0.6,14083,2833,296375,313291
T1_paired,0,79,10158205978750,10158206058666,10158206125833,67167,10158206126541,10158206163166,36625,708,0.5452826536841008,13958,5334,225791,245083
T1_paired,0,80,10158206421125,10158206511166,10158206577916,66750,10158206578583,10158206615125,36542,667,0.5474456928838951,15417,2666,243250,261333
T1_paired,0,81,10158206887875,10158206973083,10158207039833,66750,10158207040625,10158207077125,36500,792,0.5468164794007491,15417,2875,229541,247833
T1_paired,0,82,10158207335458,10158207409416,10158207476416,67000,10158207477250,10158207513958,36708,834,0.5478805970149254,14292,2583,217084,233959
T1_paired,0,83,10158207753500,10158207827208,10158207894208,67000,10158207895083,10158207933250,38167,875,0.5696567164179105,14042,2625,230417,247084
T1_paired,0,84,10158208204416,10158208281416,10158208348208,66792,10158208349000,10158208385500,36500,792,0.5464726314528686,14250,2583,235792,252625
T1_paired,0,85,10158208655125,10158208731375,10158208798166,66791,10158208799000,10158208835250,36250,834,0.5427377940141636,13792,2708,240042,256542
T1_paired,0,86,10158209129625,10158209208250,10158209275166,66916,10158209275958,10158209312666,36708,792,0.5485683543547134,15375,2875,225750,244000
T1_paired,0,87,10158209579791,10158209656916,10158209723916,67000,10158209724708,10158209761291,36583,792,0.5460149253731343,15750,3875,218458,238083
T1_paired,0,88,10158209995958,10158210068583,10158210135250,66667,10158210136041,10158210172750,36709,791,0.5506322468387658,14375,2584,216250,233209
T1_paired,0,89,10158210404958,10158210476458,10158210543333,66875,10158210544125,10158210580583,36458,792,0.545166355140187,13750,2750,221625,238125
T1_paired,0,90,10158210829125,10158210915416,10158210983166,67750,10158210984833,10158211024250,39417,1667,0.5818007380073801,14459,2708,254875,272042
T1_paired,0,91,10158211315250,10158211404208,10158211471958,67750,10158211473291,10158211511375,38084,1333,0.5621254612546125,14042,3125,264750,281917
T1_paired,0,92,10158211814375,10158211902375,10158211969916,67541,10158211971541,10158212014083,42542,1625,0.6298692645948387,14042,2791,268459,285292
T1_paired,0,93,10158212319416,10158212400166,10158212470666,70500,10158212471333,10158212507875,36542,667,0.5183262411347518,14292,2791,255417,272500
T1_paired,0,94,10158212811000,10158212895083,10158212962833,67750,10158212963625,10158213003125,39500,792,0.5830258302583026,14125,2667,257166,273958
T1_paired,0,95,10158213305958,10158213390125,10158213457875,67750,10158213458666,10158213495416,36750,791,0.5424354243542435,14541,2667,254667,271875
T1_paired,0,96,10158213794291,10158213871833,10158213938541,66708,10158213939333,10158213976166,36833,792,0.5521526653474845,13708,2625,264125,280458
T1_paired,0,97,10158214267458,10158214341916,10158214408708,66792,10158214409541,10158214445916,36375,833,0.544601149838304,13791,2750,220334,236875
T1_paired,0,98,10158214683583,10158214757583,10158214824458,66875,10158214825083,10158214864291,39208,625,0.5862878504672897,15375,2417,225458,243250
T1_paired,0,99,10158215107166,10158215178000,10158215244791,66791,10158215245625,10158215282250,36625,834,0.5483523229177584,13916,2500,216750,233166
T1_paired,0,100,10158215529000,10158215605541,10158215672208,66667,10158215673000,10158215709750,36750,792,0.5512472437637812,14125,5417,218291,237833
T1_paired,0,101,10158215951291,10158216028750,10158216095625,66875,10158216096416,10158216132833,36417,791,0.5445532710280374,15375,2458,220917,238750
T1_paired,0,102,10158216404666,10158216478250,10158216553750,75500,10158216554583,10158216591333,36750,833,0.4867549668874172,15916,2959,226791,245666
T1_paired,0,103,10158216845500,10158216924708,10158216991833,67125,10158216992625,10158217029083,36458,792,0.5431359404096834,16667,2916,224917,244500
T1_paired,0,104,10158217296916,10158217382666,10158217449166,66500,10158217449958,10158217486708,36750,792,0.5526315789473685,15166,2959,233583,251708
T1_paired,0,105,10158217738500,10158217815083,10158217881958,66875,10158217882750,10158217919166,36416,792,0.5445383177570093,14875,2625,234625,252125
T1_paired,0,106,10158218182083,10158218267541,10158218334458,66917,10158218335291,10158218372041,36750,833,0.5491877998117071,14584,2708,230333,247625
T1_paired,0,107,10158218620250,10158218706083,10158218773166,67083,10158218773875,10158218810541,36666,709,0.5465766289521935,18042,2625,232541,253208
T1_paired,0,108,10158219075916,10158219160125,10158219226708,66583,10158219227500,10158219264250,36750,792,0.5519426880735323,14666,2709,241000,258375
T1_paired,0,109,10158219546958,10158219630000,10158219696875,66875,10158219697708,10158219734083,36375,833,0.5439252336448598,14917,2958,238125,256000
T1_paired,0,110,10158220005083,10158220092291,10158220159333,67042,10158220159958,10158220196500,36542,625,0.5450613048536738,14959,2833,252083,269875
T1_paired,0,111,10158220501125,10158220590625,10158220658416,67791,10158220659833,10158220698291,38458,1417,0.567302444277264,14458,2792,260542,277792
T1_paired,0,112,10158221002458,10158221088583,10158221155708,67125,10158221157125,10158221197041,39916,1417,0.5946517690875233,14834,2541,257584,274959
T1_paired,0,113,10158221495375,10158221579791,10158221647541,67750,10158221648958,10158221687208,38250,1417,0.5645756457564576,13834,2583,254875,271292
T1_paired,0,114,10158221986750,10158222071958,10158222139708,67750,10158222141375,10158222181000,39625,1667,0.584870848708487,14167,2750,261416,278333
T1_paired,0,115,10158222522541,10158222609583,10158222677291,67708,10158222678708,10158222717166,38458,1417,0.5679978732202989,14708,4458,244000,263166
T1_paired,0,116,10158222996250,10158223077083,10158223143875,66792,10158223145291,10158223184583,39292,1416,0.5882740447957839,13833,2750,247292,263875
T1_paired,0,117,10158223468208,10158223559541,10158223626833,67292,10158223628250,10158223666500,38250,1417,0.568418236937526,14542,2583,265209,282334
T1_paired,0,118,10158224000666,10158224109625,10158224177416,67791,10158224178958,10158224218583,39625,1542,0.58451711879158,19084,4000,278416,301500
T1_paired,0,119,10158224505166,10158224589750,10158224657541,67791,10158224659208,10158224697625,38417,1667,0.5666976442300601,13833,2708,257625,274166
T1_paired,0,120,10158224992708,10158225076166,10158225142916,66750,10158225143750,10158225180458,36708,834,0.549932584269663,16042,2542,240083,258667
T1_paired,0,121,10158225463291,10158225562375,10158225629125,66750,10158225630083,10158225666666,36583,958,0.548059925093633,15583,3292,261333,280208
T1_paired,0,122,10158225968291,10158226066041,10158226133625,67584,10158226135333,10158226175375,40042,1708,0.592477509469697,13916,2875,280000,296791
T1_paired,0,123,10158226472333,10158226567916,10158226635125,67209,10158226636625,10158226675250,38625,1500,0.5746998169887961,15125,6292,257750,279167
T1_paired,0,124,10158226962833,10158227047583,10158227114500,66917,10158227116166,10158227155750,39584,1666,0.5915387719114724,14750,4000,247042,265792
T1_paired,0,125,10158227446541,10158227532500,10158227600125,67625,10158227601541,10158227639833,38292,1416,0.5662402957486137,14916,2834,259041,276791
T1_paired,0,126,10158227947041,10158228032500,10158228100291,67791,10158228101708,10158228141500,39792,1417,0.5869805726423861,14125,2750,262208,279083
T1_paired,0,127,10158228458583,10158228556125,10158228623708,67583,10158228625291,10158228663708,38417,1583,0.5684417679002116,14459,2791,275417,292667
T1_paired,0,128,10158228971875,10158229068291,10158229135041,66750,10158229135875,10158229172708,36833,834,0.5518052434456929,17500,5084,245291,267875
T1_paired,0,129,10158229435291,10158229528041,10158229594916,66875,10158229595916,10158229632125,36209,1000,0.5414429906542056,16625,3000,241125,260750
T1_paired,0,130,10158229894833,10158229974916,10158230042000,67084,10158230042791,10158230079541,36750,791,0.5478206427762209,14417,2833,228209,245459
T1_paired,0,131,10158230347583,10158230427041,10158230493916,66875,10158230494750,10158230531208,36458,834,0.545166355140187,14334,2500,380333,397167
T1_paired,0,132,10158230943791,10158231039708,10158231107041,67333,10158231108750,10158231149250,40500,1709,0.6014881261788425,14458,5333,263000,282791
T1_paired,0,133,10158231448041,10158231542125,10158231609291,67166,10158231610708,10158231649041,38333,1417,0.5707203049161779,14375,5208,272458,292041
T1_paired,0,134,10158231972166,10158232056208,10158232124041,67833,10158232124916,10158232164583,39667,875,0.5847743723556381,14041,2917,255250,272208
T1_paired,0,135,10158232444333,10158232537708,10158232605208,67500,10158232606083,10158232644541,38458,875,0.5697481481481481,14292,3125,265375,282792
T1_paired,0,136,10158232943666,10158233028500,10158233096083,67583,10158233096875,10158233136375,39500,792,0.5844665078496072,14291,2542,256417,273250
T1_paired,0,137,10158233439791,10158233537791,10158233605125,67334,10158233606083,10158233644541,38458,958,0.5711527608637538,14833,3000,273000,290833
T1_paired,0,138,10158233967916,10158234065916,10158234133541,67625,10158234134500,10158234173875,39375,959,0.5822550831792976,14291,2584,278750,295625
T1_paired,0,139,10158234493041,10158234578000,10158234645791,67791,10158234646916,10158234685333,38417,1125,0.5666976442300601,14458,2500,255083,272041
T1_paired,0,140,10158234982041,10158235069375,10158235135958,66583,10158235137500,10158235177291,39791,1542,0.5976150068335762,14625,5333,237542,257500
T1_paired,0,141,10158235450750,10158235538375,10158235606000,67625,10158235607125,10158235645458,38333,1125,0.5668465804066544,19000,2375,255292,276667
T1_paired,0,142,10158235959208,10158236057291,10158236124666,67375,10158236125500,10158236165333,39833,834,0.5912133580705009,14667,2917,275375,292959
T1_paired,0,143,10158236486000,10158236583958,10158236651166,67208,10158236652625,10158236691041,38416,1459,0.5715986192119986,15000,2958,274542,292500
T1_paired,0,144,10158237001458,10158237087250,10158237154833,67583,10158237155625,10158237195166,39541,792,0.5850731692881346,14625,2625,255334,272584
T1_paired,0,145,10158237481791,10158237559833,10158237626750,66917,10158237628125,10158237666041,37916,1375,0.56661237054859,15291,2542,240625,258458
T1_paired,0,146,10158237968958,10158238057708,10158238124875,67167,10158238125666,10158238162416,36750,791,0.5471436866318281,14167,2500,247625,264292
T1_paired,0,147,10158238444916,10158238538916,10158238605791,66875,10158238606583,10158238643291,36708,792,0.5489046728971962,14583,3083,257334,275000
T1_paired,0,148,10158238940458,10158239046916,10158239113541,66625,10158239114333,10158239151125,36792,792,0.5522251407129456,16459,2666,248584,267709
T1_paired,0,149,10158239430041,10158239528500,10158239595916,67416,10158239597541,10158239636333,38792,1625,0.5754123650172066,14250,2791,270375,287416
T1_paired,0,150,10158239944958,10158240036208,10158240104083,67875,10158240105583,10158240145208,39625,1500,0.583793738489871,14375,2834,266083,283292
T1_paired,0,151,10158240450083,10158240535708,10158240603500,67792,10158240605166,10158240644125,38959,1666,0.5746843285343404,14667,2708,256375,273750
T1_paired,0,152,10158240957583,10158241056208,10158241123541,67333,10158241124833,10158241164166,39333,1292,0.5841563572096892,14625,2541,286125,303291
T1_paired,0,153,10158241503166,10158241600250,10158241667916,67666,10158241669625,10158241707958,38333,1709,0.5665031182573227,14709,3000,275666,293375
T1_paired,0,154,10158242013125,10158242104666,10158242172458,67792,10158242174125,10158242213666,39541,1667,0.5832694123200378,14542,2833,267542,284917
T1_paired,0,155,10158242525833,10158242618041,10158242685541,67500,10158242686958,10158242725500,38542,1417,0.5709925925925926,14334,2916,266084,283334
T1_paired,0,156,10158243041125,10158243129208,10158243196000,66792,10158243197708,10158243237833,40125,1708,0.6007455982752425,14417,2958,257167,274542
T1_paired,0,157,10158243536083,10158243630583,10158243697958,67375,10158243699583,10158243738000,38417,1625,0.5701966604823747,14750,5083,259459,279292
T1_paired,0,158,10158244045666,10158244136791,10158244204375,67584,10158244206000,10158244245333,39333,1625,0.5819868607954546,14208,2750,266833,283791
T1_paired,0,159,10158244552416,10158244637916,10158244705708,67792,10158244707291,10158244745750,38459,1583,0.567308827000236,14666,2667,259667,277000
T1_paired,0,160,10158245033416,10158245118500,10158245185166,66666,10158245186000,10158245222833,36833,834,0.55250052500525,14500,2375,238666,255541
T1_paired,0,161,10158245478833,10158245569666,10158245636375,66709,10158245637250,10158245673833,36583,875,0.5483967680522868,14167,2750,240542,257459
T1_paired,0,162,10158245933416,10158246031916,10158246099000,67084,10158246099958,10158246136708,36750,958,0.5478206427762209,15333,5458,247292,268083
T1_paired,0,163,10158246414916,10158246509333,10158246576250,66917,10158246577083,10158246613791,36708,833,0.5485601566119223,14541,2500,255667,272708
T1_paired,0,164,10158246908541,10158246997083,10158247097916,100833,10158247098625,10158247146083,47458,709,0.470659407138536,15416,3250,294417,313083
T1_paired,0,165,10158247513083,10158247587875,10158247654791,66916,10158247655416,10158247691875,36459,625,0.5448472712056908,12583,2333,226250,241166
T1_paired,0,166,10158247948458,10158248037416,10158248104291,66875,10158248105083,10158248141833,36750,792,0.5495327102803739,15125,5625,231750,252500
T1_paired,0,167,10158248415500,10158248498583,10158248566375,67792,10158248568041,10158248606583,38542,1666,0.5685331602548973,13042,2458,254000,269500
T1_paired,0,168,10158248887750,10158248981750,10158249048458,66708,10158249049291,10158249086125,36834,833,0.552167656053247,12917,4916,238250,256083
T1_paired,0,169,10158249337708,10158249428916,10158249495833,66917,10158249496666,10158249532916,36250,833,0.541715856957126,13250,7709,235958,256917
T1_paired,0,170,10158249788958,10158249877208,10158249944333,67125,10158249945875,10158249985083,39208,1542,0.5841042830540037,13000,2833,246417,262250
T1_paired,0,171,10158250255416,10158250334375,10158250401416,67041,10158250402208,10158250438916,36708,792,0.5475455318387256,12416,2459,249958,264833
T1_paired,0,172,10158250729583,10158250822041,10158250889416,67375,10158250890291,10158250927250,36959,875,0.548556586270872,13000,2542,260625,276167
T1_paired,0,173,10158251224375,10158251316750,10158251383833,67083,10158251384833,10158251421458,36625,1000,0.545965445791035,12709,2708,254792,270209
T1_paired,0,174,10158251708125,10158251809625,10158251876833,67208,10158251878416,10158251918250,39834,1583,0.5926972979407213,14042,8333,265458,287833
T1_paired,0,175,10158252204083,10158252290583,10158252358333,67750,10158252359250,10158252397583,38333,917,0.5658007380073801,15875,2291,242917,261083
T1_paired,0,176,10158252674166,10158252763041,10158252830583,67542,10158252831500,10158252872416,40916,917,0.6057860294335377,12625,7625,265666,285916
T1_paired,0,177,10158253169208,10158253245000,10158253315291,70291,10158253316208,10158253352875,36667,917,0.5216457298942966,12208,2500,248250,262958
T1_paired,0,178,10158253641500,10158253724500,10158253792291,67791,10158253793208,10158253832750,39542,917,0.5832927674765087,12083,2500,255917,270500
T1_paired,0,179,10158254120125,10158254202958,10158254270750,67792,10158254271625,10158254309958,38333,875,0.5654502006136417,12375,2292,254708,269375
T1_paired,0,180,10158254609625,10158254701833,10158254768833,67000,10158254769791,10158254809875,40084,958,0.5982686567164179,12250,2750,261458,276458
T1_paired,0,181,10158255110833,10158255202583,10158255270000,67417,10158255270958,10158255309250,38292,958,0.5679873029057952,12167,2417,270458,285042
T1_paired,0,182,10158255606625,10158255715083,10158255782833,67750,10158255783750,10158255823333,39583,917,0.5842509225092251,12167,2625,271208,286000
T1_paired,0,183,10158256095666,10158256168041,10158256234958,66917,10158256235583,10158256272291,36708,625,0.5485601566119223,12833,2375,219375,234583
T1_paired,0,184,10158256507333,10158256576625,10158256643291,66666,10158256644125,10158256683541,39416,834,0.5912459124591246,12208,2167,227125,241500
T1_paired,0,185,10158256935125,10158257004166,10158257071000,66834,10158257071750,10158257108208,36458,750,0.545500793009546,12292,2458,219292,234042
T1_paired,0,186,10158257357166,10158257433166,10158257500166,67000,10158257501000,10158257540333,39333,834,0.5870597014925373,12375,2292,232666,247333
T1_paired,0,187,10158257793500,10158257871083,10158257938333,67250,10158257939166,10158257975750,36584,833,0.544,13250,2208,230209,245667
T1_paired,0,188,10158258232916,10158258311500,10158258378125,66625,10158258378875,10158258415708,36833,750,0.5528405253283302,12250,2250,234833,249333
T1_paired,0,189,10158258659750,10158258738041,10158258805000,66959,10158258805833,10158258842333,36500,833,0.5451096939918457,13375,2250,227417,243042
T1_paired,0,190,10158259085333,10158259167791,10158259241000,73209,10158259241708,10158259350916,109208,708,1.4917291589831851,12666,2292,308083,323041
T1_paired,0,191,10158259770250,10158259837541,10158259909833,72292,10158259911291,10158259949833,38542,1458,0.5331433630277209,16083,2584,219333,238000
T1_paired,0,192,10158260190916,10158260266416,10158260334000,67584,10158260335708,10158260375333,39625,1708,0.5863074100378788,12583,2375,236542,251500
T1_paired,0,193,10158260639125,10158260719416,10158260786541,67125,10158260787250,10158260823750,36500,709,0.5437616387337058,14000,2667,232167,248834
T1_paired,0,194,10158261098750,10158261175875,10158261242791,66916,10158261244416,10158261284125,39709,1625,0.5934156255604041,12958,2542,254125,269625
T1_paired,0,195,10158261588291,10158261676125,10158261743875,67750,10158261745416,10158261783916,38500,1541,0.5682656826568265,13541,2334,262083,277958
T1_paired,0,196,10158262085125,10158262172083,10158262239416,67333,10158262241125,10158262278583,37458,1709,0.5563096847014094,12875,2375,260917,276167
T1_paired,0,197,10158262591916,10158262688958,10158262756791,67833,10158262757666,10158262793875,36209,875,0.533796234870933,13791,2917,279292,296000
