condition,sweep_idx,trial_idx_within_combo,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
ref_alone,0,22,10153885961333,10153886038750,10153886105416,66666,10334,4166,190375,204875
ref_alone,0,23,10153886414250,10153886492291,10153886559500,67209,12417,4416,192084,208917
ref_alone,0,24,10153886862125,10153886943083,10153887009875,66792,15542,3541,196417,215500
ref_alone,0,25,10153887306666,10153887393583,10153887460583,67000,11375,3291,206667,221333
ref_alone,0,26,10153887777666,10153887870208,10153887937125,66917,11417,4583,224959,240959
ref_alone,0,27,10153888512958,10153888602666,10153888670041,67375,11500,3292,219166,233958
ref_alone,0,28,10153889344125,10153889455250,10153889522125,66875,9167,3666,236750,249583
ref_alone,0,29,10153889829000,10153889905541,10153889972583,67042,12625,3917,187958,204500
ref_alone,0,30,10153890259541,10153890335041,10153890401875,66834,12792,3500,192458,208750
ref_alone,0,31,10153890692500,10153890763500,10153890830583,67083,10375,3000,190333,203708
ref_alone,0,32,10153891122250,10153891196416,10153891263291,66875,11000,3000,200000,214000
ref_alone,0,33,10153891585791,10153891690708,10153891757791,67083,23875,6875,210042,240792
ref_alone,0,34,10153892086208,10153892171666,10153892238500,66834,14084,3416,206417,223917
ref_alone,0,35,10153892554791,10153892637083,10153892704083,67000,9708,3333,204959,218000
ref_alone,0,36,10153893018333,10153893089583,10153893156291,66708,8834,3083,197000,208917
ref_alone,0,37,10153893464083,10153893548500,10153893615500,67000,12208,4875,193750,210833
ref_alone,0,38,10153893901166,10153893982833,10153894049708,66875,10583,3917,193000,207500
ref_alone,0,39,10153894337375,10153894416791,10153894483666,66875,9958,3709,197291,210958
ref_alone,0,40,10153894784166,10153894856583,10153894923333,66750,10250,3375,194042,207667
ref_alone,0,41,10153895238958,10153895323958,10153895391083,67125,10709,3083,206500,220292
ref_alone,0,42,10153895696250,10153895783583,10153895850375,66792,10500,3292,209916,223708
ref_alone,0,43,10153896158541,10153896244208,10153896311291,67083,10333,3417,207833,221583
ref_alone,0,44,10153896618958,10153896693625,10153896760166,66541,9875,3375,195459,208709
ref_alone,0,45,10153897057833,10153897139958,10153897207166,67208,10292,3333,328500,342125
ref_alone,0,46,10153897632500,10153897713500,10153897780416,66916,9667,3083,199458,212208
ref_alone,0,47,10153898070458,10153898143791,10153898211000,67209,10667,2917,189458,203042
ref_alone,0,48,10153898502333,10153898572333,10153898639000,66667,9042,2875,193041,204958
ref_alone,0,49,10153898933916,10153899005625,10153899072750,67125,9458,2917,193541,205916
ref_alone,0,50,10153899361791,10153899435166,10153899501708,66542,9625,3041,191542,204208
ref_alone,0,51,10153899790833,10153899860875,10153899928000,67125,9500,2875,194667,207042
ref_alone,0,52,10153900250875,10153900324875,10153900391791,66916,9625,2958,196792,209375
ref_alone,0,53,10153900685750,10153900760541,10153900827750,67209,10000,3416,192042,205458
ref_alone,0,54,10153901101791,10153901178250,10153901245125,66875,9125,3250,193542,205917
ref_alone,0,55,10153901524375,10153901604583,10153901671666,67083,9208,2959,199041,211208
ref_alone,0,56,10153901969416,10153902057333,10153902124000,66667,9083,7500,201708,218291
ref_alone,0,57,10153902412958,10153902491833,10153902559041,67208,9458,3250,192792,205500
ref_alone,0,58,10153902848750,10153902930041,10153902996791,66750,9833,3083,199292,212208
ref_alone,0,59,10153903289625,10153903371166,10153903438375,67209,9709,2833,199458,212000
ref_alone,0,60,10153903726291,10153903802000,10153903868916,66916,8875,3042,191208,203125
ref_alone,0,61,10153904147375,10153904230083,10153904297000,66917,9333,3000,201208,213541
ref_alone,0,62,10153904587458,10153904659291,10153904726125,66834,9000,3083,189708,201791
ref_alone,0,63,10153905017041,10153905098458,10153905165500,67042,9500,3083,198417,211000
ref_alone,0,64,10153905453208,10153905527000,10153905593666,66666,9125,2875,265750,277750
ref_alone,0,65,10153905959958,10153906034791,10153906101916,67125,7709,2916,189834,200459
ref_alone,0,66,10153906362500,10153906426750,10153906493416,66666,7625,2667,175791,186083
ref_alone,0,67,10153906752083,10153906819000,10153906886000,67000,10334,2583,178792,191709
ref_alone,0,68,10153907147583,10153907212416,10153907279208,66792,7334,2791,181625,191750
ref_alone,0,69,10153907543041,10153907612541,10153907680208,67667,7208,2583,187167,196958
ref_alone,0,70,10153907958125,10153908021916,10153908099625,77709,9667,2750,177791,190208
ref_alone,0,71,10153908376250,10153908451791,10153908519000,67209,7250,2708,191834,201792
ref_alone,0,72,10153908788083,10153908859208,10153908926041,66833,6959,2583,192583,202125
ref_alone,0,73,10153909206958,10153909284541,10153909351708,67167,8917,2917,195541,207375
ref_alone,0,74,10153909638583,10153909717666,10153909784375,66709,8459,2833,196042,207334
ref_alone,0,75,10153910066916,10153910143583,10153910210583,67000,8458,2875,194708,206041
ref_alone,0,76,10153910499000,10153910571500,10153910638458,66958,10125,3166,188959,202250
ref_alone,0,77,10153910921416,10153910994708,10153911061833,67125,8375,2917,191041,202333
ref_alone,0,78,10153911379375,10153911450666,10153911517458,66792,8708,3083,218084,229875
ref_alone,0,79,10153911821791,10153911893500,10153911960500,67000,7833,2750,184584,195167
ref_alone,0,80,10153912235166,10153912312750,10153912379666,66916,10458,3583,189542,203583
ref_alone,0,81,10153912651500,10153912717541,10153912784583,67042,8708,2959,176625,188292
ref_alone,0,82,10153913061916,10153913140083,10153913206791,66708,9208,2875,194292,206375
ref_alone,0,83,10153913494208,10153913577750,10153913644708,66958,8209,8375,195125,211709
ref_alone,0,84,10153914042416,10153914118000,10153914184875,66875,9791,3292,190458,203541
ref_alone,0,85,10153914467000,10153914535041,10153914602166,67125,9667,2500,178083,190250
ref_alone,0,86,10153914857333,10153914923250,10153914989916,66666,8625,2708,177542,188875
ref_alone,0,87,10153915257666,10153915325333,10153915392458,67125,9541,2584,181791,193916
ref_alone,0,88,10153915659458,10153915725000,10153915791500,66500,8625,2584,172083,183292
ref_alone,0,89,10153916064708,10153916123625,10153916283458,159833,8667,2833,264667,276167
ref_alone,0,90,10153916547375,10153916625291,10153916692208,66917,9250,2458,192542,204250
ref_alone,0,91,10153916969541,10153917045125,10153917112291,67166,7833,2833,190625,201291
ref_alone,0,92,10153917391541,10153917465166,10153917531958,66792,7833,2542,188833,199208
ref_alone,0,93,10153917812750,10153917889500,10153917956625,67125,8750,2833,190792,202375
ref_alone,0,94,10153918227625,10153918304208,10153918370833,66625,7958,2709,192333,203000
ref_alone,0,95,10153918643875,10153918720291,10153918787333,67042,8208,2750,191625,202583
ref_alone,0,96,10153919062666,10153919137875,10153919204708,66833,8750,2875,188958,200583
ref_alone,0,97,10153919484250,10153919560416,10153919627500,67084,7959,2416,191417,201792
ref_alone,0,98,10153919903625,10153919981333,10153920048208,66875,10250,2500,190625,203375
ref_alone,0,99,10153920325916,10153920400125,10153920467166,67041,8708,2458,188417,199583
ref_alone,0,100,10153920735166,10153920803291,10153920870208,66917,10458,2333,176625,189416
ref_alone,0,101,10153921137916,10153921213958,10153921280916,66958,8083,2917,188958,199958
ref_alone,0,102,10153921541208,10153921602583,10153921669333,66750,6834,2041,176417,185292
ref_alone,0,103,10153921924208,10153921985208,10153922052083,66875,6375,2250,178375,187000
ref_alone,0,104,10153922389333,10153922450125,10153922516875,66750,6333,2333,187625,196291
ref_alone,0,105,10153922796083,10153922857500,10153922924458,66958,6333,2250,178833,187416
ref_alone,0,106,10153923188166,10153923250208,10153923316958,66750,6917,2458,179542,188917
ref_alone,0,107,10153923577083,10153923639083,10153923706083,67000,6584,2375,179291,188250
ref_alone,0,108,10153923961000,10153924021208,10153924087875,66667,6417,2333,192167,200917
ref_alone,0,109,10153924380583,10153924447750,10153924515500,67750,6584,2416,188917,197917
ref_alone,0,110,10153924787208,10153924861166,10153924928375,67209,6375,2291,205584,214250
ref_alone,0,111,10153925227458,10153925304125,10153925372000,67875,6208,2458,208417,217083
ref_alone,0,112,10153925672000,10153925749500,10153925816583,67083,6042,2333,208333,216708
ref_alone,0,113,10153926116458,10153926194958,10153926262791,67833,6166,2375,209042,217583
ref_alone,0,114,10153926550333,10153926623625,10153926690791,67166,6042,2417,203583,212042
ref_alone,0,115,10153926987500,10153927064916,10153927132708,67792,6125,2417,210041,218583
ref_alone,0,116,10153927430708,10153927504708,10153927571583,66875,6041,2375,200292,208708
ref_alone,0,117,10153927867541,10153927944250,10153928012041,67791,6250,2417,207208,215875
ref_alone,0,118,10153928304333,10153928367333,10153928434166,66833,6166,2459,197458,206083
ref_alone,0,119,10153928726958,10153928801375,10153928868750,67375,6250,2667,210542,219459
ref_alone,0,120,10153929175583,10153929249666,10153929316791,67125,6125,2000,209792,217917
ref_alone,0,121,10153929624625,10153929699541,10153929767000,67459,6125,2042,210083,218250
ref_alone,0,122,10153930064791,10153930138791,10153930205958,67167,6042,1958,211417,219417
ref_alone,0,123,10153930511958,10153930699291,10153930766333,67042,6167,2125,314333,322625
ref_alone,0,124,10153931061875,10153931131625,10153931198250,66625,6042,2250,195042,203334
ref_alone,0,125,10153931470416,10153931535208,10153931602208,67000,7458,2584,174291,184333
ref_alone,0,126,10153931854041,10153931917333,10153931984125,66792,7916,2667,182458,193041
ref_alone,0,127,10153932256458,10153932319750,10153932386958,67208,6166,2834,195708,204708
ref_alone,0,128,10153932678083,10153932741166,10153932807916,66750,6125,2000,190333,198458
ref_alone,0,129,10153933087833,10153933185958,10153933253333,67375,6041,2417,225417,233875
ref_alone,0,130,10153933541666,10153933607333,10153933674166,66833,6083,2000,197459,205542
ref_alone,0,131,10153933966916,10153934034791,10153934101791,67000,5833,1917,205708,213458
ref_alone,0,132,10153934406666,10153934479333,10153934546541,67208,6167,1958,209458,217583
ref_alone,0,133,10153934845166,10153934917916,10153934985708,67792,5833,2000,210875,218708
ref_alone,0,134,10153935294083,10153935367416,10153935434625,67209,6000,1959,210208,218167
ref_alone,0,135,10153935741541,10153935810833,10153935877750,66917,5875,2042,205291,213208
ref_alone,0,136,10153936183041,10153936251041,10153936317666,66625,6166,1917,204708,212791
ref_alone,0,137,10153936628541,10153936705833,10153936773291,67458,9208,2375,210667,222250
ref_alone,0,138,10153937077625,10153937147125,10153937213833,66708,7167,2958,204708,214833
ref_alone,0,139,10153937520500,10153937587291,10153937654416,67125,6000,1917,202583,210500
ref_alone,0,140,10153937958583,10153938030500,10153938097541,67041,5750,1834,208708,216292
ref_alone,0,141,10153938396083,10153938468291,10153938536125,67834,5708,2292,209083,217083
ref_alone,0,142,10153938838916,10153939034000,10153939100583,66583,5958,1875,328458,336291
ref_alone,0,143,10153939400750,10153939466750,10153939533750,67000,5875,2625,193709,202209
ref_alone,0,144,10153939817291,10153939882000,10153939948791,66791,5833,1875,195959,203667
ref_alone,0,145,10153940233500,10153940298500,10153940365500,67000,5875,1917,195667,203459
ref_alone,0,146,10153940653625,10153940717583,10153940784375,66792,5875,1917,193958,201750
ref_alone,0,147,10153941070625,10153941133833,10153941200791,66958,5792,1833,193917,201542
ref_alone,0,148,10153941483416,10153941547166,10153941613750,66584,5916,1834,193000,200750
ref_alone,0,149,10153941897916,10153941963041,10153942030000,66959,7708,1959,190833,200500
ref_alone,0,150,10153942311208,10153942380208,10153942447041,66833,6250,2042,201417,209709
ref_alone,0,151,10153942736500,10153942802541,10153942869666,67125,7500,1875,190792,200167
ref_alone,0,152,10153943149791,10153943222500,10153943290041,67541,5708,2000,208959,216667
ref_alone,0,153,10153943591958,10153943670375,10153943737833,67458,7709,2291,213334,223334
ref_alone,0,154,10153944041750,10153944115041,10153944182166,67125,5792,1875,203000,210667
ref_alone,0,155,10153944475416,10153944545625,10153944612833,67208,7000,2250,195375,204625
ref_alone,0,156,10153944898583,10153944972041,10153945038708,66667,7375,2166,194875,204416
ref_alone,0,157,10153945319000,10153945389916,10153945456833,66917,6792,2208,192625,201625
ref_alone,0,158,10153945732291,10153945800041,10153945866708,66667,6791,2167,191250,200208
ref_alone,0,159,10153946151958,10153946220750,10153946287625,66875,7375,2292,191375,201042
ref_alone,0,160,10153946565541,10153946633208,10153946700041,66833,7083,2583,188250,197916
ref_alone,0,161,10153946981041,10153947047500,10153947114541,67041,5667,2333,190875,198875
ref_alone,0,162,10153947505250,10153947571708,10153947638583,66875,6042,1875,193167,201084
ref_alone,0,163,10153947926083,10153947993833,10153948060833,67000,5500,1791,196875,204166
ref_alone,0,164,10153948338666,10153948400791,10153948467416,66625,5750,2042,186500,194292
ref_alone,0,165,10153948735458,10153948796416,10153948863500,67084,5666,2125,183250,191041
ref_alone,0,166,10153949125916,10153949187666,10153949254416,66750,5667,2125,184500,192292
ref_alone,0,167,10153949513666,10153949575416,10153949642583,67167,5708,2125,180625,188458
ref_alone,0,168,10153949906375,10153949979666,10153950046791,67125,12334,1958,181667,195959
ref_alone,0,169,10153950313208,10153950376958,10153950444125,67167,6709,2333,181417,190459
ref_alone,0,170,10153950727791,10153950805541,10153950872666,67125,7500,2708,201875,212083
ref_alone,0,171,10153951166708,10153951245166,10153951313000,67834,7125,2666,196792,206583
ref_alone,0,172,10153951589958,10153951662208,10153951729125,66917,6750,2750,198334,207834
ref_alone,0,173,10153952026666,10153952094625,10153952161708,67083,7500,2708,193125,203333
ref_alone,0,174,10153952451458,10153952526250,10153952593333,67083,5625,2291,203292,211208
ref_alone,0,175,10153952875166,10153952946750,10153953013791,67041,6750,2250,186541,195541
ref_alone,0,176,10153953272333,10153953342083,10153953408708,66625,7667,2542,182291,192500
ref_alone,0,177,10153953675750,10153953745125,10153953812166,67041,6875,2625,186500,196000
ref_alone,0,178,10153954086458,10153954165541,10153954232416,66875,6750,2375,239500,248625
ref_alone,0,179,10153954589875,10153954647791,10153954725458,77667,7375,2625,184542,194542
ref_alone,0,180,10153954972791,10153955056458,10153955123541,67083,7500,2916,205875,216291
ref_alone,0,181,10153955422333,10153955506708,10153955573875,67167,7375,3000,325792,336167
ref_alone,0,182,10153955997625,10153956066416,10153956133125,66709,7667,2500,185000,195167
ref_alone,0,183,10153956395833,10153956459000,10153956526083,67083,6959,2291,181792,191042
ref_alone,0,184,10153956805375,10153956878625,10153956945375,66750,8458,2959,198833,210250
ref_alone,0,185,10153957237625,10153957310041,10153957376916,66875,7584,2625,199625,209834
ref_alone,0,186,10153957664750,10153957735791,10153957802416,66625,6792,2667,192500,201959
ref_alone,0,187,10153958072208,10153958136250,10153958203458,67208,6709,2375,181416,190500
ref_alone,0,188,10153958459375,10153958515375,10153958630625,115250,7500,2292,218333,228125
ref_alone,0,189,10153958899458,10153958965916,10153959032958,67042,6917,2417,186875,196209
ref_alone,0,190,10153959320666,10153959404583,10153959471875,67292,6958,2667,217833,227458
ref_alone,0,191,10153959781291,10153959866291,10153959933833,67542,7583,2667,214208,224458
ref_alone,0,192,10153960245291,10153960320208,10153960387458,67250,5375,2333,210375,218083
ref_alone,0,193,10153960695125,10153960769833,10153960837375,67542,5375,2084,211791,219250
ref_alone,0,194,10153961150208,10153961227125,10153961294416,67291,5667,2167,211708,219542
ref_alone,0,195,10153961608000,10153961689458,10153961757041,67583,5334,1750,219958,227042
ref_alone,0,196,10153962068041,10153962147166,10153962214166,67000,5291,2125,216167,223583
ref_alone,0,197,10153962531333,10153962617583,10153962685125,67542,5750,1875,225375,233000
ref_alone,0,198,10153963007333,10153963093375,10153963160708,67333,5334,2250,219250,226834
ref_alone,0,199,10153963463708,10153963539375,10153963607208,67833,5292,2042,207916,215250
ref_alone,0,200,10153963898333,10153964048916,10153964115750,66834,6833,2125,291500,300458
ref_alone,0,201,10153964434583,10153964499500,10153964566708,67208,5750,2042,192917,200709
ref_alone,0,202,10153964840875,10153964903333,10153964970041,66708,5708,2084,185625,193417
ref_alone,0,203,10153965247791,10153965317625,10153965384625,67000,5292,1708,203417,210417
ref_alone,0,204,10153965678750,10153965747875,10153965814791,66916,5375,1709,202583,209667
ref_alone,0,205,10153966107375,10153966178666,10153966245833,67167,5750,1709,205541,213000
ref_alone,0,206,10153966538916,10153966600916,10153966667791,66875,5292,2000,182125,189417
ref_alone,0,207,10153967007958,10153967072458,10153967140458,68000,5250,1666,206625,213541
ref_alone,0,208,10153967429916,10153967496125,10153967563291,67166,5667,2208,197000,204875
ref_alone,0,209,10153967863541,10153967928000,10153967994958,66958,5417,2041,186875,194333
ref_alone,0,210,10153968270375,10153968346625,10153968413791,67166,5250,1792,209500,216542
ref_alone,0,211,10153968710208,10153968786125,10153968853541,67416,5625,2000,209833,217458
ref_alone,0,212,10153969152625,10153969228958,10153969296041,67083,5292,1708,207375,214375
ref_alone,0,213,10153969578541,10153969653291,10153969720666,67375,5292,1708,214625,221625
ref_alone,0,214,10153970035250,10153970123375,10153970190666,67291,5709,2208,226917,234834
ref_alone,0,215,10153970520000,10153970609458,10153970677125,67667,6750,2500,219167,228417
ref_alone,0,216,10153970979250,10153971058875,10153971125958,67083,7500,2333,206584,216417
ref_alone,0,217,10153971419958,10153971501000,10153971568791,67791,7000,2292,212333,221625
ref_alone,0,218,10153971866208,10153971937125,10153972004416,67291,6792,2708,208084,217584
ref_alone,0,219,10153972432958,10153972505666,10153972573416,67750,14000,2250,194834,211084
ref_alone,0,220,10153972864750,10153972931083,10153972997833,66750,6625,2333,190459,199417
ref_alone,0,221,10153973276416,10153973342208,10153973409208,67000,6708,2584,190750,200042
ref_alone,0,222,10153973684666,10153973752416,10153973819208,66792,6583,2417,196333,205333
ref_alone,0,223,10153974114291,10153974187583,10153974254541,66958,6500,2041,203334,211875
ref_alone,0,224,10153974548875,10153974619875,10153974686666,66791,6375,2042,200375,208792
ref_alone,0,225,10153974965625,10153975033041,10153975100625,67584,6375,2000,205042,213417
ref_alone,0,226,10153975387666,10153975453166,10153975519958,66792,6375,2333,191334,200042
ref_alone,0,227,10153975814833,10153975879083,10153975946250,67167,6416,2292,199167,207875
ref_alone,0,228,10153976236541,10153976306375,10153976373125,66750,8833,2417,189458,200708
ref_alone,0,229,10153976652333,10153976732583,10153976800000,67417,6709,2291,210500,219500
ref_alone,0,230,10153977100500,10153977171541,10153977238875,67334,6459,2125,212583,221167
ref_alone,0,231,10153977567416,10153977649541,10153977717083,67542,6458,2417,215916,224791
ref_alone,0,232,10153978010916,10153978090291,10153978157541,67250,6291,2459,218458,227208
ref_alone,0,233,10153978474958,10153978561250,10153978628791,67541,6500,1959,217458,225917
ref_alone,0,234,10153978930250,10153979007750,10153979074833,67083,6375,2333,209875,218583
ref_alone,0,235,10153979385750,10153979468375,10153979535958,67583,6334,2000,221666,230000
ref_alone,0,236,10153979844291,10153979923208,10153979990583,67375,6458,2459,211375,220292
ref_alone,0,237,10153980291875,10153980369500,10153980437208,67708,6375,2333,205875,214583
ref_alone,0,238,10153980883083,10153980960458,10153981027583,67125,6416,2334,209583,218333
ref_alone,0,239,10153981310583,10153981374916,10153981442000,67084,6583,2625,185417,194625
ref_alone,0,240,10153981713916,10153981781208,10153981847916,66708,6500,2333,188584,197417
ref_alone,0,241,10153982119833,10153982183916,10153982250958,67042,6375,2333,189208,197916
ref_alone,0,242,10153982533875,10153982605291,10153982672000,66709,6334,1958,203792,212084
ref_alone,0,243,10153982971375,10153983041250,10153983108583,67333,6500,2042,196083,204625
ref_alone,0,244,10153983399875,10153983464625,10153983531500,66875,6500,2459,209916,218875
ref_alone,0,245,10153983842875,10153983916708,10153983984291,67583,6708,2625,233459,242792
ref_alone,0,246,10153984320416,10153984408166,10153984475458,67292,6500,2417,227416,236333
ref_alone,0,247,10153984793333,10153984880250,10153984947791,67541,6834,2041,226750,235625
ref_alone,0,248,10153985278708,10153985365708,10153985433000,67292,6417,2083,225625,234125
ref_alone,0,249,10153985754041,10153985825166,10153985892333,67167,5167,1666,197667,204500
ref_alone,0,250,10153986209750,10153986298250,10153986365500,67250,6917,2375,225791,235083
ref_alone,0,251,10153986670291,10153986752041,10153986819833,67792,9166,2500,209584,221250
ref_alone,0,252,10153987112916,10153987194333,10153987261625,67292,6333,2417,219333,228083
ref_alone,0,253,10153987584250,10153987663625,10153987730708,67083,6375,2542,210833,219750
ref_alone,0,254,10153988032625,10153988110041,10153988177125,67084,6584,2375,207833,216792
ref_alone,0,255,10153988475125,10153988552000,10153988619791,67791,6542,2333,215917,224792
ref_alone,0,256,10153989078208,10153989142333,10153989208958,66625,6375,2375,191083,199833
ref_alone,0,257,10153989494208,10153989556750,10153989623791,67041,6458,2375,182792,191625
ref_alone,0,258,10153989896000,10153989958833,10153990025708,66875,6334,2291,188459,197084
ref_alone,0,259,10153990301875,10153990368166,10153990435250,67084,6334,2291,198417,207042
ref_alone,0,260,10153990730333,10153990800916,10153990867916,67000,6375,1958,194292,202625
ref_alone,0,261,10153991154750,10153991224375,10153991291541,67166,6459,2083,199750,208292
ref_alone,0,262,10153991577458,10153991642916,10153991709708,66792,6417,2417,196125,204959
ref_alone,0,263,10153991992166,10153992056250,10153992123375,67125,6583,2542,193667,202792
ref_alone,0,264,10153992423875,10153992497250,10153992564125,66875,6458,2500,203417,212375
ref_alone,0,265,10153992863583,10153992941083,10153993008833,67750,6416,2500,199750,208666
ref_alone,0,266,10153993294125,10153993371958,10153993439125,67167,6458,2334,211291,220083
ref_alone,0,267,10153993736250,10153993815916,10153993883625,67709,6583,2417,210250,219250
ref_alone,0,268,10153994183125,10153994254666,10153994321500,66834,6584,2375,202125,211084
ref_alone,0,269,10153994622333,10153994702375,10153994769958,67583,6500,2375,218375,227250
ref_alone,0,270,10153995093750,10153995177916,10153995244833,66917,6375,2167,203125,211667
ref_alone,0,271,10153995510583,10153995580583,10153995647583,67000,5250,1750,199583,206583
ref_alone,0,272,10153995944250,10153996018541,10153996085458,66917,6750,2417,195500,204667
ref_alone,0,273,10153996384791,10153996465333,10153996532166,66833,6625,2083,213792,222500
ref_alone,0,274,10153996838375,10153996915583,10153996982333,66750,6458,2000,209250,217708
ref_alone,0,275,10153997460333,10153997537083,10153997604125,67042,6667,2875,206458,216000
ref_alone,0,276,10153997890958,10153997960125,10153998026875,66750,9042,2667,194000,205709
ref_alone,0,277,10153998313833,10153998379125,10153998446125,67000,6334,2000,196666,205000
ref_alone,0,278,10153998733916,10153998798250,10153998864958,66708,6458,2042,190167,198667
ref_alone,0,279,10153999155125,10153999228375,10153999295333,66958,6333,2000,210709,219042
ref_alone,0,280,10153999597250,10153999671833,10153999738666,66833,6542,2250,191000,199792
ref_alone,0,281,10154000009750,10154000088041,10154000155291,67250,5667,2292,198625,206584
ref_alone,0,282,10154000416083,10154000479458,10154000546291,66833,5625,2166,174334,182125
ref_alone,0,283,10154000810750,10154000873041,10154000955375,82334,6542,2666,203084,212292
ref_alone,0,284,10154001257458,10154001306833,10154001373583,66750,6791,2417,163292,172500
ref_alone,0,285,10154001646125,10154001722041,10154001789041,67000,5667,2167,212708,220542
ref_alone,0,286,10154002109083,10154002191708,10154002259041,67333,6709,2625,218666,228000
ref_alone,0,287,10154002577500,10154002660458,10154002728083,67625,6709,2375,218375,227459
ref_alone,0,288,10154003043333,10154003120833,10154003188083,67250,6584,2416,213042,222042
ref_alone,0,289,10154003503958,10154003581666,10154003649208,67542,6750,2500,202292,211542
ref_alone,0,290,10154003945916,10154004032541,10154004099833,67292,6667,2625,219458,228750
ref_alone,0,291,10154004412750,10154004499000,10154004566833,67833,7000,2542,211167,220709
ref_alone,0,292,10154004855541,10154004925625,10154004992708,67083,6583,2542,204500,213625
ref_alone,0,293,10154005305708,10154005392666,10154005460291,67625,6791,2584,212208,221583
ref_alone,0,294,10154005887458,10154005963833,10154006031000,67167,6417,2583,193084,202084
ref_alone,0,295,10154006286666,10154006347500,10154006414750,67250,6500,2208,179042,187750
ref_alone,0,296,10154006675541,10154006736916,10154006803791,66875,6792,2333,186458,195583
ref_alone,0,297,10154007086958,10154007154291,10154007221500,67209,6500,2334,188958,197792
ref_alone,0,298,10154007492125,10154007568916,10154007635583,66667,6667,2333,214208,223208
ref_alone,0,299,10154007999833,10154008064916,10154008132166,67250,6834,2125,192416,201375
T1_alone,0,0,10156020125083,10156020288916,10156020325916,37000,50583,11750,264334,326667
T1_alone,0,1,10156020772291,10156020932916,10156020970958,38042,15291,8875,303042,327208
T1_alone,0,2,10156021441875,10156021599000,10156021636000,37000,25959,6250,286916,319125
T1_alone,0,3,10156022043291,10156022156083,10156022193083,37000,19417,9542,414041,443000
T1_alone,0,4,10156022771291,10156022887291,10156022924250,36959,14166,5292,238500,257958
T1_alone,0,5,10156023310583,10156023427375,10156023464541,37166,13333,5292,240208,258833
T1_alone,0,6,10156023811166,10156023897750,10156023934333,36583,15084,5208,173583,193875
T1_alone,0,7,10156024265000,10156024355916,10156024392833,36917,18958,6125,171917,197000
T1_alone,0,8,10156024681291,10156024767083,10156024803708,36625,13167,5208,173709,192084
T1_alone,0,9,10156025137125,10156025259083,10156025296250,37167,13708,5375,241292,260375
T1_alone,0,10,10156025616708,10156025703708,10156025768291,64583,12750,4958,185959,203667
T1_alone,0,11,10156026053250,10156026138791,10156026175625,36834,12167,4541,179292,196000
T1_alone,0,12,10156026469750,10156026583166,10156026620166,37000,12750,7083,228083,247916
T1_alone,0,13,10156026985500,10156027087833,10156027125541,37708,12542,6792,207875,227209
T1_alone,0,14,10156027476750,10156027587916,10156027625125,37209,12500,9750,219708,241958
T1_alone,0,15,10156027983166,10156028126083,10156028163875,37792,13166,5042,299292,317500
T1_alone,0,16,10156028630333,10156028718583,10156028755250,36667,13208,4584,195291,213083
T1_alone,0,17,10156029081083,10156029181541,10156029219083,37542,11000,4042,213666,228708
T1_alone,0,18,10156029558083,10156029659500,10156029696875,37375,11834,4625,235666,252125
T1_alone,0,19,10156030129208,10156030269250,10156030307333,38083,11333,4500,281209,297042
