condition,sweep_idx,trial_idx_within_combo,wall_clock_ns,ref_t_start_raw,ref_t_end_raw,ref_delta_raw,trial_t_start_raw,trial_t_end_raw,trial_delta_raw,gap_ns,ratio,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
T1_paired,0,13,12077673162625,12077673248208,12077673316041,67833,12077673316750,12077673583208,266458,709,3.9281470670617544,22958,3875,467292,494125
T1_paired,0,14,12077673946125,12077674037458,12077674104791,67333,12077674105666,12077674142625,36959,875,0.5488987569245393,22791,4375,236167,263333
T1_paired,0,15,12077674435333,12077674948208,12077675018458,70250,12077675019625,12077675057250,37625,1167,0.5355871886120996,28958,8042,677417,714417
T1_paired,0,16,12077675438041,12077675854875,12077675924916,70041,12077675926333,12077675968666,42333,1417,0.6044031353064634,29792,5250,630042,665084
T1_paired,0,17,12077676705375,12077677147541,12077677218208,70667,12077677219958,12077677258583,38625,1750,0.5465776104829694,27042,5000,607791,639833
T1_paired,0,18,12077677630458,12077677779958,12077677847625,67667,12077677849708,12077677889125,39417,2083,0.582514371850385,23708,3917,333833,361458
T1_paired,0,19,12077678229166,12077678352916,12077678419958,67042,12077678421083,12077678458000,36917,1125,0.5506548134005549,22334,4166,306750,333250
T1_paired,0,20,12077678846750,12077678979583,12077679046250,66667,12077679047416,12077679084541,37125,1166,0.5568722156389218,48500,7500,287875,343875
T1_paired,0,21,12077679539125,12077679654208,12077679721375,67167,12077679722250,12077679758750,36500,875,0.5434216207363736,22750,4291,296875,323916
T1_paired,0,22,12077680201875,12077680316041,12077680383250,67209,12077680384083,12077680420875,36792,833,0.5474266839262599,24959,5791,255000,285750
T1_paired,0,23,12077680807916,12077680960500,12077681028083,67583,12077681030416,12077681069125,38709,2333,0.5727623810721632,23709,7708,335208,366625
T1_paired,0,24,12077681461916,12077681593000,12077681660083,67083,12077681661375,12077681700416,39041,1292,0.5819805315802812,22875,7541,319459,349875
T1_paired,0,25,12077682101791,12077682259458,12077682326916,67458,12077682328333,12077682366375,38042,1417,0.5639360787452934,24042,6750,337167,367959
T1_paired,0,26,12077682728541,12077682860375,12077682928000,67625,12077682929041,12077682969125,40084,1041,0.592739371534196,47959,4833,296417,349209
T1_paired,0,27,12077683349166,12077683505708,12077683573375,67667,12077683574958,12077683613250,38292,1583,0.5658888379860197,22833,4792,310125,337750
T1_paired,0,28,12077684243083,12077684670250,12077684740291,70041,12077684742666,12077684785000,42334,2375,0.6044174126583002,27792,5750,614458,648000
T1_paired,0,29,12077685512000,12077685626583,12077685694041,67458,12077685694875,12077685731625,36750,834,0.5447834207951614,24166,7167,416417,447750
T1_paired,0,30,12077686244125,12077686365583,12077686432791,67208,12077686433916,12077686471166,37250,1125,0.5542494941078443,22666,4500,308292,335458
T1_paired,0,31,12077686825875,12077686927583,12077686994541,66958,12077686995375,12077687032083,36708,834,0.5482242599838705,22458,6625,249458,278541
T1_paired,0,32,12077687353500,12077687474791,12077687547833,73042,12077687548916,12077687637458,88542,1083,1.2122066756112921,22542,4583,358500,385625
T1_paired,0,33,12077687980250,12077688084416,12077688151583,67167,12077688152708,12077688189875,37167,1125,0.5533520925454464,23916,4334,263250,291500
T1_paired,0,34,12077688544958,12077688663083,12077688730666,67583,12077688731791,12077688769208,37417,1125,0.5536451474483228,23792,4833,285084,313709
T1_paired,0,35,12077689086416,12077689180875,12077689248083,67208,12077689248916,12077689285791,36875,833,0.5486698012141412,23917,4000,259417,287334
T1_paired,0,36,12077689621166,12077689744666,12077689811833,67167,12077689812958,12077689850083,37125,1125,0.5527267854750101,22625,4584,295958,323167
T1_paired,0,37,12077690202333,12077690305000,12077690371875,66875,12077690372666,12077690409083,36417,791,0.5445532710280374,26042,4750,248750,279542
T1_paired,0,38,12077690790166,12077690927166,12077690994541,67375,12077690995375,12077691032708,37333,834,0.5541076066790352,31417,6083,305792,343292
T1_paired,0,39,12077691388375,12077691505833,12077691576541,70708,12077691577708,12077691614666,36958,1167,0.5226848447134694,30458,4417,279125,314000
T1_paired,0,40,12077691989625,12077692123375,12077692190291,66916,12077692191166,12077692228166,37000,875,0.5529320341921214,26917,5083,269709,301709
T1_paired,0,41,12077692505708,12077692608125,12077692674916,66791,12077692675791,12077692714041,38250,875,0.5726819481666692,24958,4959,267416,297333
T1_paired,0,42,12077693091666,12077693240500,12077693307958,67458,12077693310166,12077693349875,39709,2208,0.5886477511933351,27291,4750,325500,357541
T1_paired,0,43,12077693702625,12077693845291,12077693912916,67625,12077693914000,12077693951250,37250,1084,0.5508317929759704,23125,6625,324917,354667
T1_paired,0,44,12077694367083,12077694504000,12077694571083,67083,12077694572291,12077694609791,37500,1208,0.559008988864541,24542,7417,313041,345000
T1_paired,0,45,12077694966375,12077695060750,12077695127375,66625,12077695128250,12077695164750,36500,875,0.5478424015009381,23500,4000,243541,271041
T1_paired,0,46,12077695453875,12077695545000,12077695612041,67041,12077695612916,12077695649583,36667,875,0.5469339657821333,22791,4042,240083,266916
T1_paired,0,47,12077695953041,12077696120041,12077696187625,67584,12077696188666,12077696225791,37125,1041,0.54931640625,23083,6125,341375,370583
T1_paired,0,48,12077696574375,12077696667541,12077696734125,66584,12077696735000,12077696771458,36458,875,0.547548960711282,24167,4500,229625,258292
T1_paired,0,49,12077697041791,12077697132083,12077697199041,66958,12077697200208,12077697237916,37708,1167,0.5631589951910153,21584,3666,237334,262584
T1_paired,0,50,12077697539125,12077697662500,12077697729916,67416,12077697731041,12077697770583,39542,1125,0.5865373205173846,22083,4042,313458,339583
T1_paired,0,51,12077698181875,12077698288875,12077698356166,67291,12077698356875,12077698393625,36750,709,0.5461354415895142,21792,4125,262541,288458
T1_paired,0,52,12077698728583,12077698851833,12077698919041,67208,12077698920208,12077698959875,39667,1167,0.5902124747053922,21333,3917,313375,338625
T1_paired,0,53,12077699314250,12077699410750,12077699477625,66875,12077699478791,12077699516416,37625,1166,0.5626168224299065,23291,3667,252375,279333
T1_paired,0,54,12077699847458,12077699968583,12077700035708,67125,12077700036833,12077700073666,36833,1125,0.5487225325884544,19584,4250,302166,326000
T1_paired,0,55,12077700423000,12077700515458,12077700582541,67083,12077700583708,12077700621500,37792,1167,0.5633618055244995,23750,3416,237042,264208
T1_paired,0,56,12077700908833,12077701001375,12077701068125,66750,12077701069291,12077701108291,39000,1166,0.5842696629213483,20292,3541,248167,272000
T1_paired,0,57,12077701403708,12077701528833,12077701595958,67125,12077701597000,12077701635041,38041,1042,0.5667188081936685,24875,3667,302166,330708
T1_paired,0,58,12077702021500,12077702128500,12077702195458,66958,12077702196375,12077702233208,36833,917,0.5500911018847636,19500,3583,258459,281542
T1_paired,0,59,12077702653416,12077702767041,12077702834500,67459,12077702835666,12077702874000,38334,1166,0.5682562741813546,20291,4084,287541,311916
T1_paired,0,60,12077703184041,12077703268958,12077703335708,66750,12077703336541,12077703373375,36834,833,0.5518202247191011,19833,3625,234625,258083
T1_paired,0,61,12077703673166,12077703795875,12077703862750,66875,12077703863833,12077703900416,36583,1083,0.5470355140186915,21459,4333,324042,349834
T1_paired,0,62,12077704265458,12077704358666,12077704425750,67084,12077704426583,12077704463291,36708,833,0.5471945620416194,22708,4167,235458,262333
T1_paired,0,63,12077704731583,12077704815125,12077704882041,66916,12077704883208,12077704921166,37958,1167,0.5672484906449877,19667,3667,232333,255667
T1_paired,0,64,12077705201000,12077705285708,12077705352375,66667,12077705353250,12077705389916,36666,875,0.5499872500637497,20166,3834,227541,251541
T1_paired,0,65,12077705668500,12077705753666,12077705820541,66875,12077705821416,12077705857791,36375,875,0.5439252336448598,19833,3667,229458,252958
T1_paired,0,66,12077706122000,12077706206000,12077706273000,67000,12077706273833,12077706310291,36458,833,0.5441492537313433,19417,3583,227625,250625
T1_paired,0,67,12077706580375,12077706671583,12077706738500,66917,12077706739291,12077706776291,37000,791,0.5529237712389976,22750,4125,234250,261125
T1_paired,0,68,12077707047333,12077707131208,12077707197958,66750,12077707198833,12077707235625,36792,875,0.551191011235955,19375,3584,227291,250250
T1_paired,0,69,12077707495708,12077707578708,12077707645375,66667,12077707646208,12077707682583,36375,833,0.5456222718886405,19000,3375,229792,252167
T1_paired,0,70,12077707951291,12077708034083,12077708100958,66875,12077708101791,12077708138333,36542,833,0.5464224299065421,19083,3250,228167,250500
T1_paired,0,71,12077708399416,12077708482666,12077708549750,67084,12077708550583,12077708587416,36833,833,0.5490578975612664,19291,3417,224333,247041
T1_paired,0,72,12077708840416,12077708921333,12077708988083,66750,12077708988833,12077709025583,36750,750,0.550561797752809,19041,3250,254167,276458
T1_paired,0,73,12077709326750,12077709427333,12077709494041,66708,12077709494875,12077709531375,36500,834,0.5471607603285963,30208,5667,223625,259500
T1_paired,0,74,12077709784375,12077709870625,12077709937541,66916,12077709938375,12077709975125,36750,834,0.5491960069340666,22125,3916,221667,247708
T1_paired,0,75,12077710233541,12077710317083,12077710384041,66958,12077710384916,12077710421666,36750,875,0.5488515188625706,19875,3625,225083,248583
T1_paired,0,76,12077710687958,12077710860333,12077710926916,66583,12077710928000,12077710965333,37333,1084,0.5606986768394335,23292,4583,343042,370917
T1_paired,0,77,12077711336625,12077711453250,12077711520083,66833,12077711520958,12077711557291,36333,875,0.5436386216390107,20875,4917,257250,283042
T1_paired,0,78,12077711828458,12077711916166,12077711983250,67084,12077711984166,12077712020583,36417,916,0.5428567169518812,20000,3583,235667,259250
T1_paired,0,79,12077712321916,12077712441000,12077712508125,67125,12077712509250,12077712546125,36875,1125,0.5493482309124768,20125,3916,294417,318458
T1_paired,0,80,12077712913291,12077713031375,12077713098458,67083,12077713099291,12077713136250,36959,833,0.5509443525185218,19583,4042,295000,318625
T1_paired,0,81,12077713461500,12077713557625,12077713624750,67125,12077713625875,12077713662791,36916,1125,0.5499590316573557,19416,3417,283667,306500
T1_paired,0,82,12077713988916,12077714137791,12077714212500,74709,12077714213625,12077714250666,37041,1125,0.4958037184274987,19125,3750,307292,330167
T1_paired,0,83,12077714543750,12077714639125,12077714706916,67791,12077714707750,12077714744458,36708,834,0.5414878081161216,19042,5500,235166,259708
T1_paired,0,84,12077715003708,12077715088000,12077715154625,66625,12077715155458,12077715192041,36583,833,0.5490881801125703,18000,3333,226667,248000
T1_paired,0,85,12077715471416,12077715567958,12077715634916,66958,12077715635750,12077715673750,38000,834,0.5675199378715016,19459,6208,244542,270209
T1_paired,0,86,12077715960541,12077716076583,12077716144000,67417,12077716145458,12077716182625,37167,1458,0.5513001171811264,18459,3541,302084,324084
T1_paired,0,87,12077716560083,12077716676541,12077716743916,67375,12077716745041,12077716782083,37042,1125,0.5497884972170687,17667,3583,293625,314875
T1_paired,0,88,12077717116083,12077717231541,12077717298958,67417,12077717300125,12077717337666,37541,1167,0.5568476793687053,18500,6167,282666,307333
T1_paired,0,89,12077717726583,12077717855250,12077717922708,67458,12077717923583,12077717961666,38083,875,0.5645438643303982,18792,4541,287042,310375
T1_paired,0,90,12077718308625,12077718442583,12077718510333,67750,12077718511458,12077718548625,37167,1125,0.548590405904059,18250,3625,309791,331666
T1_paired,0,91,12077718880375,12077718974541,12077719041500,66959,12077719042375,12077719079166,36791,875,0.5494556370316164,17583,5750,327417,350750
T1_paired,0,92,12077719495916,12077719612958,12077719679958,67000,12077719681083,12077719718250,37167,1125,0.5547313432835821,17541,3542,294292,315375
T1_paired,0,93,12077720017500,12077720096208,12077720162875,66667,12077720163875,12077720200583,36708,1000,0.5506172469137655,17250,2875,224458,244583
T1_paired,0,94,12077720457666,12077720534291,12077720601375,67084,12077720602250,12077720638791,36541,875,0.5447051457873711,16958,2917,220666,240541
T1_paired,0,95,12077720895083,12077720976083,12077721043125,67042,12077721043833,12077721080541,36708,708,0.5475373646370931,16834,2791,224709,244334
T1_paired,0,96,12077721330250,12077721411750,12077721478458,66708,12077721479250,12077721516041,36791,792,0.5515230557054626,17625,2958,224208,244791
T1_paired,0,97,12077721813000,12077721900625,12077721967291,66666,12077721968083,12077722004250,36167,792,0.5425104251042511,17500,4875,230208,252583
T1_paired,0,98,12077722264500,12077722346500,12077722413416,66916,12077722414208,12077722450875,36667,792,0.5479556458843924,18500,3667,224958,247125
T1_paired,0,99,12077722718291,12077722814250,12077722881166,66916,12077722882041,12077722918750,36709,875,0.5485832984637455,18458,6500,240417,265375
T1_paired,0,100,12077723193791,12077723277583,12077723344291,66708,12077723345125,12077723381958,36833,834,0.5521526653474845,17334,3541,249625,270500
T1_paired,0,101,12077723736000,12077723826000,12077723910666,84666,12077723911416,12077723954916,43500,750,0.5137835730990008,20750,5250,266958,292958
T1_paired,0,102,12077724304208,12077724393833,12077724461000,67167,12077724461833,12077724498625,36792,833,0.5477689937022645,17583,3584,248875,270042
T1_paired,0,103,12077724799666,12077724883541,12077724950708,67167,12077724951541,12077724988250,36709,833,0.5465332678249736,17333,3125,225833,246291
T1_paired,0,104,12077725265000,12077725359750,12077725427291,67541,12077725428166,12077725467625,39459,875,0.5842229164507484,17125,6458,248709,272292
T1_paired,0,105,12077725803333,12077725919916,12077725986833,66917,12077725987958,12077726026708,38750,1125,0.5790755712300313,17459,6750,284666,308875
T1_paired,0,106,12077726371708,12077726455958,12077726522958,67000,12077726523833,12077726563416,39583,875,0.5907910447761194,15292,3292,255750,274334
T1_paired,0,107,12077726869166,12077726959208,12077727027041,67833,12077727027791,12077727066333,38542,750,0.5681895242728465,19833,3042,255166,278041
T1_paired,0,108,12077727391708,12077727580958,12077727648208,67250,12077727649291,12077727686625,37334,1083,0.5551524163568773,17250,3542,374958,395750
T1_paired,0,109,12077728011833,12077728092916,12077728159750,66834,12077728160625,12077728197000,36375,875,0.5442589101355597,19417,5792,218958,244167
T1_paired,0,110,12077728441625,12077728515958,12077728582875,66917,12077728583458,12077728620208,36750,583,0.5491877998117071,15958,2792,215208,233958
T1_paired,0,111,12077728860916,12077728934708,12077729001750,67042,12077729002625,12077729039333,36708,875,0.5475373646370931,16875,2750,214709,234334
T1_paired,0,112,12077729275875,12077729351250,12077729417875,66625,12077729418750,12077729455458,36708,875,0.5509643527204503,16125,2917,214166,233208
T1_paired,0,113,12077729799458,12077729881958,12077729948833,66875,12077729949708,12077729986083,36375,875,0.5439252336448598,15458,3542,226250,245250
T1_paired,0,114,12077730233083,12077730307000,12077730374083,67083,12077730374916,12077730411666,36750,833,0.5478288090872501,15250,2875,217375,235500
T1_paired,0,115,12077730655166,12077730730625,12077730797833,67208,12077730798541,12077730835125,36584,708,0.5443399595286276,15166,2667,234875,252708
T1_paired,0,116,12077731258416,12077731329916,12077731474791,144875,12077731475500,12077731512666,37166,709,0.2565383951682485,17166,3084,297333,317583
T1_paired,0,117,12077731817500,12077731897625,12077731964458,66833,12077731965250,12077732002166,36916,792,0.5523618571663699,19167,2708,233708,255583
T1_paired,0,118,12077732285708,12077732373916,12077732441291,67375,12077732442041,12077732482875,40834,750,0.6060705009276438,15250,6000,251459,272709
T1_paired,0,119,12077732783458,12077732871708,12077732939500,67792,12077732940458,12077732978750,38292,958,0.5648454094878451,15542,3417,256125,275084
T1_paired,0,120,12077733280291,12077733390833,12077733457958,67125,12077733459125,12077733496583,37458,1167,0.5580335195530727,16708,2958,286667,306333
T1_paired,0,121,12077733874583,12077734007708,12077734075125,67417,12077734076291,12077734114833,38542,1166,0.5716955664001662,16209,3583,290958,310750
T1_paired,0,122,12077734445458,12077734579875,12077734647333,67458,12077734648791,12077734689958,41167,1458,0.6102611995612085,15709,3375,337333,356417
T1_paired,0,123,12077735053208,12077735142250,12077735210000,67750,12077735210708,12077735249041,38333,708,0.5658007380073801,17334,3541,254917,275792
T1_paired,0,124,12077735596041,12077735712583,12077735779791,67208,12077735780958,12077735818333,37375,1167,0.5561093917390787,17666,4500,351917,374083
T1_paired,0,125,12077736184833,12077736268958,12077736335625,66667,12077736336458,12077736373083,36625,833,0.5493722531387343,16292,4833,234750,255875
T1_paired,0,126,12077736654458,12077736747750,12077736814583,66833,12077736815458,12077736851958,36500,875,0.5461373872188888,18500,5958,242584,267042
T1_paired,0,127,12077737133833,12077737254416,12077737321625,67209,12077737322791,12077737359625,36834,1166,0.5480516002321117,19375,3500,295125,318000
T1_paired,0,128,12077737829500,12077737928875,12077737996916,68041,12077737997750,12077738035083,37333,834,0.5486838817771638,21250,4125,254916,280291
T1_paired,0,129,12077738365166,12077738476375,12077738543500,67125,12077738544958,12077738582500,37542,1458,0.5592849162011173,17416,3375,274667,295458
T1_paired,0,130,12077738915708,12077739009416,12077739077125,67709,12077739078291,12077739117541,39250,1166,0.5796866000088614,24250,4166,258375,286791
T1_paired,0,131,12077739466708,12077739599541,12077739667333,67792,12077739668791,12077739705625,36834,1458,0.5433384470143969,15959,3750,325708,345417
T1_paired,0,132,12077740046000,12077740131083,12077740197958,66875,12077740198833,12077740235708,36875,875,0.5514018691588785,17000,3417,252791,273208
T1_paired,0,133,12077740555041,12077740682208,12077740749750,67542,12077740751208,12077740790250,39042,1458,0.5780403304610464,16375,3583,307958,327916
T1_paired,0,134,12077741173750,12077741290500,12077741357958,67458,12077741359083,12077741398583,39500,1125,0.5855495271131667,15792,3875,286166,305833
T1_paired,0,135,12077741675125,12077741786916,12077741854250,67334,12077741855708,12077741894500,38792,1458,0.576113107791012,15750,3625,269208,288583
T1_paired,0,136,12077742177000,12077742309791,12077742377708,67917,12077742378833,12077742419375,40542,1125,0.5969344935730376,15792,5333,309750,330875
T1_paired,0,137,12077742750375,12077742843708,12077742911291,67583,12077742912458,12077742950958,38500,1167,0.5696698873977184,16542,2833,262500,281875
T1_paired,0,138,12077743254875,12077743340375,12077743408000,67625,12077743408875,12077743448333,39458,875,0.5834824399260629,15500,3208,255125,273833
T1_paired,0,139,12077743768666,12077743895208,12077743962958,67750,12077743964416,12077744002750,38334,1458,0.5658154981549816,15666,3250,312709,331625
T1_paired,0,140,12077744341083,12077744425666,12077744492583,66917,12077744493291,12077744530166,36875,708,0.5510557855253523,18708,3584,237958,260250
T1_paired,0,141,12077744789791,12077744871291,12077744938000,66709,12077744938750,12077744975500,36750,750,0.5509001783867244,19250,3042,221833,244125
T1_paired,0,142,12077745223125,12077745308916,12077745375583,66667,12077745376458,12077745413041,36583,875,0.5487422562887185,16500,2875,223708,243083
T1_paired,0,143,12077745698833,12077745785333,12077745852583,67250,12077745853458,12077745890208,36750,875,0.5464684014869888,15750,3167,237125,256042
T1_paired,0,144,12077746151875,12077746227500,12077746294625,67125,12077746295541,12077746335083,39542,916,0.5890800744878957,15834,3208,231583,250625
T1_paired,0,145,12077746610666,12077746698125,12077746765041,66916,12077746765875,12077746804375,38500,834,0.5753481977404508,16000,4416,243584,264000
T1_paired,0,146,12077747097041,12077747186583,12077747254250,67667,12077747255125,12077747294666,39541,875,0.5843468751385461,15333,3125,258292,276750
T1_paired,0,147,12077747606375,12077747724875,12077747792750,67875,12077747794208,12077747832916,38708,1458,0.5702836095764272,16125,3500,295792,315417
T1_paired,0,148,12077748210625,12077748323625,12077748390791,67166,12077748391625,12077748428375,36750,834,0.5471518327725338,20542,4000,260375,284917
T1_paired,0,149,12077748703833,12077748800791,12077748868291,67500,12077748869500,12077748908041,38541,1209,0.5709777777777778,15583,6083,250375,272041
T1_paired,0,150,12077749188416,12077749321500,12077749388666,67166,12077749389791,12077749426833,37042,1125,0.551499270464223,15958,6667,312500,335125
T1_paired,0,151,12077749782083,12077749888875,12077749956041,67166,12077749956875,12077749993375,36500,834,0.5434297114611559,15459,3458,247583,266500
T1_paired,0,152,12077750234083,12077750306125,12077750373166,67041,12077750373875,12077750410500,36625,709,0.5463074834802584,15500,2666,218250,236416
T1_paired,0,153,12077750651166,12077750726791,12077750793458,66667,12077750794625,12077750831458,36833,1167,0.5524922375388123,15000,2708,253042,270750
T1_paired,0,154,12077751157875,12077751236375,12077751303083,66708,12077751303958,12077751342791,38833,875,0.5821340768723392,15042,2875,236958,254875
T1_paired,0,155,12077751614083,12077751694916,12077751762000,67084,12077751763083,12077751799750,36667,1083,0.5465833879911752,15292,3333,239584,258209
T1_paired,0,156,12077752078000,12077752166500,12077752234333,67833,12077752235541,12077752275041,39500,1208,0.5823124437957926,15542,3166,256459,275167
T1_paired,0,157,12077752670958,12077752793625,12077752861291,67666,12077752862416,12077752899750,37334,1125,0.5517394260041971,15917,3583,292542,312042
T1_paired,0,158,12077753195750,12077753270291,12077753337083,66792,12077753337958,12077753374583,36625,875,0.5483441130674332,15333,2667,218458,236458
T1_paired,0,159,12077753616083,12077753698666,12077753765833,67167,12077753766958,12077753803708,36750,1125,0.5471436866318281,15834,2833,255125,273792
T1_paired,0,160,12077754098791,12077754173041,12077754240083,67042,12077754240875,12077754277625,36750,792,0.5481638375943438,15166,2667,218958,236791
T1_paired,0,161,12077754517291,12077754595125,12077754662083,66958,12077754663208,12077754700291,37083,1125,0.5538247856865498,15125,2791,251000,268916
T1_paired,0,162,12077755003875,12077755078625,12077755145500,66875,12077755146375,12077755182916,36541,875,0.546407476635514,15375,2667,218916,236958
T1_paired,0,163,12077755425708,12077755501291,12077755568375,67084,12077755569250,12077755606625,37375,875,0.557137320374456,14459,2625,280166,297250
T1_paired,0,164,12077755953500,12077756039458,12077756107291,67833,12077756108458,12077756145250,36792,1167,0.5423908716996152,13833,2459,231625,247917
T1_paired,0,165,12077756375625,12077756446791,12077756513375,66584,12077756514083,12077756550875,36792,708,0.552565180824222,13709,2458,212542,228709
T1_paired,0,166,12077756779000,12077756851958,12077756918791,66833,12077756920166,12077756957625,37459,1375,0.5604865859680098,14583,2667,244708,261958
T1_paired,0,167,12077757325583,12077757417875,12077757485000,67125,12077757485750,12077757522208,36458,750,0.5431359404096834,15000,2958,241458,259416
T1_paired,0,168,12077757787041,12077757877458,12077757945250,67792,12077757946458,12077757986083,39625,1208,0.5845084965777673,14458,5667,244667,264792
T1_paired,0,169,12077758248375,12077758323458,12077758390333,66875,12077758391208,12077758427833,36625,875,0.5476635514018692,13833,2750,236709,253292
T1_paired,0,170,12077758701875,12077758791875,12077758859166,67291,12077758860000,12077758899500,39500,834,0.5870027195315867,14750,5583,245042,265375
T1_paired,0,171,12077759175125,12077759262500,12077759330291,67791,12077759331375,12077759368291,36916,1084,0.5445560620141316,14167,2750,260916,277833
T1_paired,0,172,12077759659333,12077759771708,12077759839625,67917,12077759841083,12077759881666,40583,1458,0.5975381715917959,14583,2875,293875,311333
T1_paired,0,173,12077760260500,12077760375416,12077760442208,66792,12077760443375,12077760481916,38541,1167,0.5770301832554797,14542,3042,285250,302834
T1_paired,0,174,12077760766875,12077760863333,12077760930166,66833,12077760931333,12077760971083,39750,1167,0.5947660586835845,14125,2375,253333,269833
T1_paired,0,175,12077761251791,12077761359750,12077761427041,67291,12077761428166,12077761465041,36875,1125,0.5479930451323357,17583,3417,277583,298583
T1_paired,0,176,12077761793375,12077761896458,12077761963958,67500,12077761965083,12077762002500,37417,1125,0.5543259259259259,14250,2959,286250,303459
T1_paired,0,177,12077762306291,12077762379333,12077762446000,66667,12077762446833,12077762485000,38167,833,0.5725021374893126,14167,2458,220625,237250
T1_paired,0,178,12077762721541,12077762795666,12077762862333,66667,12077762863208,12077762899583,36375,875,0.5456222718886405,14208,2584,220375,237167
T1_paired,0,179,12077763140458,12077763213500,12077763280458,66958,12077763281791,12077763318541,36750,1333,0.5488515188625706,13917,2500,249875,266292
T1_paired,0,180,12077763654625,12077763768375,12077763835708,67333,12077763836500,12077763873625,37125,792,0.551364115663939,15209,3291,267667,286167
T1_paired,0,181,12077764137416,12077764214625,12077764281291,66666,12077764282166,12077764318916,36750,875,0.5512555125551255,15250,2625,223667,241542
T1_paired,0,182,12077764590500,12077764684541,12077764752166,67625,12077764753166,12077764792541,39375,1000,0.5822550831792976,15208,5959,248791,269958
T1_paired,0,183,12077765063000,12077765144000,12077765210875,66875,12077765212333,12077765250625,38292,1458,0.5725906542056075,14959,3083,240292,258334
T1_paired,0,184,12077765535041,12077765630583,12077765698666,68083,12077765699958,12077765739750,39792,1292,0.584463081826594,15250,5666,250542,271458
T1_paired,0,185,12077766017666,12077766115041,12077766182625,67584,12077766183916,12077766222416,38500,1291,0.5696614583333334,14875,7375,266541,288791
T1_paired,0,186,12077766563666,12077766671583,12077766738416,66833,12077766739583,12077766776583,37000,1167,0.5536187212903805,14875,3042,278333,296250
T1_paired,0,187,12077767063833,12077767145500,12077767212416,66916,12077767213250,12077767249958,36708,834,0.5485683543547134,14209,2958,230125,247292
T1_paired,0,188,12077767523416,12077767620000,12077767687833,67833,12077767689666,12077767729416,39750,1833,0.5859979655919685,14792,6041,259667,280500
T1_paired,0,189,12077768031750,12077768123083,12077768190625,67542,12077768192208,12077768230708,38500,1583,0.5700156939385863,14250,2875,266584,283709
T1_paired,0,190,12077768544041,12077768665625,12077768733291,67666,12077768735041,12077768775666,40625,1750,0.6003753731563858,14708,2250,305250,322208
T1_paired,0,191,12077769278791,12077769362625,12077769430000,67375,12077769431708,12077769470041,38333,1708,0.5689499072356216,16416,3209,238875,258500
T1_paired,0,192,12077769785958,12077769887416,12077769954791,67375,12077769955916,12077769993041,37125,1125,0.5510204081632653,14709,2833,275917,293459
T1_paired,0,193,12077770286000,12077770358083,12077770424916,66833,12077770425791,12077770462500,36709,875,0.5492645848607723,14208,2584,218083,234875
T1_paired,0,194,12077770704291,12077770774625,12077770841458,66833,12077770842333,12077770878708,36375,875,0.5442670537010159,14291,2584,216041,232916
T1_paired,0,195,12077771117583,12077771190666,12077771257791,67125,12077771259000,12077771295875,36875,1209,0.5493482309124768,14417,2583,248375,265375
T1_paired,0,196,12077771617250,12077771690666,12077771757708,67042,12077771758541,12077771795416,36875,833,0.5500283404433042,14000,2375,219208,235583
