condition,sweep_idx,trial_idx_within_combo,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
ref_alone,0,54,6192302685875,6192302760250,6192302827041,66791,9750,3125,190083,202958
ref_alone,0,55,6192303109333,6192303183000,6192303250208,67208,9958,3209,183416,196583
ref_alone,0,56,6192303561458,6192303665166,6192303732166,67000,9875,3500,243500,256875
ref_alone,0,57,6192304068333,6192304140500,6192304207375,66875,10208,3209,180625,194042
ref_alone,0,58,6192304479250,6192304553416,6192304620208,66792,11250,3083,191375,205708
ref_alone,0,59,6192304970333,6192305084333,6192305151833,67500,11625,5042,257625,274292
ref_alone,0,60,6192305463375,6192305536541,6192305603375,66834,12125,2875,185583,200583
ref_alone,0,61,6192305893458,6192305961833,6192306028916,67083,8500,2917,186667,198084
ref_alone,0,62,6192306302041,6192306371625,6192306438333,66708,8458,2750,187042,198250
ref_alone,0,63,6192306738125,6192306846416,6192306914125,67709,8000,3250,252041,263291
ref_alone,0,64,6192307242833,6192307311375,6192307378041,66666,8125,2750,200292,211167
ref_alone,0,65,6192307663416,6192307731750,6192307798833,67083,8083,2875,182500,193458
ref_alone,0,66,6192308250125,6192308325583,6192308392458,66875,8125,2792,188708,199625
ref_alone,0,67,6192308697791,6192308802166,6192308869208,67042,11916,3292,217208,232416
ref_alone,0,68,6192309179916,6192309277291,6192309344250,66959,7959,3000,213416,224375
ref_alone,0,69,6192309676166,6192309779666,6192309847291,67625,8916,3250,252917,265083
ref_alone,0,70,6192310184833,6192310254166,6192310321083,66917,8041,2709,187833,198583
ref_alone,0,71,6192310594458,6192310664208,6192310731458,67250,7709,2833,217417,227959
ref_alone,0,72,6192311112000,6192311208500,6192311275416,66916,9000,3000,217125,229125
ref_alone,0,73,6192311553541,6192311622000,6192311689166,67166,7667,3250,183375,194292
ref_alone,0,74,6192311991750,6192312096000,6192312163125,67125,8375,3500,250625,262500
ref_alone,0,75,6192312489666,6192312559208,6192312626333,67125,8541,2834,187416,198791
ref_alone,0,76,6192312896333,6192312964208,6192313031041,66833,7959,2916,184750,195625
ref_alone,0,77,6192313334916,6192313437166,6192313504791,67625,8000,2792,259333,270125
ref_alone,0,78,6192313840833,6192313910541,6192313977291,66750,8375,2875,185209,196459
ref_alone,0,79,6192314249291,6192314322541,6192314389666,67125,8708,2875,191667,203250
ref_alone,0,80,6192314695291,6192314797208,6192314864541,67333,8041,2834,250541,261416
ref_alone,0,81,6192315194833,6192315263291,6192315330416,67125,8375,2667,179875,190917
ref_alone,0,82,6192315589250,6192315658625,6192315725416,66791,8209,2916,218042,229167
ref_alone,0,83,6192316096958,6192316193333,6192316260541,67208,8250,3000,206834,218084
ref_alone,0,84,6192316605500,6192316676125,6192316743000,66875,8417,2833,184459,195709
ref_alone,0,85,6192317012750,6192317080708,6192317147916,67208,8208,2792,185208,196208
ref_alone,0,86,6192317414458,6192317483708,6192317550541,66833,7792,2792,222500,233084
ref_alone,0,87,6192317917166,6192318016750,6192318083916,67166,8500,3333,209625,221458
ref_alone,0,88,6192318346291,6192318414875,6192318481666,66791,7833,2875,191792,202500
ref_alone,0,89,6192318791000,6192318893375,6192318960958,67583,9000,2542,253083,264625
ref_alone,0,90,6192319292166,6192319360500,6192319427333,66833,8375,2833,184333,195541
ref_alone,0,91,6192319699583,6192319767791,6192319835458,67667,7709,2791,218000,228500
ref_alone,0,92,6192320203791,6192320299833,6192320366750,66917,9041,3334,208750,221125
ref_alone,0,93,6192320639083,6192320708125,6192320775375,67250,8042,2917,185333,196292
ref_alone,0,94,6192321088000,6192321191375,6192321258833,67458,7875,2583,254792,265250
ref_alone,0,95,6192321584833,6192321654916,6192321721916,67000,8542,2792,182750,194084
ref_alone,0,96,6192321991708,6192322064666,6192322131291,66625,9750,2833,183250,195833
ref_alone,0,97,6192322430041,6192322531916,6192322599500,67584,8709,2916,246167,257792
ref_alone,0,98,6192322934500,6192323006666,6192323073458,66792,11208,2459,178083,191750
ref_alone,0,99,6192323341125,6192323410875,6192323478458,67583,8750,2708,222292,233750
ref_alone,0,100,6192323845833,6192323948916,6192324016083,67167,11500,2459,217750,231709
ref_alone,0,101,6192324282041,6192324348541,6192324415708,67167,7083,2542,177333,186958
ref_alone,0,102,6192324719083,6192324842541,6192324909708,67167,7250,2917,242625,252792
ref_alone,0,103,6192325177000,6192325242708,6192325309875,67167,7292,2500,186333,196125
ref_alone,0,104,6192325613041,6192325717166,6192325783916,66750,9541,2625,243625,255791
ref_alone,0,105,6192326112791,6192326190166,6192326257166,67000,13042,4375,180875,198292
ref_alone,0,106,6192326512166,6192326581791,6192326648541,66750,9333,2875,216167,228375
ref_alone,0,107,6192327015583,6192327111541,6192327178750,67209,8042,3000,221292,232334
ref_alone,0,108,6192327686708,6192327797250,6192327864708,67458,7750,3834,268875,280459
ref_alone,0,109,6192328197958,6192328265125,6192328332208,67083,7292,2583,187959,197834
ref_alone,0,110,6192328604125,6192328671500,6192328738291,66791,7500,2542,188541,198583
ref_alone,0,111,6192329033625,6192329138791,6192329206250,67459,7542,3125,261583,272250
ref_alone,0,112,6192329537291,6192329604166,6192329670916,66750,7416,2542,184042,194000
ref_alone,0,113,6192329942583,6192330008625,6192330075708,67083,7250,2583,215958,225791
ref_alone,0,114,6192330444250,6192330542541,6192330609500,66959,7333,2334,211500,221167
ref_alone,0,115,6192330864250,6192330930916,6192330997833,66917,7167,2583,178834,188584
ref_alone,0,116,6192331288208,6192331380375,6192331447583,67208,7417,2333,231042,240792
ref_alone,0,117,6192331785958,6192331878666,6192331946041,67375,7333,2750,210458,220541
ref_alone,0,118,6192332207583,6192332273708,6192332340583,66875,7208,2542,209500,219250
ref_alone,0,119,6192332677291,6192332769416,6192332836875,67459,7541,2875,234042,244458
ref_alone,0,120,6192333300041,6192333387666,6192333454750,67084,7458,2583,236417,246458
ref_alone,0,121,6192333806750,6192333905958,6192333973333,67375,7917,2916,246292,257125
ref_alone,0,122,6192334299000,6192334365583,6192334432458,66875,7333,2625,179084,189042
ref_alone,0,123,6192334725250,6192334823708,6192334891083,67375,7375,3167,244125,254667
ref_alone,0,124,6192335217875,6192335284041,6192335350791,66750,7500,2708,180542,190750
ref_alone,0,125,6192335611416,6192335677291,6192335744625,67334,7041,2709,214791,224541
ref_alone,0,126,6192336100375,6192336194125,6192336261375,67250,7500,2875,228542,238917
ref_alone,0,127,6192336576375,6192336641083,6192336708166,67083,7125,2708,182250,192083
ref_alone,0,128,6192337003375,6192337103500,6192337170708,67208,7750,3167,244375,255292
ref_alone,0,129,6192337492708,6192337557750,6192337624916,67166,7125,2584,178250,187959
ref_alone,0,130,6192337911875,6192338012916,6192338080333,67417,7417,3125,245875,256417
ref_alone,0,131,6192338400583,6192338464958,6192338532166,67208,7209,2625,180291,190125
ref_alone,0,132,6192338829875,6192338930125,6192338997541,67416,7834,3208,242833,253875
ref_alone,0,133,6192339317958,6192339382583,6192339449666,67083,7292,2583,180209,190084
ref_alone,0,134,6192339708250,6192339774791,6192339841583,66792,7292,2625,212666,222583
ref_alone,0,135,6192340198791,6192340298500,6192340366250,67750,7375,3250,244583,255208
ref_alone,0,136,6192340686708,6192340752541,6192340819333,66792,7167,2542,178416,188125
ref_alone,0,137,6192341076000,6192341149166,6192341216125,66959,14833,2667,211458,228958
ref_alone,0,138,6192341681958,6192341755375,6192341822125,66750,7875,2667,190042,200584
ref_alone,0,139,6192342084375,6192342150083,6192342217291,67208,7167,2500,178083,187750
ref_alone,0,140,6192342481375,6192342547333,6192342614041,66708,7208,2667,182333,192208
ref_alone,0,141,6192342915125,6192343016833,6192343084333,67500,7875,2792,249333,260000
ref_alone,0,142,6192343410125,6192343477000,6192343543833,66833,7500,2583,180209,190292
ref_alone,0,143,6192343803416,6192343870083,6192343937125,67042,7625,2500,220166,230291
ref_alone,0,144,6192344301291,6192344400000,6192344467000,67000,7750,3042,253416,264208
ref_alone,0,145,6192344805291,6192344872250,6192344939250,67000,7208,2708,187125,197041
ref_alone,0,146,6192345207583,6192345272666,6192345339458,66792,7125,2667,181250,191042
ref_alone,0,147,6192345643166,6192345743958,6192345811458,67500,7916,3125,254250,265291
ref_alone,0,148,6192346141083,6192346207750,6192346274583,66833,7500,2500,183166,193166
ref_alone,0,149,6192346541416,6192346611750,6192346678833,67083,10750,2750,216417,229917
ref_alone,0,150,6192347046541,6192347142000,6192347208958,66958,7333,2334,208708,218375
ref_alone,0,151,6192347471083,6192347542125,6192347609666,67541,7500,2750,222000,232250
ref_alone,0,152,6192347978500,6192348071250,6192348138166,66916,7917,2541,205250,215708
ref_alone,0,153,6192348399750,6192348465958,6192348533041,67083,7250,2542,181375,191167
ref_alone,0,154,6192348829250,6192348933166,6192349000250,67084,7542,3083,254625,265250
ref_alone,0,155,6192349337708,6192349405458,6192349472666,67208,8125,2667,184875,195667
ref_alone,0,156,6192349841375,6192349909458,6192349976250,66792,7375,2500,186000,195875
ref_alone,0,157,6192350242166,6192350310791,6192350377916,67125,7375,2625,182458,192458
ref_alone,0,158,6192350636791,6192350705625,6192350772458,66833,7750,2750,216166,226666
ref_alone,0,159,6192351131625,6192351230541,6192351297708,67167,7417,3083,212500,223000
ref_alone,0,160,6192351565583,6192351642625,6192351709916,67291,7667,2625,224166,234458
ref_alone,0,161,6192352078625,6192352174625,6192352241791,67166,8042,3041,208042,219125
ref_alone,0,162,6192352501416,6192352568625,6192352635291,66666,7500,2666,179792,189958
ref_alone,0,163,6192352930875,6192353033625,6192353101041,67416,7542,3208,249000,259750
ref_alone,0,164,6192353422666,6192353489458,6192353556208,66750,7666,2625,181084,191375
ref_alone,0,165,6192353819416,6192353886250,6192353953375,67125,7000,2666,224709,234375
ref_alone,0,166,6192354322791,6192354420833,6192354487583,66750,7250,2458,214542,224250
ref_alone,0,167,6192354753333,6192354830375,6192354898166,67791,7709,2541,226625,236875
ref_alone,0,168,6192355261250,6192355353916,6192355420833,66917,7500,2709,208250,218459
ref_alone,0,169,6192355680625,6192355749083,6192355816208,67125,7208,2750,182750,192708
ref_alone,0,170,6192356108958,6192356210208,6192356277500,67292,7959,2541,245292,255792
ref_alone,0,171,6192356601083,6192356667125,6192356734333,67208,7209,2750,183833,193792
ref_alone,0,172,6192357041958,6192357140583,6192357207583,67000,7417,2708,242709,252834
ref_alone,0,173,6192357529041,6192357595333,6192357662291,66958,7708,2667,181041,191416
ref_alone,0,174,6192357925541,6192358137833,6192358205166,67333,7167,2541,361917,371625
ref_alone,0,175,6192358555208,6192358621375,6192358688583,67208,7083,2542,214500,224125
ref_alone,0,176,6192359047958,6192359150125,6192359217291,67166,7792,3250,249042,260084
ref_alone,0,177,6192359575708,6192359680208,6192359747750,67542,7250,3000,216042,226292
ref_alone,0,178,6192360005625,6192360073125,6192360139875,66750,8083,2500,184167,194750
ref_alone,0,179,6192360434041,6192360532208,6192360599625,67417,7541,2417,247875,257833
ref_alone,0,180,6192360925041,6192360991833,6192361058708,66875,7000,2666,184042,193708
ref_alone,0,181,6192361360083,6192361461791,6192361529583,67792,8209,2666,250625,261500
ref_alone,0,182,6192361851625,6192361918125,6192361984916,66791,7500,2667,185708,195875
ref_alone,0,183,6192362255333,6192362320875,6192362388208,67333,7167,2542,216500,226209
ref_alone,0,184,6192362758916,6192362853666,6192362920541,66875,8083,2625,206875,217583
ref_alone,0,185,6192363188583,6192363262500,6192363329625,67125,9000,4792,184541,198333
ref_alone,0,186,6192363657458,6192363761958,6192363828958,67000,9375,2375,223291,235041
ref_alone,0,187,6192364106875,6192364181208,6192364248250,67042,13666,2500,186250,202416
ref_alone,0,188,6192364516375,6192364586791,6192364653625,66834,7375,2500,213209,223084
ref_alone,0,189,6192365017750,6192365121916,6192365189500,67584,7375,2917,250500,260792
ref_alone,0,190,6192365521416,6192365588916,6192365655708,66792,8166,2459,181666,192291
ref_alone,0,191,6192365918000,6192365987416,6192366054500,67084,10083,2834,179250,192167
ref_alone,0,192,6192366363333,6192366531541,6192366598583,67042,8083,2625,330917,341625
ref_alone,0,193,6192366917791,6192366985333,6192367052375,67042,8125,2542,181375,192042
ref_alone,0,194,6192367314500,6192367382083,6192367449000,66917,7583,2500,183042,193125
ref_alone,0,195,6192367715500,6192367781208,6192367848250,67042,7459,2458,272125,282042
ref_alone,0,196,6192368270708,6192368352083,6192368418875,66792,7875,2459,193666,204000
ref_alone,0,197,6192368686833,6192368753916,6192368821000,67084,7625,2584,178250,188459
ref_alone,0,198,6192369084291,6192369150750,6192369217625,66875,7083,2500,211500,221083
ref_alone,0,199,6192369576125,6192369674250,6192369741583,67333,8292,2958,211250,222500
ref_alone,0,200,6192370006625,6192370074666,6192370141416,66750,8917,2500,180916,192333
ref_alone,0,201,6192370447041,6192370548750,6192370616291,67541,8416,2625,250417,261458
ref_alone,0,202,6192370940708,6192371008250,6192371075041,66791,7125,2542,181917,191584
ref_alone,0,203,6192371337541,6192371404458,6192371471583,67125,7375,2541,215000,224916
ref_alone,0,204,6192371829416,6192371930666,6192371997833,67167,8000,2292,248083,258375
ref_alone,0,205,6192372326583,6192372395250,6192372462458,67208,8667,2542,182208,193417
ref_alone,0,206,6192372728666,6192372807041,6192372874166,67125,8041,2625,224584,235250
ref_alone,0,207,6192373237041,6192373331250,6192373398375,67125,9291,2542,210417,222250
ref_alone,0,208,6192373670416,6192373740416,6192373807291,66875,8542,2500,184917,195959
ref_alone,0,209,6192374083416,6192374151083,6192374218291,67208,7916,2417,213667,224000
ref_alone,0,210,6192374584166,6192374807833,6192374874625,66792,9209,2583,340458,352250
ref_alone,0,211,6192375187291,6192375288958,6192375356500,67542,8375,2791,245375,256541
ref_alone,0,212,6192375727041,6192375821291,6192375887958,66667,7916,2459,209375,219750
ref_alone,0,213,6192376153208,6192376223583,6192376290791,67208,9375,2583,179792,191750
ref_alone,0,214,6192376584708,6192376688583,6192376755708,67125,8834,2500,260750,272084
ref_alone,0,215,6192377094333,6192377163333,6192377230500,67167,9417,2417,187041,198875
ref_alone,0,216,6192377505333,6192377586416,6192377653458,67042,8584,2375,232250,243209
ref_alone,0,217,6192378026708,6192378116875,6192378184291,67416,8500,2334,207916,218750
ref_alone,0,218,6192378456166,6192378525583,6192378592458,66875,8958,2333,187792,199083
ref_alone,0,219,6192378868291,6192378942583,6192379009833,67250,14250,2458,217625,234333
ref_alone,0,220,6192379377041,6192379473416,6192379540583,67167,8791,2750,209917,221458
ref_alone,0,221,6192379809041,6192379877583,6192379944666,67083,8125,2750,186000,196875
ref_alone,0,222,6192380260083,6192380361958,6192380429416,67458,8417,2667,257583,268667
ref_alone,0,223,6192380755375,6192380825166,6192380892375,67209,8750,2834,181791,193375
ref_alone,0,224,6192381161333,6192381230583,6192381297291,66708,8209,2791,184417,195417
ref_alone,0,225,6192381595250,6192381696666,6192381764416,67750,8750,2625,249125,260500
ref_alone,0,226,6192382090458,6192382159041,6192382225916,66875,8084,2791,181125,192000
ref_alone,0,227,6192382492458,6192382561875,6192382628875,67000,8417,2458,222709,233584
ref_alone,0,228,6192382997333,6192383166833,6192383233625,66792,8584,2416,288709,299709
ref_alone,0,229,6192383503958,6192383572958,6192383640083,67125,8625,2625,186125,197375
ref_alone,0,230,6192383907583,6192383976416,6192384043000,66584,7292,3042,180541,190875
ref_alone,0,231,6192384351500,6192384465166,6192384532750,67584,16584,7041,239667,263292
ref_alone,0,232,6192384853416,6192384918166,6192384984833,66667,6916,2417,179833,189166
ref_alone,0,233,6192385256583,6192385320583,6192385387541,66958,7000,2459,173875,183334
ref_alone,0,234,6192385671750,6192385768958,6192385836166,67208,6417,2125,249666,258208
ref_alone,0,235,6192386203250,6192386297166,6192386364416,67250,6834,2083,217375,226292
ref_alone,0,236,6192386626583,6192386690083,6192386756916,66833,6375,2250,175334,183959
ref_alone,0,237,6192387110000,6192387208208,6192387275583,67375,6542,2083,247292,255917
ref_alone,0,238,6192387580250,6192387644666,6192387711500,66834,6250,2250,228917,237417
ref_alone,0,239,6192388017833,6192388081541,6192388148500,66959,6334,2250,178333,186917
ref_alone,0,240,6192388402625,6192388467916,6192388534708,66792,6625,2667,224417,233709
ref_alone,0,241,6192388895041,6192388994625,6192389062416,67791,7125,2875,255416,265416
ref_alone,0,242,6192389386916,6192389451833,6192389518625,66792,6500,2291,186292,195083
ref_alone,0,243,6192389779875,6192389846666,6192389913750,67084,7792,2708,209375,219875
ref_alone,0,244,6192390262458,6192390364083,6192390431375,67292,8209,2916,212834,223959
ref_alone,0,245,6192390701458,6192390767750,6192390834625,66875,7917,2583,205833,216333
ref_alone,0,246,6192391183166,6192391283875,6192391350791,66916,7666,2959,302958,313583
ref_alone,0,247,6192391698541,6192391765083,6192391832125,67042,8209,2416,176500,187125
ref_alone,0,248,6192392086166,6192392150458,6192392217333,66875,6208,2333,184042,192583
ref_alone,0,249,6192392518041,6192392614166,6192392681750,67584,6625,2250,245541,254416
ref_alone,0,250,6192393007541,6192393071333,6192393138166,66833,6375,2250,184542,193167
ref_alone,0,251,6192393437958,6192393539291,6192393606625,67334,8208,2708,260125,271041
ref_alone,0,252,6192393937958,6192394001458,6192394068125,66667,6291,2334,175250,183875
ref_alone,0,253,6192394316083,6192394379541,6192394446541,67000,6375,2375,213000,221750
ref_alone,0,254,6192394804958,6192394903416,6192394970708,67292,6584,2125,245416,254125
ref_alone,0,255,6192395287916,6192395355916,6192395423125,67209,8625,3041,179292,190958
ref_alone,0,256,6192395673916,6192395738458,6192395805375,66917,6458,2375,214958,223791
ref_alone,0,257,6192396161000,6192396257958,6192396325666,67708,6375,2792,245416,254583
ref_alone,0,258,6192396644750,6192396708208,6192396775000,66792,6167,2208,176500,184875
ref_alone,0,259,6192397066250,6192397161375,6192397228958,67583,6042,2167,252375,260584
ref_alone,0,260,6192397557666,6192397620541,6192397687375,66834,5791,2084,180250,188125
ref_alone,0,261,6192397992333,6192398089625,6192398156958,67333,6166,2042,276000,284208
ref_alone,0,262,6192398491791,6192398556166,6192398623000,66834,6333,2250,180125,188708
ref_alone,0,263,6192398876125,6192398939666,6192399006833,67167,6250,2125,212125,220500
ref_alone,0,264,6192399361958,6192399458000,6192399525166,67166,6375,2000,243209,251584
ref_alone,0,265,6192399993041,6192400092458,6192400159791,67333,6166,2000,248542,256708
ref_alone,0,266,6192400518000,6192400609708,6192400676500,66792,6042,2625,211875,220542
ref_alone,0,267,6192400938625,6192401002958,6192401070166,67208,6667,2250,215875,224792
ref_alone,0,268,6192401439750,6192401528458,6192401595250,66792,6792,2666,204584,214042
ref_alone,0,269,6192401853916,6192401918750,6192401985958,67208,7208,2250,180542,190000
ref_alone,0,270,6192402271375,6192402369750,6192402436916,67166,6459,2708,256375,265542
ref_alone,0,271,6192402798458,6192402888958,6192402956166,67208,6375,2125,206833,215333
ref_alone,0,272,6192403218541,6192403280458,6192403347250,66792,6167,2083,208292,216542
ref_alone,0,273,6192403704416,6192403796666,6192403863708,67042,6583,2125,206208,214916
ref_alone,0,274,6192404115791,6192404179583,6192404246416,66833,6083,2125,212000,220208
ref_alone,0,275,6192404607041,6192404700833,6192404768041,67208,6500,2667,211916,221083
ref_alone,0,276,6192405025458,6192405089916,6192405156791,66875,6750,2250,213458,222458
ref_alone,0,277,6192405507833,6192405605166,6192405672583,67417,6209,2583,247458,256250
ref_alone,0,278,6192405992791,6192406056250,6192406123125,66875,6083,2209,180250,188542
ref_alone,0,279,6192406380708,6192406444708,6192406512041,67333,6167,2166,213542,221875
ref_alone,0,280,6192406877250,6192406972875,6192407039875,67000,6125,2125,249042,257292
ref_alone,0,281,6192407367541,6192407429541,6192407496625,67084,6208,2292,174916,183416
ref_alone,0,282,6192407745708,6192407809250,6192407876041,66791,5917,2292,207000,215209
ref_alone,0,283,6192408352541,6192408424666,6192408491750,67084,6917,2083,184917,193917
ref_alone,0,284,6192408739166,6192408802375,6192408869291,66916,5917,2166,207459,215542
ref_alone,0,285,6192409153583,6192409217166,6192409284291,67125,5958,2417,183166,191541
ref_alone,0,286,6192409585333,6192409681916,6192409749083,67167,6125,1958,241250,249333
ref_alone,0,287,6192410067708,6192410131000,6192410198208,67208,6083,2292,180500,188875
ref_alone,0,288,6192410486708,6192410589083,6192410656500,67417,6167,2167,253958,262292
ref_alone,0,289,6192410985000,6192411047541,6192411114541,67000,6167,2375,174542,183084
ref_alone,0,290,6192411409958,6192411511125,6192411578333,67208,6166,2667,257250,266083
ref_alone,0,291,6192411906750,6192411968958,6192412036125,67167,6167,2458,177500,186125
ref_alone,0,292,6192412330666,6192412427916,6192412494875,66959,6250,1916,252917,261083
ref_alone,0,293,6192412872500,6192412960541,6192413033666,73125,6042,2458,205167,213667
ref_alone,0,294,6192413277458,6192413330250,6192413406500,76250,5916,2167,188208,196291
ref_alone,0,295,6192413669083,6192413731541,6192413798791,67250,6000,2166,216292,224458
ref_alone,0,296,6192414161791,6192414262541,6192414329500,66959,6041,1917,215708,223666
ref_alone,0,297,6192414581291,6192414643958,6192414710916,66958,6542,2125,210791,219458
ref_alone,0,298,6192415061458,6192415162000,6192415229291,67291,6542,1917,243666,252125
ref_alone,0,299,6192415539541,6192415601666,6192415668750,67084,5958,2167,174041,182166
T1_alone,0,0,6194429081166,6194429277083,6194429313666,36583,66750,16250,214667,297667
T1_alone,0,1,6194429755833,6194429887541,6194429924458,36917,28792,12583,192334,233709
T1_alone,0,2,6194430299791,6194430474000,6194430510833,36833,39625,11417,258583,309625
T1_alone,0,3,6194430858791,6194430961041,6194430998125,37084,15166,5500,207084,227750
T1_alone,0,4,6194431339875,6194431438583,6194431475583,37000,13958,5250,203000,222208
T1_alone,0,5,6194431854250,6194431969708,6194432007083,37375,12958,5458,222042,240458
T1_alone,0,6,6194432380000,6194432512916,6194432549875,36959,22334,7833,203125,233292
T1_alone,0,7,6194432834458,6194432914333,6194432951041,36708,12083,4709,290125,306917
T1_alone,0,8,6194433366458,6194433485208,6194433522250,37042,14875,5167,220792,240834
T1_alone,0,9,6194433873041,6194433991666,6194434028750,37084,13584,5083,221000,239667
T1_alone,0,10,6194434380375,6194434498833,6194434535750,36917,13792,5042,223458,242292
T1_alone,0,11,6194434859208,6194434935291,6194434972125,36834,11208,3625,154334,169167
T1_alone,0,12,6194435253500,6194435362708,6194435399500,36792,10667,4375,216625,231667
T1_alone,0,13,6194435736333,6194435846541,6194435883625,37084,10417,4375,219667,234459
T1_alone,0,14,6194436217083,6194436327041,6194436364041,37000,10459,3833,201125,215417
T1_alone,0,15,6194436622208,6194436698625,6194436735291,36666,11459,3541,182792,197792
T1_alone,0,16,6194437069916,6194437180208,6194437217208,37000,10375,3584,216833,230792
T1_alone,0,17,6194437551125,6194437659041,6194437696125,37084,10167,3791,212375,226333
T1_alone,0,18,6194438021708,6194438131041,6194438167708,36667,10125,3917,211417,225459
T1_alone,0,19,6194438489125,6194438602500,6194438639583,37083,10125,3667,220166,233958
