iso_ts,monotonic_ns,window_s,gpu_power_mw,cpu_power_mw,ane_power_mw,dram_power_mw,amcc_power_mw,dcs_power_mw,afr_power_mw,disp_power_mw,isp_power_mw,ave_power_mw,gpu_sram_power_mw,gpu_energy_nj,cpu_energy_nj,ane_energy_nj,dram_energy_nj,amcc_energy_nj,dcs_energy_nj,afr_energy_nj,disp_energy_nj,isp_energy_nj,ave_energy_nj,gpu_sram_energy_nj
2026-04-28T22:22:27.012671,29989795017500,0.42521,504.57,4423.692,0.0,790.197,1434.584,1914.346,49.387,336.304,2.352,2.352,0.0,214548216,1881000000,0,336000000,610000000,814000000,21000000,143000000,1000000,1000000,0
2026-04-28T22:22:27.434908,29990217255916,0.422239,650.511,4163.517,0.0,729.444,1359.419,1802.296,61.576,317.356,0.0,2.368,0.0,274671297,1758000000,0,308000000,574000000,761000000,26000000,134000000,0,1000000,0
2026-04-28T22:22:27.864780,29990647131958,0.429875,419.401,4015.119,0.0,728.118,1323.64,1823.785,44.199,321.023,2.326,2.326,0.0,180290130,1726000000,0,313000000,569000000,784000000,19000000,138000000,1000000,1000000,0
2026-04-28T22:22:28.283951,29991066307250,0.419174,532.945,3993.566,0.0,730.007,1312.103,1810.703,40.556,324.447,2.386,2.386,0.0,223396630,1674000000,0,306000000,550000000,759000000,17000000,136000000,1000000,1000000,0
2026-04-28T22:22:28.712220,29991494576916,0.428272,828.312,3607.523,0.0,733.179,1305.246,1823.609,72.384,319.89,2.335,2.335,0.0,354742418,1545000000,0,314000000,559000000,781000000,31000000,137000000,1000000,1000000,0
2026-04-28T22:22:29.140057,29991922416208,0.42784,394.031,4870.98,0.0,752.618,1329.937,1830.124,32.723,322.551,2.337,2.337,0.0,168582127,2084000000,0,322000000,569000000,783000000,14000000,138000000,1000000,1000000,0
2026-04-28T22:22:29.569438,29992351804500,0.429385,834.643,3488.714,0.0,689.359,1283.232,1804.909,72.196,319.061,2.329,0.0,0.0,358382704,1498000000,0,296000000,551000000,775000000,31000000,137000000,1000000,0,0
2026-04-28T22:22:29.986598,29992768962625,0.417162,883.34,3701.202,0.0,726.337,1311.242,1831.424,71.915,326.013,2.397,2.397,0.0,368495726,1544000000,0,303000000,547000000,764000000,30000000,136000000,1000000,1000000,0
2026-04-28T22:22:30.405343,29993187712541,0.418748,1086.367,3152.253,0.0,647.167,1277.618,1769.56,88.359,320.001,0.0,2.388,0.0,454914244,1320000000,0,271000000,535000000,741000000,37000000,134000000,0,1000000,0
2026-04-28T22:22:30.832049,29993614419916,0.426709,985.33,3330.136,0.0,686.65,1291.277,1790.446,86.71,318.718,2.344,2.344,0.0,420449379,1421000000,0,293000000,551000000,764000000,37000000,136000000,1000000,1000000,0
2026-04-28T22:22:31.251679,29994034052500,0.419632,1020.186,3143.228,0.0,660.102,1296.373,1811.109,81.023,328.859,2.383,2.383,0.0,428102840,1319000000,0,277000000,544000000,760000000,34000000,138000000,1000000,1000000,0
2026-04-28T22:22:31.676816,29994459193625,0.425139,972.551,3241.292,0.0,665.664,1291.342,1797.059,79.974,319.895,2.352,2.352,0.0,413469417,1378000000,0,283000000,549000000,764000000,34000000,136000000,1000000,1000000,0
2026-04-28T22:22:32.101538,29994883917875,0.424726,812.722,4000.226,0.0,722.819,1327.915,1817.643,70.634,322.561,2.354,0.0,0.0,345184017,1699000000,0,307000000,564000000,772000000,30000000,137000000,1000000,0,0
2026-04-28T22:22:32.527575,29995309956583,0.42604,934.152,3344.755,0.0,741.714,1361.374,1804.994,72.763,316.872,2.347,2.347,0.0,397986292,1425000000,0,316000000,580000000,769000000,31000000,135000000,1000000,1000000,0
2026-04-28T22:22:32.943649,29995726033833,0.416077,810.457,3549.828,0.0,757.072,1365.133,1845.814,67.295,324.46,0.0,2.403,0.0,337212087,1477000000,0,315000000,568000000,768000000,28000000,135000000,0,1000000,0
2026-04-28T22:22:33.366490,29996148877916,0.422844,559.137,2975.095,0.0,638.534,1255.783,1740.596,52.029,323.997,2.365,2.365,0.0,236427422,1258000000,0,270000000,531000000,736000000,22000000,137000000,1000000,1000000,0
2026-04-28T22:22:33.785296,29996567696083,0.418809,392.835,2631.273,0.0,627.972,1119.843,1499.492,28.653,317.567,2.388,2.388,0.0,164522717,1102000000,0,263000000,469000000,628000000,12000000,133000000,1000000,1000000,0
2026-04-28T22:22:34.219582,29997001978000,0.43429,379.765,2378.598,0.0,518.088,921.045,1172.029,29.934,315.458,2.303,2.303,0.0,164927963,1033000000,0,225000000,400000000,509000000,13000000,137000000,1000000,1000000,0
2026-04-28T22:22:34.647524,29997429920625,0.427945,363.885,2250.29,0.0,493.054,857.587,1175.385,28.041,322.472,2.337,2.337,0.0,155722574,963000000,0,211000000,367000000,503000000,12000000,138000000,1000000,1000000,0
2026-04-28T22:22:35.077337,29997859739750,0.429815,371.364,2419.644,0.0,525.807,888.754,1247.047,30.246,318.742,2.327,0.0,0.0,159617884,1040000000,0,226000000,382000000,536000000,13000000,137000000,1000000,0,0
2026-04-28T22:22:35.497438,29998279842041,0.420104,378.76,2523.182,0.0,592.71,1033.077,1368.707,28.564,328.49,2.38,2.38,0.0,159118848,1060000000,0,249000000,434000000,575000000,12000000,138000000,1000000,1000000,0
2026-04-28T22:22:35.926304,29998708719083,0.428868,384.443,2555.563,0.0,617.905,1014.297,1417.685,30.312,319.445,0.0,2.332,0.0,164875284,1096000000,0,265000000,435000000,608000000,13000000,137000000,0,1000000,0
2026-04-28T22:22:36.350143,29999132552416,0.423842,357.478,2394.759,0.0,549.733,986.216,1257.544,28.312,320.874,2.359,2.359,0.0,151514283,1015000000,0,233000000,418000000,533000000,12000000,136000000,1000000,1000000,0
2026-04-28T22:22:36.785904,29999568316833,0.435764,357.292,2469.227,0.0,624.191,993.657,1312.637,29.833,309.801,2.295,2.295,0.0,155694818,1076000000,0,272000000,433000000,572000000,13000000,135000000,1000000,1000000,0
2026-04-28T22:22:37.223506,30000005919875,0.437605,380.072,2387.996,0.0,493.595,861.507,1135.726,27.422,322.208,2.285,2.285,0.0,166321539,1045000000,0,216000000,377000000,497000000,12000000,141000000,1000000,1000000,0
2026-04-28T22:22:37.641370,30000423788083,0.417867,389.745,2893.268,0.0,665.284,1055.361,1409.541,31.11,337.428,2.393,2.393,0.0,162861315,1209000000,0,278000000,441000000,589000000,13000000,141000000,1000000,1000000,0
2026-04-28T22:22:38.060096,30000842517375,0.418729,362.867,2669.986,0.0,599.433,1038.859,1318.276,28.658,320.016,2.388,0.0,0.0,151942707,1118000000,0,251000000,435000000,552000000,12000000,134000000,1000000,0,0
2026-04-28T22:22:38.502020,30001284443875,0.441926,358.924,2120.264,0.0,466.141,794.25,1083.892,27.154,305.481,2.263,2.263,0.0,158618042,937000000,0,206000000,351000000,479000000,12000000,135000000,1000000,1000000,0
2026-04-28T22:22:38.935226,30001717652583,0.433209,377.02,1943.633,0.0,540.155,777.915,1043.375,32.317,332.403,0.0,2.308,0.0,163328747,842000000,0,234000000,337000000,452000000,14000000,144000000,0,1000000,0
2026-04-28T22:22:39.363585,30002146015000,0.428362,345.741,1645.805,0.0,403.864,665.326,847.415,28.014,322.158,2.334,2.334,0.0,148102170,705000000,0,173000000,285000000,363000000,12000000,138000000,1000000,1000000,0
2026-04-28T22:22:39.792883,30002575319500,0.429301,376.399,1781.965,0.0,449.568,798.973,917.77,27.952,326.111,2.329,2.329,0.0,161588563,765000000,0,193000000,343000000,394000000,12000000,140000000,1000000,1000000,0
2026-04-28T22:22:40.238265,30003020699958,0.445385,342.396,1704.144,0.0,404.145,684.801,824.006,26.943,307.599,2.245,2.245,0.0,152498042,759000000,0,180000000,305000000,367000000,12000000,137000000,1000000,1000000,0
2026-04-28T22:22:40.674184,30003456622541,0.435922,372.691,1819.132,0.0,465.679,773.074,933.653,29.822,328.04,2.294,2.294,0.0,162464370,793000000,0,203000000,337000000,407000000,13000000,143000000,1000000,1000000,0
2026-04-28T22:22:41.100567,30003883006375,0.426386,374.53,1758.969,0.0,469.058,743.458,1013.166,30.489,330.686,2.345,0.0,0.0,159694357,750000000,0,200000000,317000000,432000000,13000000,141000000,1000000,0,0
2026-04-28T22:22:41.527387,30004309833666,0.426823,386.291,1719.684,0.0,477.95,834.07,1040.245,30.458,318.634,2.343,2.343,0.0,164877748,734000000,0,204000000,356000000,444000000,13000000,136000000,1000000,1000000,0
2026-04-28T22:22:41.956228,30004738676833,0.428843,362.801,1853.824,0.0,440.72,701.888,900.096,27.982,326.46,0.0,2.332,0.0,155584951,795000000,0,189000000,301000000,386000000,12000000,140000000,0,1000000,0
2026-04-28T22:22:42.397847,30005180297083,0.441622,346.752,1773.008,0.0,389.473,652.141,724.601,29.437,310.22,2.264,2.264,0.0,153133446,783000000,0,172000000,288000000,320000000,13000000,137000000,1000000,1000000,0
2026-04-28T22:22:42.846263,30005628715666,0.448419,372.517,1743.904,0.0,472.772,780.52,994.605,28.991,318.898,2.23,2.23,0.0,167043670,782000000,0,212000000,350000000,446000000,13000000,143000000,1000000,1000000,0
2026-04-28T22:22:43.266921,30006049379166,0.420661,364.645,1839.96,0.0,513.477,805.874,943.752,28.527,339.941,2.377,2.377,0.0,153392221,774000000,0,216000000,339000000,397000000,12000000,143000000,1000000,1000000,0
2026-04-28T22:22:43.691641,30006474098958,0.424722,636.709,3150.294,0.0,661.609,1212.557,1619.882,47.09,324.918,2.354,2.354,0.0,270424444,1338000000,0,281000000,515000000,688000000,20000000,138000000,1000000,1000000,0
2026-04-28T22:22:44.135247,30006917709625,0.443609,714.96,3814.169,0.0,737.135,1275.898,1756.05,67.627,308.83,2.254,2.254,0.0,317162900,1692000000,0,327000000,566000000,779000000,30000000,137000000,1000000,1000000,0
2026-04-28T22:22:44.563400,30007345872666,0.428156,571.183,3783.667,0.0,705.35,1298.592,1849.793,56.054,333.99,2.336,0.0,0.0,244555604,1620000000,0,302000000,556000000,792000000,24000000,143000000,1000000,0,0
2026-04-28T22:22:44.980125,30007762593250,0.416727,439.805,3815.446,0.0,691.1,1250.218,1792.54,47.993,323.953,2.4,2.4,0.0,183278773,1590000000,0,288000000,521000000,747000000,20000000,135000000,1000000,1000000,0
2026-04-28T22:22:45.406730,30008189200500,0.426609,411.037,3734.098,0.0,663.371,1216.571,1758.05,28.129,318.793,0.0,2.344,0.0,175352153,1593000000,0,283000000,519000000,750000000,12000000,136000000,0,1000000,0
2026-04-28T22:22:45.838330,30008620802000,0.431602,552.051,3626.027,0.0,667.282,1216.399,1740.029,46.339,315.105,2.317,2.317,0.0,238266229,1565000000,0,288000000,525000000,751000000,20000000,136000000,1000000,1000000,0
2026-04-28T22:22:46.264449,30009046924375,0.426123,653.255,3785.296,0.0,696.983,1286.015,1830.459,58.669,330.891,2.347,2.347,0.0,278366812,1613000000,0,297000000,548000000,780000000,25000000,141000000,1000000,1000000,0
2026-04-28T22:22:46.689278,30009471757250,0.424831,678.478,3657.923,0.0,663.793,1235.785,1779.53,61.201,322.481,2.354,2.354,0.0,288238581,1554000000,0,282000000,525000000,756000000,26000000,137000000,1000000,1000000,0
2026-04-28T22:22:47.108934,30009891417333,0.419659,652.717,3850.749,0.0,693.421,1260.548,1789.55,64.338,324.073,2.383,0.0,0.0,273918423,1616000000,0,291000000,529000000,751000000,27000000,136000000,1000000,0,0
2026-04-28T22:22:47.533692,30010316176166,0.42476,502.867,4056.409,0.0,734.533,1301.912,1808.08,49.44,317.827,2.354,2.354,0.0,213597655,1723000000,0,312000000,553000000,768000000,21000000,135000000,1000000,1000000,0
2026-04-28T22:22:47.957143,30010739631041,0.423456,405.146,3735.926,0.0,701.372,1242.16,1790.033,30.7,325.89,0.0,2.362,0.0,171561613,1582000000,0,297000000,526000000,758000000,13000000,138000000,0,1000000,0
2026-04-28T22:22:48.373926,30011156414541,0.416785,522.475,3387.835,0.0,645.416,1211.655,1751.501,38.389,319.109,2.399,2.399,0.0,217760007,1412000000,0,269000000,505000000,730000000,16000000,133000000,1000000,1000000,0
2026-04-28T22:22:48.795165,30011577656000,0.421241,993.861,3392.355,0.0,676.572,1265.308,1801.818,80.714,322.855,2.374,2.374,0.0,418655071,1429000000,0,285000000,533000000,759000000,34000000,136000000,1000000,1000000,0
2026-04-28T22:22:49.219128,30012001623500,0.423966,861.055,3599.342,0.0,766.57,1332.653,1835.051,73.119,320.78,2.359,2.359,0.0,365058345,1526000000,0,325000000,565000000,778000000,31000000,136000000,1000000,1000000,0
2026-04-28T22:22:49.640334,30012422833083,0.421209,977.471,3240.67,0.0,690.868,1303.39,1813.826,80.72,325.254,2.374,2.374,0.0,411719796,1365000000,0,291000000,549000000,764000000,34000000,137000000,1000000,1000000,0
2026-04-28T22:22:50.062900,30012845403333,0.422569,720.094,3182.912,0.0,683.912,1280.264,1784.324,63.895,317.108,2.366,0.0,0.0,304289571,1345000000,0,289000000,541000000,754000000,27000000,134000000,1000000,0,0
2026-04-28T22:22:50.476272,30013258777833,0.413375,971.026,3154.524,0.0,684.609,1301.483,1799.82,79.831,324.161,2.419,2.419,0.0,401397460,1304000000,0,283000000,538000000,744000000,33000000,134000000,1000000,1000000,0
2026-04-28T22:22:50.896074,30013678581916,0.419805,765.422,3296.772,0.0,726.529,1329.19,1810.366,61.934,319.196,0.0,2.382,0.0,321327824,1384000000,0,305000000,558000000,760000000,26000000,134000000,0,1000000,0
2026-04-28T22:22:51.313871,30014096380250,0.4178,786.534,3207.272,0.0,730.013,1335.566,1814.263,69.411,320.727,2.393,2.393,0.0,328614101,1340000000,0,305000000,558000000,758000000,29000000,134000000,1000000,1000000,0
2026-04-28T22:22:51.731041,30014513554541,0.417172,804.763,3128.205,0.0,697.554,1301.621,1797.819,64.721,318.813,2.397,2.397,0.0,335724657,1305000000,0,291000000,543000000,750000000,27000000,133000000,1000000,1000000,0
2026-04-28T22:22:52.153373,30014935890583,0.422335,834.483,3421.455,0.0,757.692,1375.685,1813.726,66.298,322.019,2.368,2.368,0.0,352431530,1445000000,0,320000000,581000000,766000000,28000000,136000000,1000000,1000000,0
2026-04-28T22:22:52.568044,30015350563458,0.414673,955.238,3434.033,0.0,764.458,1398.693,1842.417,81.992,320.735,2.412,0.0,0.0,396111016,1424000000,0,317000000,580000000,764000000,34000000,133000000,1000000,0,0
2026-04-28T22:22:52.987552,30015770074666,0.419512,1092.076,3389.652,0.0,743.721,1337.268,1814.012,85.814,321.802,2.384,2.384,0.0,458138883,1422000000,0,312000000,561000000,761000000,36000000,135000000,1000000,1000000,0
2026-04-28T22:22:53.410681,30016193204083,0.423132,572.844,2720.194,0.0,619.193,1231.295,1666.148,49.63,321.413,0.0,2.363,0.0,242388248,1151000000,0,262000000,521000000,705000000,21000000,136000000,0,1000000,0
2026-04-28T22:22:53.835984,30016618511791,0.425306,395.863,2308.927,0.0,524.329,1006.335,1255.567,30.566,317.419,2.351,2.351,0.0,168362740,982000000,0,223000000,428000000,534000000,13000000,135000000,1000000,1000000,0
2026-04-28T22:22:54.264257,30017046787083,0.428276,392.892,2566.103,0.0,604.751,1029.71,1314.573,30.354,319.887,2.335,2.335,0.0,168266230,1099000000,0,259000000,441000000,563000000,13000000,137000000,1000000,1000000,0
2026-04-28T22:22:54.682010,30017464541083,0.417755,395.675,2415.289,0.0,569.711,995.798,1316.56,31.119,323.156,2.394,2.394,0.0,165295198,1009000000,0,238000000,416000000,550000000,13000000,135000000,1000000,1000000,0
2026-04-28T22:22:55.127477,30017910012500,0.44547,379.646,2392.978,0.0,529.777,897.928,1234.651,26.938,309.785,2.245,0.0,0.0,169120786,1066000000,0,236000000,400000000,550000000,12000000,138000000,1000000,0,0
2026-04-28T22:22:55.562101,30018344639541,0.434626,409.203,2220.298,0.0,529.19,934.136,1293.065,29.911,322.116,2.301,2.301,0.0,177850591,965000000,0,230000000,406000000,562000000,13000000,140000000,1000000,1000000,0
