iso_ts,monotonic_ns,gpu_active_pct,gpu_freq_mhz,gpu_power_mw,package_power_mw,gpu_temp_c,cpu_temp_c,thermal_pressure,fan0_rpm,fan1_rpm
2026-04-28T14:15:25.329083,13403399400416,,,,,,,,,
2026-04-28T14:15:25.434644,13403504929791,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:25.540223,13403610507458,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:25.649746,13403720060750,7.59,338,66,,,,Nominal,,
2026-04-28T14:15:25.758734,13403829037375,4.17,338,19,,,,Nominal,,
2026-04-28T14:15:25.868644,13403938932000,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:25.979132,13404049410166,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:26.089402,13404159689500,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:26.201149,13404271426125,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:26.312827,13404383104083,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:26.424142,13404494418875,2.19,338,27,,,,Nominal,,
2026-04-28T14:15:26.534496,13404604774875,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:26.644722,13404715009083,4.95,338,18,,,,Nominal,,
2026-04-28T14:15:26.749325,13404819605625,4.14,338,36,,,,Nominal,,
2026-04-28T14:15:26.854933,13404925217208,22.18,338,218,,,,Nominal,,
2026-04-28T14:15:26.964854,13405035137208,4.52,338,114,,,,Nominal,,
2026-04-28T14:15:27.075526,13405145812000,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:27.181731,13405252009583,4.06,338,27,,,,Nominal,,
2026-04-28T14:15:27.287597,13405357874625,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:27.399306,13405469583250,2.27,338,0,,,,Nominal,,
2026-04-28T14:15:27.510530,13405580806000,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:27.621418,13405691693958,5.60,338,36,,,,Nominal,,
2026-04-28T14:15:27.731100,13405801375291,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:27.840584,13405910858333,4.21,338,36,,,,Nominal,,
2026-04-28T14:15:27.950581,13406020855333,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:28.060504,13406130778583,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:28.170034,13406240308166,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:28.281105,13406351378166,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:28.392637,13406462910166,2.23,338,9,,,,Nominal,,
2026-04-28T14:15:28.503697,13406573970750,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:28.613961,13406684234291,3.93,338,9,,,,Nominal,,
2026-04-28T14:15:28.724819,13406795091791,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:28.835023,13406905320375,4.44,338,27,,,,Nominal,,
2026-04-28T14:15:28.944291,13407014593208,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:29.053023,13407123315916,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:29.162785,13407233082416,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:29.271395,13407341671916,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:29.380391,13407450711708,2.26,338,18,,,,Nominal,,
2026-04-28T14:15:29.490176,13407560454125,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:29.600310,13407670582541,1.96,338,27,,,,Nominal,,
2026-04-28T14:15:29.712098,13407782392833,2.02,338,0,,,,Nominal,,
2026-04-28T14:15:29.822551,13407892845416,4.36,338,27,,,,Nominal,,
2026-04-28T14:15:29.932106,13408002395750,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:30.042895,13408113193041,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:30.152683,13408222974083,9.48,338,73,,,,Nominal,,
2026-04-28T14:15:30.262989,13408333283291,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:30.369441,13408439727666,2.20,338,36,,,,Nominal,,
2026-04-28T14:15:30.477862,13408548147625,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:30.588475,13408658766625,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:30.697949,13408768234541,4.37,338,37,,,,Nominal,,
2026-04-28T14:15:30.807448,13408877739041,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:30.916174,13408986463041,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:31.021346,13409091626875,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:31.127013,13409197289541,23.43,338,221,,,,Nominal,,
2026-04-28T14:15:31.232422,13409302696125,1.26,338,19,,,,Nominal,,
2026-04-28T14:15:31.338999,13409409273583,2.26,338,28,,,,Nominal,,
2026-04-28T14:15:31.445001,13409515274750,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:31.553333,13409623618583,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:31.662303,13409732585916,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:31.770052,13409840335916,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:31.875507,13409945782000,5.04,338,65,,,,Nominal,,
2026-04-28T14:15:31.984757,13410055040291,4.40,338,9,,,,Nominal,,
2026-04-28T14:15:32.092789,13410163075416,2.91,338,28,,,,Nominal,,
2026-04-28T14:15:32.202460,13410272753541,2.07,338,0,,,,Nominal,,
2026-04-28T14:15:32.311080,13410381371791,1.92,338,0,,,,Nominal,,
2026-04-28T14:15:32.422598,13410492894416,2.13,338,18,,,,Nominal,,
2026-04-28T14:15:32.533844,13410604123791,1.42,338,0,,,,Nominal,,
2026-04-28T14:15:32.644537,13410714810125,11.39,338,63,,,,Nominal,,
2026-04-28T14:15:32.755261,13410825531916,11.49,338,27,,,,Nominal,,
2026-04-28T14:15:32.866722,13410936994333,1.41,338,0,,,,Nominal,,
2026-04-28T14:15:32.973779,13411044053958,1.43,338,0,,,,Nominal,,
2026-04-28T14:15:33.083731,13411154007333,1.89,338,0,,,,Nominal,,
2026-04-28T14:15:33.193193,13411263478583,2.47,338,0,,,,Nominal,,
2026-04-28T14:15:33.299986,13411370261958,1.40,338,0,,,,Nominal,,
2026-04-28T14:15:33.410849,13411481118750,2.12,338,18,,,,Nominal,,
2026-04-28T14:15:33.521902,13411592177541,1.78,338,0,,,,Nominal,,
2026-04-28T14:15:33.632663,13411702932500,4.11,338,36,,,,Nominal,,
2026-04-28T14:15:33.738455,13411808726000,1.42,338,0,,,,Nominal,,
2026-04-28T14:15:33.843697,13411913967125,5.12,338,36,,,,Nominal,,
2026-04-28T14:15:33.950045,13412020316958,17.40,338,151,,,,Nominal,,
2026-04-28T14:15:34.057254,13412127530125,0.44,338,19,,,,Nominal,,
2026-04-28T14:15:34.167491,13412237776791,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:34.272898,13412343165291,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:34.378931,13412449199125,2.19,338,18,,,,Nominal,,
2026-04-28T14:15:34.485641,13412555922500,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:34.592189,13412662468041,2.08,338,28,,,,Nominal,,
2026-04-28T14:15:34.698399,13412768673916,9.98,338,28,,,,Nominal,,
2026-04-28T14:15:34.804831,13412875106708,4.19,338,28,,,,Nominal,,
2026-04-28T14:15:34.914934,13412985214750,4.21,338,28,,,,Nominal,,
2026-04-28T14:15:35.024162,13413094441416,0.00,0,9,,,,Nominal,,
2026-04-28T14:15:35.130586,13413200863500,7.95,338,36,,,,Nominal,,
2026-04-28T14:15:35.240432,13413310714666,4.15,338,18,,,,Nominal,,
2026-04-28T14:15:35.349367,13413419655000,6.34,338,66,,,,Nominal,,
2026-04-28T14:15:35.460004,13413530291250,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:35.570716,13413640998041,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:35.680236,13413750518416,4.16,338,18,,,,Nominal,,
2026-04-28T14:15:35.791958,13413862239875,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:35.902794,13413973078500,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:36.014864,13414085149125,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:36.124795,13414195074583,4.01,338,18,,,,Nominal,,
2026-04-28T14:15:36.233441,13414303724333,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:36.343268,13414413550041,6.45,338,46,,,,Nominal,,
2026-04-28T14:15:36.453401,13414523673250,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:36.564161,13414634429125,8.00,338,54,,,,Nominal,,
2026-04-28T14:15:36.675499,13414745775750,8.55,338,36,,,,Nominal,,
2026-04-28T14:15:36.786537,13414856816583,6.97,338,81,,,,Nominal,,
2026-04-28T14:15:36.897557,13414967834958,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:37.003703,13415073976625,8.06,338,36,,,,Nominal,,
2026-04-28T14:15:37.108701,13415178973833,4.10,338,27,,,,Nominal,,
2026-04-28T14:15:37.215580,13415285854916,4.28,338,29,,,,Nominal,,
2026-04-28T14:15:37.326778,13415397056625,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:37.437755,13415508036291,6.39,338,66,,,,Nominal,,
2026-04-28T14:15:37.547886,13415618165416,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:37.657466,13415727741333,3.89,338,18,,,,Nominal,,
2026-04-28T14:15:37.767574,13415837852958,4.10,338,9,,,,Nominal,,
2026-04-28T14:15:37.873728,13415943994250,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:37.981798,13416052078208,4.11,338,45,,,,Nominal,,
2026-04-28T14:15:38.087844,13416158106583,11.86,338,75,,,,Nominal,,
2026-04-28T14:15:38.197053,13416267326458,10.60,338,56,,,,Nominal,,
2026-04-28T14:15:38.308145,13416378424500,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:38.418086,13416488367750,2.16,338,46,,,,Nominal,,
2026-04-28T14:15:38.528198,13416598475208,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:38.638508,13416708789958,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:38.747689,13416817959208,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:38.857650,13416927928875,0.12,338,0,,,,Nominal,,
2026-04-28T14:15:38.965155,13417035430333,4.00,338,27,,,,Nominal,,
2026-04-28T14:15:39.075076,13417145345583,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:39.184184,13417254469333,4.07,338,9,,,,Nominal,,
2026-04-28T14:15:39.294571,13417364846708,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:39.405231,13417475511833,6.25,338,37,,,,Nominal,,
2026-04-28T14:15:39.516852,13417587127250,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:39.628442,13417698701166,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:39.734177,13417804435958,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:39.845845,13417916116875,2.96,338,36,,,,Nominal,,
2026-04-28T14:15:39.956421,13418026697625,6.29,338,0,,,,Nominal,,
2026-04-28T14:15:40.067762,13418138037458,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:40.177854,13418248137208,3.85,338,18,,,,Nominal,,
2026-04-28T14:15:40.287746,13418358030708,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:40.397957,13418468231875,4.97,338,36,,,,Nominal,,
2026-04-28T14:15:40.507627,13418577906166,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:40.612930,13418683187833,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:40.719104,13418789365833,6.01,338,73,,,,Nominal,,
2026-04-28T14:15:40.829964,13418900223125,21.24,338,199,,,,Nominal,,
2026-04-28T14:15:40.940447,13419010728125,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:41.051488,13419121763875,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:41.163426,13419233696541,3.74,338,27,,,,Nominal,,
2026-04-28T14:15:41.273204,13419343476458,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:41.383451,13419453726458,2.16,338,18,,,,Nominal,,
2026-04-28T14:15:41.493295,13419563569708,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:41.603312,13419673565041,3.82,338,9,,,,Nominal,,
2026-04-28T14:15:41.713390,13419783664875,2.17,338,18,,,,Nominal,,
2026-04-28T14:15:41.822835,13419893108750,2.09,338,0,,,,Nominal,,
2026-04-28T14:15:41.932132,13420002406708,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:42.040616,13420110892083,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:42.145135,13420215391916,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:42.253722,13420323981166,23.19,338,176,,,,Nominal,,
2026-04-28T14:15:42.364088,13420434364083,6.84,338,76,,,,Nominal,,
2026-04-28T14:15:42.473729,13420544000625,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:42.583545,13420653819458,1.91,338,18,,,,Nominal,,
2026-04-28T14:15:42.693804,13420764075708,3.79,338,0,,,,Nominal,,
2026-04-28T14:15:42.801926,13420872197458,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:42.907424,13420977686833,4.13,338,18,,,,Nominal,,
2026-04-28T14:15:43.013066,13421083324500,6.74,338,74,,,,Nominal,,
2026-04-28T14:15:43.123017,13421193287000,6.21,338,28,,,,Nominal,,
2026-04-28T14:15:43.233926,13421304200000,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:43.345006,13421415276166,2.17,338,9,,,,Nominal,,
2026-04-28T14:15:43.456200,13421526468958,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:43.565160,13421635424750,4.06,338,45,,,,Nominal,,
2026-04-28T14:15:43.671215,13421741476750,4.08,338,27,,,,Nominal,,
2026-04-28T14:15:43.782199,13421852466208,6.73,338,37,,,,Nominal,,
2026-04-28T14:15:43.892854,13421963119708,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:44.004978,13422075241583,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:44.114332,13422184585291,3.91,338,9,,,,Nominal,,
2026-04-28T14:15:44.224815,13422295083333,2.02,338,18,,,,Nominal,,
2026-04-28T14:15:44.335418,13422405688708,2.74,338,37,,,,Nominal,,
2026-04-28T14:15:44.441510,13422511771958,1.51,338,0,,,,Nominal,,
2026-04-28T14:15:44.547634,13422617892833,8.03,338,27,,,,Nominal,,
2026-04-28T14:15:44.658391,13422728659666,4.43,338,66,,,,Nominal,,
2026-04-28T14:15:44.765251,13422835516125,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:44.870642,13422940891666,5.06,338,18,,,,Nominal,,
2026-04-28T14:15:44.980675,13423050943958,2.19,338,47,,,,Nominal,,
2026-04-28T14:15:45.086270,13423156529916,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:45.196222,13423266487208,8.35,338,37,,,,Nominal,,
2026-04-28T14:15:45.306862,13423377124083,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:45.415914,13423486180416,10.06,338,82,,,,Nominal,,
2026-04-28T14:15:45.527542,13423597807916,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:45.638480,13423708748208,3.91,338,18,,,,Nominal,,
2026-04-28T14:15:45.749200,13423819467416,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:45.860612,13423930877666,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:45.971138,13424041405750,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:46.082503,13424152767083,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:46.193256,13424263525208,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:46.304724,13424374988833,4.06,338,18,,,,Nominal,,
2026-04-28T14:15:46.414470,13424484733666,2.16,338,18,,,,Nominal,,
2026-04-28T14:15:46.525428,13424595692041,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:46.637198,13424707457000,4.01,338,27,,,,Nominal,,
2026-04-28T14:15:46.747194,13424817458958,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:46.858545,13424928806875,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:46.968335,13425038599541,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:47.078574,13425148844583,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:47.191595,13425261859625,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:47.301628,13425371887291,4.12,338,18,,,,Nominal,,
2026-04-28T14:15:47.406511,13425476759666,2.39,338,53,,,,Nominal,,
2026-04-28T14:15:47.511406,13425581654583,29.33,338,254,,,,Nominal,,
2026-04-28T14:15:47.616674,13425686920541,22.12,338,152,,,,Nominal,,
2026-04-28T14:15:47.723203,13425793447833,10.21,338,162,,,,Nominal,,
2026-04-28T14:15:47.830358,13425900613958,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:47.936041,13426006285750,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:48.045678,13426115935958,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:48.154561,13426224818708,4.12,338,38,,,,Nominal,,
2026-04-28T14:15:48.264390,13426334651791,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:48.374762,13426445028791,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:48.485019,13426555280333,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:48.595923,13426666179125,6.21,338,45,,,,Nominal,,
2026-04-28T14:15:48.706876,13426777140375,2.50,338,0,,,,Nominal,,
2026-04-28T14:15:48.817837,13426888099625,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:48.928301,13426998565166,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:49.039242,13427109508208,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:49.150056,13427220320458,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:49.260587,13427330849125,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:49.371493,13427441755083,2.20,338,36,,,,Nominal,,
2026-04-28T14:15:49.480261,13427550519458,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:49.591315,13427661563250,6.47,338,64,,,,Nominal,,
2026-04-28T14:15:49.697206,13427767450875,2.50,338,0,,,,Nominal,,
2026-04-28T14:15:49.803282,13427873526625,7.59,338,90,,,,Nominal,,
2026-04-28T14:15:49.909007,13427979252041,18.22,338,170,,,,Nominal,,
2026-04-28T14:15:50.017910,13428088153458,9.81,338,151,,,,Nominal,,
2026-04-28T14:15:50.128432,13428198691875,4.20,338,38,,,,Nominal,,
2026-04-28T14:15:50.232804,13428303045166,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:50.338569,13428408808333,2.10,338,0,,,,Nominal,,
2026-04-28T14:15:50.448124,13428518375541,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:50.556650,13428626910500,4.26,338,47,,,,Nominal,,
2026-04-28T14:15:50.662951,13428733203166,10.78,338,82,,,,Nominal,,
2026-04-28T14:15:50.769615,13428839866666,2.35,338,0,,,,Nominal,,
2026-04-28T14:15:50.876536,13428946791333,9.31,338,113,,,,Nominal,,
2026-04-28T14:15:50.983056,13429053303625,2.94,338,38,,,,Nominal,,
2026-04-28T14:15:51.089274,13429159524041,2.02,338,9,,,,Nominal,,
2026-04-28T14:15:51.196541,13429266793333,1.95,338,0,,,,Nominal,,
2026-04-28T14:15:51.303582,13429373826291,2.81,338,28,,,,Nominal,,
2026-04-28T14:15:51.414058,13429484306541,2.11,338,19,,,,Nominal,,
2026-04-28T14:15:51.522234,13429592477583,2.23,338,19,,,,Nominal,,
2026-04-28T14:15:51.629505,13429699754000,1.93,338,0,,,,Nominal,,
2026-04-28T14:15:51.736922,13429807170708,2.82,338,18,,,,Nominal,,
2026-04-28T14:15:51.848040,13429918283541,2.78,338,28,,,,Nominal,,
2026-04-28T14:15:51.957548,13430027803500,4.80,338,74,,,,Nominal,,
2026-04-28T14:15:52.063726,13430133978125,2.02,338,0,,,,Nominal,,
2026-04-28T14:15:52.174175,13430244414583,2.06,338,0,,,,Nominal,,
2026-04-28T14:15:52.283374,13430353617208,1.45,338,0,,,,Nominal,,
2026-04-28T14:15:52.393590,13430463836041,2.16,338,18,,,,Nominal,,
2026-04-28T14:15:52.503511,13430573749875,3.17,338,27,,,,Nominal,,
2026-04-28T14:15:52.611028,13430681268208,11.09,338,36,,,,Nominal,,
2026-04-28T14:15:52.717308,13430787544833,1.43,338,0,,,,Nominal,,
2026-04-28T14:15:52.826813,13430897062833,1.91,338,0,,,,Nominal,,
2026-04-28T14:15:52.937933,13431008185458,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:53.048375,13431118628750,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:53.157820,13431228077208,3.88,338,9,,,,Nominal,,
2026-04-28T14:15:53.268014,13431338268583,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:53.373282,13431443518291,2.17,338,18,,,,Nominal,,
2026-04-28T14:15:53.479199,13431549437541,6.91,338,45,,,,Nominal,,
2026-04-28T14:15:53.585247,13431655489416,10.01,338,76,,,,Nominal,,
2026-04-28T14:15:53.691625,13431761872583,4.02,338,28,,,,Nominal,,
2026-04-28T14:15:53.797113,13431867356208,4.25,338,9,,,,Nominal,,
2026-04-28T14:15:53.908273,13431978524208,7.97,338,95,,,,Nominal,,
2026-04-28T14:15:54.019722,13432089967000,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:54.131457,13432201705166,8.47,338,72,,,,Nominal,,
2026-04-28T14:15:54.240715,13432310965750,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:54.351841,13432422091958,6.26,338,45,,,,Nominal,,
2026-04-28T14:15:54.462352,13432532604750,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:54.572823,13432643073666,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:54.683218,13432753466666,3.91,338,18,,,,Nominal,,
2026-04-28T14:15:54.793220,13432863467916,4.14,338,18,,,,Nominal,,
2026-04-28T14:15:54.899587,13432969831041,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:55.009933,13433080181458,4.13,338,27,,,,Nominal,,
2026-04-28T14:15:55.120878,13433191127458,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:55.230604,13433300856500,4.02,338,45,,,,Nominal,,
2026-04-28T14:15:55.336863,13433407100333,2.15,338,0,,,,Nominal,,
2026-04-28T14:15:55.448543,13433518780833,4.65,338,46,,,,Nominal,,
2026-04-28T14:15:55.554491,13433624734333,15.16,338,103,,,,Nominal,,
2026-04-28T14:15:55.660325,13433730564958,7.53,338,45,,,,Nominal,,
2026-04-28T14:15:55.772059,13433842294208,4.54,338,47,,,,Nominal,,
2026-04-28T14:15:55.879094,13433949333833,4.27,338,57,,,,Nominal,,
2026-04-28T14:15:55.984764,13434055000125,4.17,338,27,,,,Nominal,,
2026-04-28T14:15:56.091583,13434161828541,6.08,338,47,,,,Nominal,,
2026-04-28T14:15:56.202152,13434272397750,6.87,338,47,,,,Nominal,,
2026-04-28T14:15:56.313236,13434383484166,4.26,338,28,,,,Nominal,,
2026-04-28T14:15:56.423243,13434493484125,6.16,338,72,,,,Nominal,,
2026-04-28T14:15:56.534548,13434604790333,4.20,338,18,,,,Nominal,,
2026-04-28T14:15:56.644937,13434715184041,4.17,338,27,,,,Nominal,,
2026-04-28T14:15:56.755728,13434825972250,4.16,338,27,,,,Nominal,,
2026-04-28T14:15:56.862697,13434932934250,4.17,338,27,,,,Nominal,,
2026-04-28T14:15:56.973113,13435043351625,4.06,338,45,,,,Nominal,,
2026-04-28T14:15:57.083369,13435153608458,4.33,338,19,,,,Nominal,,
2026-04-28T14:15:57.194492,13435264731166,6.34,338,46,,,,Nominal,,
2026-04-28T14:15:57.299697,13435369926875,4.16,338,36,,,,Nominal,,
2026-04-28T14:15:57.405574,13435475804875,24.01,338,252,,,,Nominal,,
2026-04-28T14:15:57.511761,13435581992708,9.98,338,86,,,,Nominal,,
2026-04-28T14:15:57.618041,13435688271750,5.79,338,28,,,,Nominal,,
2026-04-28T14:15:57.728468,13435798714208,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:57.839216,13435909458333,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:57.949118,13436019354541,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:58.059491,13436129736333,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:58.170115,13436240350833,4.20,338,27,,,,Nominal,,
2026-04-28T14:15:58.281180,13436351421333,0.00,0,0,,,,Nominal,,
2026-04-28T14:15:58.388708,13436458951250,2.16,338,9,,,,Nominal,,
2026-04-28T14:15:58.498373,13436568621083,10.39,338,99,,,,Nominal,,
2026-04-28T14:15:58.605719,13436675960250,3.03,338,0,,,,Nominal,,
2026-04-28T14:15:58.716605,13436786839750,2.43,338,18,,,,Nominal,,
2026-04-28T14:15:58.827850,13436898080125,1.57,338,19,,,,Nominal,,
2026-04-28T14:15:58.938730,13437008970541,1.85,338,0,,,,Nominal,,
2026-04-28T14:15:59.049526,13437119759541,1.48,338,0,,,,Nominal,,
2026-04-28T14:15:59.156017,13437226245708,1.50,338,0,,,,Nominal,,
2026-04-28T14:15:59.260913,13437331137666,2.83,338,18,,,,Nominal,,
2026-04-28T14:15:59.366520,13437436749416,12.47,338,234,,,,Nominal,,
2026-04-28T14:15:59.473817,13437544051083,5.65,338,57,,,,Nominal,,
2026-04-28T14:15:59.580765,13437651003958,1.84,338,0,,,,Nominal,,
2026-04-28T14:15:59.691419,13437761657666,5.96,338,103,,,,Nominal,,
2026-04-28T14:15:59.798376,13437868606625,1.60,338,9,,,,Nominal,,
2026-04-28T14:15:59.905910,13437976147250,1.88,338,0,,,,Nominal,,
2026-04-28T14:16:00.015758,13438085995250,3.12,338,37,,,,Nominal,,
2026-04-28T14:16:00.126973,13438197207583,2.69,338,47,,,,Nominal,,
2026-04-28T14:16:00.234236,13438304473750,3.49,338,46,,,,Nominal,,
2026-04-28T14:16:00.341708,13438411944208,4.16,338,54,,,,Nominal,,
2026-04-28T14:16:00.448809,13438519046666,2.67,338,37,,,,Nominal,,
2026-04-28T14:16:00.556297,13438626534583,4.03,338,56,,,,Nominal,,
2026-04-28T14:16:00.663462,13438733698291,4.20,338,65,,,,Nominal,,
2026-04-28T14:16:00.775319,13438845551833,2.08,338,0,,,,Nominal,,
2026-04-28T14:16:00.882437,13438952673958,1.50,338,0,,,,Nominal,,
2026-04-28T14:16:00.992486,13439062720125,1.40,338,0,,,,Nominal,,
2026-04-28T14:16:01.099912,13439170147208,3.06,338,47,,,,Nominal,,
2026-04-28T14:16:01.209841,13439280074791,3.77,338,45,,,,Nominal,,
2026-04-28T14:16:01.316638,13439386872708,3.03,338,37,,,,Nominal,,
2026-04-28T14:16:01.423868,13439494102541,3.81,338,55,,,,Nominal,,
2026-04-28T14:16:01.531340,13439601574625,2.56,338,37,,,,Nominal,,
2026-04-28T14:16:01.638148,13439708382208,6.18,338,84,,,,Nominal,,
2026-04-28T14:16:01.745521,13439815754833,4.02,338,56,,,,Nominal,,
2026-04-28T14:16:01.852173,13439922406833,2.29,338,19,,,,Nominal,,
2026-04-28T14:16:01.957528,13440027750000,1.42,338,0,,,,Nominal,,
2026-04-28T14:16:02.063806,13440134030750,12.78,338,103,,,,Nominal,,
2026-04-28T14:16:02.170267,13440240494541,7.10,338,104,,,,Nominal,,
2026-04-28T14:16:02.276897,13440347126041,3.55,338,56,,,,Nominal,,
2026-04-28T14:16:02.384380,13440454615416,4.50,338,113,,,,Nominal,,
2026-04-28T14:16:02.489564,13440559784583,4.57,338,75,,,,Nominal,,
2026-04-28T14:16:02.596135,13440666361333,6.28,338,112,,,,Nominal,,
2026-04-28T14:16:02.703362,13440773591083,1.95,338,9,,,,Nominal,,
2026-04-28T14:16:02.810516,13440880744041,2.61,338,28,,,,Nominal,,
2026-04-28T14:16:02.917426,13440987657791,1.46,338,0,,,,Nominal,,
2026-04-28T14:16:03.023349,13441093577250,4.51,338,47,,,,Nominal,,
