iso_ts,monotonic_ns,window_s,gpu_power_mw,cpu_power_mw,ane_power_mw,dram_power_mw,amcc_power_mw,dcs_power_mw,afr_power_mw,disp_power_mw,isp_power_mw,ave_power_mw,gpu_sram_power_mw,gpu_energy_nj,cpu_energy_nj,ane_energy_nj,dram_energy_nj,amcc_energy_nj,dcs_energy_nj,afr_energy_nj,disp_energy_nj,isp_energy_nj,ave_energy_nj,gpu_sram_energy_nj
2026-05-05T06:57:08.163658,253598990813541,0.39333,412.57,1367.807,0.0,762.717,859.328,971.194,43.221,305.087,2.542,2.542,0.0,162276375,538000000,0,300000000,338000000,382000000,17000000,120000000,1000000,1000000,0
2026-05-05T06:57:08.605415,253599432577833,0.44176,274.117,2537.579,0.0,812.659,928.106,1326.513,31.691,330.496,2.264,0.0,0.0,121093936,1121000000,0,359000000,410000000,586000000,14000000,146000000,1000000,0,0
2026-05-05T06:57:09.042744,253599869905125,0.437336,695.254,3599.067,0.0,1221.03,1383.377,1719.503,70.884,336.126,2.287,2.287,0.0,304059318,1574000000,0,534000000,605000000,752000000,31000000,147000000,1000000,1000000,0
2026-05-05T06:57:09.481165,253600308328666,0.438424,490.954,2552.322,0.0,900.954,1081.144,1227.122,47.899,323.887,2.281,2.281,0.0,215246198,1119000000,0,395000000,474000000,538000000,21000000,142000000,1000000,1000000,0
2026-05-05T06:57:09.926099,253600753268000,0.444937,423.659,2602.615,0.0,842.816,952.944,1132.744,44.95,316.899,2.248,2.248,0.0,188501579,1158000000,0,375000000,424000000,504000000,20000000,141000000,1000000,1000000,0
2026-05-05T06:57:10.370165,253601197336541,0.444071,391.466,2772.081,0.0,889.498,1015.604,1225.03,45.038,328.776,2.252,2.252,0.0,173838784,1231000000,0,395000000,451000000,544000000,20000000,146000000,1000000,1000000,0
2026-05-05T06:57:10.797083,253601624258000,0.426921,404.635,2930.282,0.0,808.111,918.202,943.968,42.162,313.875,0.0,2.342,0.0,172747334,1251000000,0,345000000,392000000,403000000,18000000,134000000,0,1000000,0
2026-05-05T06:57:11.221848,253602049026208,0.42477,1496.606,6737.763,0.0,1250.088,1509.052,2036.396,129.482,327.236,2.354,2.354,0.0,635713453,2862000000,0,531000000,641000000,865000000,55000000,139000000,1000000,1000000,0
2026-05-05T06:57:11.644842,253602472025000,0.422996,698.679,6484.696,0.0,1200.957,1574.483,2068.578,73.287,333.337,2.364,2.364,0.0,295538311,2743000000,0,508000000,666000000,875000000,31000000,141000000,1000000,1000000,0
2026-05-05T06:57:12.092266,253602919455583,0.447429,287.771,2802.678,0.0,753.192,985.631,1242.655,35.76,270.434,2.235,0.0,0.0,128757067,1254000000,0,337000000,441000000,556000000,16000000,121000000,1000000,0,0
2026-05-05T06:57:12.530297,253603357490208,0.438034,299.682,1792.096,0.0,584.429,830.985,949.697,29.678,219.161,2.283,2.283,0.0,131271174,785000000,0,256000000,364000000,416000000,13000000,96000000,1000000,1000000,0
2026-05-05T06:57:12.961507,253603788700375,0.431214,1806.928,5899.621,0.0,1178.069,1426.206,1873.779,143.78,336.26,2.319,2.319,0.0,779172836,2544000000,0,508000000,615000000,808000000,62000000,145000000,1000000,1000000,0
2026-05-05T06:57:13.389095,253604216294166,0.427592,1026.207,6915.467,0.0,1262.885,1644.09,2097.793,102.902,332.092,2.339,2.339,0.0,438798275,2957000000,0,540000000,703000000,897000000,44000000,142000000,1000000,1000000,0
2026-05-05T06:57:13.824201,253604651404375,0.43511,487.048,3925.444,0.0,969.87,1195.1,1404.243,62.053,319.459,0.0,2.298,0.0,211919385,1708000000,0,422000000,520000000,611000000,27000000,139000000,0,1000000,0
2026-05-05T06:57:14.263458,253605090664583,0.43926,313.918,2754.635,0.0,705.733,849.156,990.303,34.148,320.995,2.277,2.277,0.0,137891713,1210000000,0,310000000,373000000,435000000,15000000,141000000,1000000,1000000,0
2026-05-05T06:57:14.691292,253605518501833,0.427839,1857.692,6806.299,0.0,1208.398,1418.758,1837.14,140.24,334.238,2.337,2.337,0.0,794793179,2912000000,0,517000000,607000000,786000000,60000000,143000000,1000000,1000000,0
2026-05-05T06:57:15.113774,253605940988500,0.422486,1224.571,6608.506,0.0,1211.875,1592.953,2071.076,125.448,331.372,2.367,2.367,0.0,517363765,2792000000,0,512000000,673000000,875000000,53000000,140000000,1000000,1000000,0
2026-05-05T06:57:15.552000,253606379220625,0.43823,446.874,3653.333,0.0,887.662,1124.98,1289.277,57.048,314.903,2.282,0.0,0.0,195833391,1601000000,0,389000000,493000000,565000000,25000000,138000000,1000000,0,0
2026-05-05T06:57:15.992920,253606820145041,0.440924,278.62,2261.162,0.0,662.246,791.52,972.958,29.484,292.568,2.268,2.268,0.0,122850143,997000000,0,292000000,349000000,429000000,13000000,129000000,1000000,1000000,0
2026-05-05T06:57:16.414694,253607241922333,0.421778,1598.594,4737.093,0.0,998.156,1263.699,1704.69,130.4,334.299,2.371,2.371,0.0,674251039,1998000000,0,421000000,533000000,719000000,55000000,141000000,1000000,1000000,0
2026-05-05T06:57:16.840546,253607667777208,0.425856,1044.044,5692.063,0.0,1113.052,1505.203,2012.417,108.018,326.401,2.348,2.348,0.0,444612732,2424000000,0,474000000,641000000,857000000,46000000,139000000,1000000,1000000,0
2026-05-05T06:57:17.286150,253608113385916,0.445607,483.81,3081.19,0.0,724.854,955.999,1018.835,58.347,305.202,0.0,2.244,0.0,215589273,1373000000,0,323000000,426000000,454000000,26000000,136000000,0,1000000,0
2026-05-05T06:57:17.720193,253608547431166,0.434047,248.02,2313.114,0.0,647.395,762.59,949.206,32.255,299.507,2.304,2.304,0.0,107652413,1004000000,0,281000000,331000000,412000000,14000000,130000000,1000000,1000000,0
