warmup_kind,K,sleep_s,probe_idx_within_burst,wall_clock_ns,gpu_t_start_raw,gpu_t_end_raw,gpu_delta_raw,cpu_encode_ns,cpu_commit_ns,cpu_wait_ns,cpu_total_ns
heavy_write,5,0.01,9,4876970319416,4876970439750,4876970446291,6541,24084,7791,153417,185292
heavy_write,20,0.01,0,4878624859958,4878625911708,4878625920666,8958,170083,47625,1028792,1246500
heavy_write,20,0.01,1,4878626270541,4878626464708,4878626471666,6958,65750,20459,228291,314500
heavy_write,20,0.01,2,4878626692416,4878626880958,4878626887958,7000,54792,16458,221000,292250
heavy_write,20,0.01,3,4878627094625,4878627278625,4878627285416,6791,67416,19209,182041,268666
heavy_write,20,0.01,4,4878627464083,4878627659625,4878627666125,6500,62833,19834,211708,294375
heavy_write,20,0.01,5,4878627828541,4878628000416,4878628006916,6500,45791,15542,215458,276791
heavy_write,20,0.01,6,4878628171000,4878628308583,4878628315125,6542,39292,13667,171000,223959
heavy_write,20,0.01,7,4878628453875,4878628616541,4878628623541,7000,37458,14875,208417,260750
heavy_write,20,0.01,8,4878628774958,4878629074000,4878629080625,6625,124667,17291,287542,429500
heavy_write,20,0.01,9,4878629292333,4878629448541,4878629455041,6500,35542,21708,180584,237834
heavy_write,0,0.1,0,4880376585208,4880377635833,4880377644708,8875,177416,46959,1014541,1238916
heavy_write,0,0.1,1,4880377977333,4880378164541,4880378171333,6792,66416,20709,212000,299125
heavy_write,0,0.1,2,4880378392041,4880378590875,4880378597500,6625,68041,19417,207500,294958
heavy_write,0,0.1,3,4880378799333,4880379048875,4880379055333,6458,122000,18125,203833,343958
heavy_write,0,0.1,4,4880379237750,4880379406958,4880379413291,6333,54375,18292,188416,261083
heavy_write,0,0.1,5,4880379588500,4880379779125,4880379785541,6416,48875,16125,230166,295166
heavy_write,0,0.1,6,4880379942875,4880380076458,4880380083000,6542,35334,12583,172042,219959
heavy_write,0,0.1,7,4880380209916,4880380367666,4880380374541,6875,36166,12875,210292,259333
heavy_write,0,0.1,8,4880380519375,4880380673791,4880380680375,6584,39083,12584,216583,268250
heavy_write,0,0.1,9,4880380842833,4880380951541,4880380957708,6167,29583,8667,128417,166667
heavy_write,1,0.1,0,4885565851666,4885566781291,4885566791958,10667,152958,39209,898583,1090750
heavy_write,1,0.1,1,4885567079458,4885567586041,4885567595833,9792,54875,19708,558459,633042
heavy_write,1,0.1,2,4885567796541,4885568188166,4885568197708,9542,50959,18416,429375,498750
heavy_write,1,0.1,3,4885568354791,4885568749666,4885568759375,9709,36833,17042,449958,503833
heavy_write,1,0.1,4,4885568908958,4885569267291,4885569277000,9709,32459,15375,410625,458459
heavy_write,1,0.1,5,4885569425291,4885569798000,4885569807208,9208,37500,13417,426041,476958
heavy_write,1,0.1,6,4885569952500,4885570088916,4885570095791,6875,32416,12500,182625,227541
heavy_write,1,0.1,7,4885570224583,4885570350291,4885570357000,6709,30208,11375,167833,209416
heavy_write,1,0.1,8,4885570482583,4885570765416,4885570772375,6959,117667,21833,240459,379959
heavy_write,1,0.1,9,4885570962625,4885571104625,4885571110958,6333,42500,14542,172292,229334
heavy_write,5,0.1,0,4890774314791,4890775359750,4890775368791,9041,177333,44542,1037458,1259333
heavy_write,5,0.1,1,4890775737791,4890775967500,4890775974000,6500,55834,18541,273334,347709
heavy_write,5,0.1,2,4890776220166,4890776463541,4890776470791,7250,81833,25250,245750,352833
heavy_write,5,0.1,3,4890776671875,4890776872791,4890776880041,7250,63041,20417,223250,306708
heavy_write,5,0.1,4,4890777048416,4890777263166,4890777269875,6709,61708,16417,243000,321125
heavy_write,5,0.1,5,4890777464041,4890777676958,4890777683625,6667,60709,19833,237833,318375
heavy_write,5,0.1,6,4890777840541,4890777945666,4890777952291,6625,25917,7542,132125,165584
heavy_write,5,0.1,7,4890778039541,4890778128625,4890778135125,6500,21417,7417,129666,158500
heavy_write,5,0.1,8,4890778235541,4890778359083,4890778365625,6542,27875,8500,157916,194291
heavy_write,5,0.1,9,4890778471458,4890778558125,4890778564125,6000,20666,7000,115417,143083
heavy_write,20,0.1,0,4896052757791,4896053734708,4896053743791,9083,149125,36750,941542,1127417
heavy_write,20,0.1,1,4896053996750,4896054118708,4896054124958,6250,33500,9459,134125,177084
heavy_write,20,0.1,2,4896054224291,4896054407958,4896054415291,7333,43041,15000,202459,260500
heavy_write,20,0.1,3,4896054540541,4896054697458,4896054704291,6833,41209,9291,181792,232292
heavy_write,20,0.1,4,4896054836000,4896054958333,4896054964708,6375,36917,8917,132833,178667
heavy_write,20,0.1,5,4896055042875,4896055127375,4896055133625,6250,18959,6416,114417,139792
heavy_write,20,0.1,6,4896055230541,4896055365791,4896055372250,6459,33792,9750,159542,203084
heavy_write,20,0.1,7,4896055461541,4896055538291,4896055544500,6209,17875,5542,102042,125459
heavy_write,20,0.1,8,4896055608916,4896055681583,4896055687791,6208,15042,5208,112417,132667
heavy_write,20,0.1,9,4896055778541,4896055899291,4896055906000,6709,28334,7750,152833,188917
heavy_write,0,1.0,0,4901474940083,4901475867041,4901475876041,9000,144459,33541,921500,1099500
heavy_write,0,1.0,1,4901476176375,4901476415000,4901476421583,6583,76292,18125,235250,329667
heavy_write,0,1.0,2,4901476595708,4901476726666,4901476733166,6500,35042,10958,150500,196500
heavy_write,0,1.0,3,4901476848166,4901476996791,4901477004166,7375,34833,12542,179292,226667
heavy_write,0,1.0,4,4901477124833,4901477266083,4901477272541,6458,36958,9459,166041,212458
heavy_write,0,1.0,5,4901477395875,4901477553125,4901477559708,6583,38167,11291,179084,228542
heavy_write,0,1.0,6,4901477663416,4901477765166,4901477771666,6500,26583,8709,131041,166333
heavy_write,0,1.0,7,4901477859791,4901477942708,4901477949083,6375,18541,6417,114750,139708
heavy_write,0,1.0,8,4901478023625,4901478106041,4901478112291,6250,17292,6333,125875,149500
heavy_write,0,1.0,9,4901478200750,4901478313958,4901478320375,6417,22625,7459,156541,186625
heavy_write,1,1.0,0,4941809887208,4941810879125,4941810890333,11208,148333,37917,970625,1156875
heavy_write,1,1.0,1,4941811164291,4941811330750,4941811336958,6208,45125,15625,211916,272666
heavy_write,1,1.0,2,4941811536291,4941811711166,4941811718000,6834,61875,18125,189834,269834
heavy_write,1,1.0,3,4941811913875,4941812140208,4941812147041,6833,63750,20167,326375,410292
heavy_write,1,1.0,4,4941812404166,4941812590291,4941812597041,6750,49666,15709,225083,290458
heavy_write,1,1.0,5,4941812758291,4941812924750,4941812931333,6583,38791,14792,218750,272333
heavy_write,1,1.0,6,4941813117791,4941813271708,4941813278250,6542,52708,18417,168208,239333
heavy_write,1,1.0,7,4941813410416,4941813567250,4941813574208,6958,37583,14958,199917,252458
heavy_write,1,1.0,8,4941813724833,4941813881125,4941813887750,6625,40708,14834,199166,254708
heavy_write,1,1.0,9,4941814031458,4941814187458,4941814193750,6292,34458,13667,180542,228667
heavy_write,5,1.0,0,4982149144375,4982150187041,4982150196958,9917,157834,44166,1044084,1246084
heavy_write,5,1.0,1,4982150555958,4982150792583,4982150799333,6750,79541,24875,242542,346958
heavy_write,5,1.0,2,4982150987208,4982151167625,4982151174375,6750,48834,16125,211541,276500
heavy_write,5,1.0,3,4982151354750,4982151560125,4982151567958,7833,50000,17250,237333,304583
heavy_write,5,1.0,4,4982151725750,4982151899958,4982151906333,6375,44708,14459,213166,272333
heavy_write,5,1.0,5,4982152057208,4982152195500,4982152201875,6375,38167,13541,171917,223625
heavy_write,5,1.0,6,4982152336833,4982152499291,4982152506208,6917,35875,13375,210042,259292
heavy_write,5,1.0,7,4982152651333,4982152808625,4982152815500,6875,37250,13125,207000,257375
heavy_write,5,1.0,8,4982152960791,4982153095000,4982153101333,6333,34375,12166,179417,225958
heavy_write,5,1.0,9,4982153237750,4982153354458,4982153361291,6833,25500,8666,158625,192791
heavy_write,20,1.0,0,5022528189291,5022529247125,5022529258125,11000,158542,31916,1056500,1246958
heavy_write,20,1.0,1,5022529564541,5022529765583,5022529773666,8083,51625,18291,238959,308875
heavy_write,20,1.0,2,5022529941791,5022530104958,5022530113166,8208,39167,14250,204917,258334
heavy_write,20,1.0,3,5022530249500,5022530380583,5022530387583,7000,34042,12167,166458,212667
heavy_write,20,1.0,4,5022530509166,5022530654958,5022530661833,6875,32042,11625,200041,243708
heavy_write,20,1.0,5,5022530810416,5022530970125,5022530976833,6708,38750,13959,215416,268125
heavy_write,20,1.0,6,5022531131125,5022531265458,5022531272125,6667,33875,12083,176042,222000
heavy_write,20,1.0,7,5022531401333,5022531547375,5022531554375,7000,33792,12708,195167,241667
heavy_write,20,1.0,8,5022531690375,5022531841875,5022531848541,6666,34417,12791,178375,225583
heavy_write,20,1.0,9,5022531941583,5022532047875,5022532054750,6875,17042,6875,153292,177209
fma_loop,0,0.0,0,5063079863166,5063080815250,5063080824708,9458,124916,35000,951417,1111333
fma_loop,0,0.0,1,5063081093875,5063081284208,5063081291208,7000,50000,12833,207875,270708
fma_loop,0,0.0,2,5063081434333,5063081605791,5063081613041,7250,42875,12000,194333,249208
fma_loop,0,0.0,3,5063081737958,5063081859500,5063081866083,6583,31667,9541,138417,179625
fma_loop,0,0.0,4,5063081961916,5063082069416,5063082075708,6292,27083,8917,122958,158958
fma_loop,0,0.0,5,5063082148791,5063082229833,5063082236000,6167,17542,6625,112167,136334
fma_loop,0,0.0,6,5063082312666,5063082391125,5063082397625,6500,17500,6875,130167,154542
fma_loop,0,0.0,7,5063082490708,5063082587541,5063082594541,7000,15417,5667,145708,166792
fma_loop,0,0.0,8,5063082678416,5063082776375,5063082783375,7000,14666,4834,149375,168875
fma_loop,0,0.0,9,5063082880541,5063082966083,5063082972375,6292,14916,5709,129375,150000
fma_loop,1,0.0,0,5064102370625,5064103397291,5064103406708,9417,137083,36792,1055500,1229375
fma_loop,1,0.0,1,5064103738083,5064104112541,5064104118833,6292,66084,20625,385875,472584
fma_loop,1,0.0,2,5064104270625,5064104389708,5064104396333,6625,34291,11000,133834,179125
fma_loop,1,0.0,3,5064104486375,5064104626041,5064104632833,6792,36417,9750,170958,217125
fma_loop,1,0.0,4,5064104752875,5064104892000,5064104898333,6333,32250,9958,174458,216666
fma_loop,1,0.0,5,5064105008750,5064105231250,5064105237583,6333,28000,8916,244042,280958
fma_loop,1,0.0,6,5064105317958,5064105412583,5064105419208,6625,19416,6667,148000,174083
fma_loop,1,0.0,7,5064105523583,5064105646583,5064105653166,6583,24334,7208,163292,194834
fma_loop,1,0.0,8,5064105756375,5064105882041,5064105888666,6625,26000,8333,162875,197208
fma_loop,1,0.0,9,5064105999791,5064106127416,5064106133958,6542,30958,9250,161208,201416
fma_loop,5,0.0,0,5065135258166,5065136258416,5065136267541,9125,149416,38000,974375,1161791
fma_loop,5,0.0,1,5065136531916,5065136694875,5065136701916,7041,44166,13709,199166,257041
fma_loop,5,0.0,2,5065136871208,5065137041750,5065137049000,7250,47333,13625,201875,262833
fma_loop,5,0.0,3,5065137214916,5065137465208,5065137472333,7125,56833,15042,263958,335833
fma_loop,5,0.0,4,5065137610833,5065137771208,5065137777500,6292,42625,12208,189083,243916
fma_loop,5,0.0,5,5065137903083,5065138025125,5065138031458,6333,34209,10291,155209,199709
fma_loop,5,0.0,6,5065138146125,5065138242958,5065138249291,6333,23791,8959,127541,160291
fma_loop,5,0.0,7,5065138339500,5065138445000,5065138451458,6458,22542,8291,133917,164750
fma_loop,5,0.0,8,5065138551000,5065138684500,5065138691041,6541,32500,10584,166083,209167
fma_loop,5,0.0,9,5065138798666,5065138912666,5065138919000,6334,26417,8666,148959,184042
fma_loop,20,0.0,0,5066206865500,5066207888791,5066207898666,9875,154209,43291,1010250,1207750
fma_loop,20,0.0,1,5066208219250,5066208402833,5066208409208,6375,56792,18000,208416,283208
fma_loop,20,0.0,2,5066208573083,5066208732291,5066208739250,6959,40625,15916,202500,259041
fma_loop,20,0.0,3,5066208889291,5066209059541,5066209066583,7042,36500,14041,225667,276208
fma_loop,20,0.0,4,5066209248083,5066209439875,5066209446666,6791,50458,19334,223416,293208
fma_loop,20,0.0,5,5066209621916,5066209798000,5066209804583,6583,49417,17416,210625,277458
fma_loop,20,0.0,6,5066209954625,5066210085291,5066210091625,6334,35875,13209,164166,213250
fma_loop,20,0.0,7,5066210226750,5066210395291,5066210402083,6792,36750,13584,219708,270042
fma_loop,20,0.0,8,5066210555625,5066210707166,5066210714083,6917,35333,13500,195167,244000
fma_loop,20,0.0,9,5066210850291,5066210979333,5066210985666,6333,32750,12167,163791,208708
fma_loop,0,0.001,0,5067413975125,5067414949750,5067414959250,9500,153917,41708,967458,1163083
fma_loop,0,0.001,1,5067415271541,5067415504375,5067415511416,7041,63958,21375,258042,343375
fma_loop,0,0.001,2,5067415704958,5067415886250,5067415893833,7583,48000,17834,225208,291042
fma_loop,0,0.001,3,5067416074041,5067416242083,5067416248625,6542,50125,17708,187333,255166
fma_loop,0,0.001,4,5067416391791,5067416555083,5067416561958,6875,39917,15000,205708,260625
fma_loop,0,0.001,5,5067416701750,5067416824958,5067416831125,6167,32750,11917,162042,206709
fma_loop,0,0.001,6,5067416968083,5067417119000,5067417126000,7000,36583,12958,200750,250291
fma_loop,0,0.001,7,5067417290625,5067417465500,5067417472583,7083,38042,12958,222625,273625
fma_loop,0,0.001,8,5067417614958,5067417746875,5067417753333,6458,32459,12166,181125,225750
fma_loop,0,0.001,9,5067417891458,5067418047541,5067418054083,6542,35333,13250,217250,265833
fma_loop,1,0.001,0,5068507934291,5068508934333,5068508943541,9208,172125,42000,977750,1191875
fma_loop,1,0.001,1,5068509286291,5068509495375,5068509501750,6375,69209,21500,235125,325834
fma_loop,1,0.001,2,5068509748500,5068509940500,5068509947083,6583,60042,19250,225208,304500
fma_loop,1,0.001,3,5068510165625,5068510357458,5068510363791,6333,65625,19583,203959,289167
fma_loop,1,0.001,4,5068510682750,5068510878916,5068510885458,6542,52041,17000,232375,301416
fma_loop,1,0.001,5,5068511055083,5068511205541,5068511211875,6334,45208,15917,174375,235500
fma_loop,1,0.001,6,5068511356708,5068511525333,5068511532166,6833,45875,15291,226459,287625
fma_loop,1,0.001,7,5068511695333,5068511785708,5068511792041,6333,18209,6666,121084,145959
fma_loop,1,0.001,8,5068511864041,5068511939791,5068511946000,6209,16208,6125,100917,123250
fma_loop,1,0.001,9,5068512007625,5068512083500,5068512090250,6750,14083,5208,131500,150791
fma_loop,5,0.001,0,5069614727166,5069615717458,5069615726375,8917,159084,39791,984750,1183625
fma_loop,5,0.001,1,5069616085750,5069616368583,5069616375458,6875,90666,26375,275834,392875
fma_loop,5,0.001,2,5069616595375,5069616813458,5069616821000,7542,70625,21708,227458,319791
fma_loop,5,0.001,3,5069617033083,5069617277625,5069617284333,6708,74791,22500,245334,342625
fma_loop,5,0.001,4,5069617454000,5069617645625,5069617652041,6416,54000,15958,222167,292125
fma_loop,5,0.001,5,5069617837333,5069617991166,5069617997166,6000,52875,15667,166291,234833
fma_loop,5,0.001,6,5069618125791,5069618290333,5069618296875,6542,40208,14792,789333,844333
fma_loop,5,0.001,7,5069619029125,5069619176708,5069619183458,6750,36625,10042,172250,218917
fma_loop,5,0.001,8,5069619289000,5069619422083,5069619429041,6958,29417,8833,160208,198458
fma_loop,5,0.001,9,5069619529458,5069619646000,5069619652750,6750,29125,8833,146542,184500
fma_loop,20,0.001,0,5070762270416,5070762809500,5070762818208,8708,50500,14750,600250,665500
fma_loop,20,0.001,1,5070763009708,5070763151875,5070763158375,6500,29250,17750,175958,222958
fma_loop,20,0.001,2,5070763279791,5070763386750,5070763393666,6916,18875,7250,148792,174917
fma_loop,20,0.001,3,5070763477708,5070763572125,5070763579000,6875,14916,5625,143584,164125
fma_loop,20,0.001,4,5070763660875,5070763765333,5070763771791,6458,12875,5416,154875,173166
fma_loop,20,0.001,5,5070763877458,5070763985958,5070763992125,6167,19792,7708,160542,188042
fma_loop,20,0.001,6,5070764090958,5070764194041,5070764200583,6542,14917,5583,162625,183125
fma_loop,20,0.001,7,5070764319916,5070764432750,5070764439083,6333,26291,9084,158541,193916
fma_loop,20,0.001,8,5070764534166,5070764627916,5070764634333,6417,12875,5167,163667,181709
fma_loop,20,0.001,9,5070764747458,5070764849958,5070764856041,6083,18125,6333,158000,182458
fma_loop,0,0.01,0,5072028980083,5072029537791,5072029546041,8250,56125,14458,575042,645625
fma_loop,0,0.01,1,5072029676916,5072029773250,5072029779583,6333,23250,8125,122417,153792
fma_loop,0,0.01,2,5072029863875,5072029948291,5072029955000,6709,20167,6708,107667,134542
fma_loop,0,0.01,3,5072030021250,5072030095208,5072030101708,6500,14625,5625,105167,125417
fma_loop,0,0.01,4,5072030178416,5072030267041,5072030273250,6209,20000,7333,116584,143917
fma_loop,0,0.01,5,5072030350625,5072030423291,5072030429375,6084,14125,5250,106833,126208
fma_loop,0,0.01,6,5072030495333,5072030565166,5072030571375,6209,12708,4792,107458,124958
fma_loop,0,0.01,7,5072030637791,5072030706375,5072030712708,6333,12166,4792,105542,122500
fma_loop,0,0.01,8,5072030777500,5072030845291,5072030851500,6209,12125,4583,106042,122750
fma_loop,0,0.01,9,5072030922791,5072030994041,5072031000083,6042,15167,6167,104208,125542
fma_loop,1,0.01,0,5073591352166,5073592448208,5073592457625,9417,188583,59875,1038917,1287375
fma_loop,1,0.01,1,5073592784500,5073593030750,5073593037791,7041,70250,25833,265000,361083
fma_loop,1,0.01,2,5073593244875,5073593482583,5073593489458,6875,63708,18583,257042,339333
fma_loop,1,0.01,3,5073593659958,5073593855000,5073593861708,6708,52000,22125,219333,293458
fma_loop,1,0.01,4,5073594057708,5073594264750,5073594271333,6583,70208,24583,209959,304750
fma_loop,1,0.01,5,5073594453583,5073594632666,5073594639166,6500,50666,17125,209625,277416
fma_loop,1,0.01,6,5073594824750,5073594984833,5073594991416,6583,57041,18459,166416,241916
fma_loop,1,0.01,7,5073595126875,5073595286041,5073595292750,6709,43958,14625,194292,252875
fma_loop,1,0.01,8,5073595441416,5073595774791,5073595781416,6625,44542,14750,388541,447833
fma_loop,1,0.01,9,5073595953916,5073596093833,5073596099875,6042,42834,14083,164958,221875
fma_loop,5,0.01,0,5075191178000,5075192205541,5075192215000,9459,130958,32292,1013041,1176291
fma_loop,5,0.01,1,5075192485375,5075192673000,5075192680041,7041,47791,13167,202500,263458
fma_loop,5,0.01,2,5075192807750,5075192948791,5075192956083,7292,34000,8292,169500,211792
fma_loop,5,0.01,3,5075193076208,5075193204416,5075193211041,6625,27083,8750,157959,193792
fma_loop,5,0.01,4,5075193324583,5075193483833,5075193490166,6333,36625,10000,183958,230583
fma_loop,5,0.01,5,5075193603416,5075193708291,5075193714583,6292,30500,5792,126625,162917
fma_loop,5,0.01,6,5075193797583,5075193881416,5075193888083,6667,19583,6709,110125,136417
fma_loop,5,0.01,7,5075193957375,5075194045208,5075194051958,6750,15375,5458,137375,158208
fma_loop,5,0.01,8,5075194146833,5075194255000,5075194261583,6583,21708,7000,147167,175875
fma_loop,5,0.01,9,5075194363583,5075194479083,5075194485375,6292,27208,7500,145292,180000
fma_loop,20,0.01,0,5076861631250,5076862634625,5076862643791,9166,159083,40834,994208,1194125
fma_loop,20,0.01,1,5076862969208,5076863218333,5076863225375,7042,64334,21208,279083,364625
fma_loop,20,0.01,2,5076863419333,5076863630458,5076863637250,6792,51875,17000,256084,324959
fma_loop,20,0.01,3,5076863860416,5076864103375,5076864110250,6875,70833,23000,252125,345958
fma_loop,20,0.01,4,5076864276875,5076864459750,5076864466375,6625,47792,15208,225625,288625
fma_loop,20,0.01,5,5076864668250,5076864869125,5076864875666,6541,65958,20625,220167,306750
fma_loop,20,0.01,6,5076865040500,5076865178250,5076865184625,6375,43750,15042,166458,225250
fma_loop,20,0.01,7,5076865347708,5076865551208,5076865557875,6667,53541,18000,238667,310208
fma_loop,20,0.01,8,5076865723041,5076865865833,5076865872250,6417,41667,15125,186750,243542
fma_loop,20,0.01,9,5076866039333,5076866212125,5076866218875,6750,47625,16958,182750,247333
fma_loop,0,0.1,0,5078687452000,5078688537208,5078688546375,9167,172584,43375,1062458,1278417
fma_loop,0,0.1,1,5078688867083,5078689127750,5078689134541,6791,69833,20375,286875,377083
fma_loop,0,0.1,2,5078689382041,5078689621291,5078689628708,7417,82291,23625,253125,359041
fma_loop,0,0.1,3,5078689849500,5078690039458,5078690045958,6500,60666,18792,198167,277625
fma_loop,0,0.1,4,5078690207333,5078690400958,5078690407333,6375,55083,18333,226709,300125
fma_loop,0,0.1,5,5078690576875,5078690756708,5078690763250,6542,49667,15542,219125,284334
fma_loop,0,0.1,6,5078690939625,5078691109750,5078691116125,6375,48416,16917,190625,255958
fma_loop,0,0.1,7,5078691253208,5078691426416,5078691433416,7000,45625,15458,211084,272167
fma_loop,0,0.1,8,5078691585708,5078691731875,5078691737916,6041,40667,13958,176542,231167
fma_loop,0,0.1,9,5078691881541,5078692052250,5078692058625,6375,42250,16333,214917,273500
fma_loop,1,0.1,0,5083895663000,5083896830416,5083896839791,9375,202333,49292,1138500,1390125
fma_loop,1,0.1,1,5083897207583,5083897481125,5083897487625,6500,81625,28041,285417,395083
fma_loop,1,0.1,2,5083897696416,5083897862833,5083897869458,6625,53792,17708,199042,270542
fma_loop,1,0.1,3,5083898046791,5083898238000,5083898245208,7208,52042,16583,226083,294708
fma_loop,1,0.1,4,5083898409750,5083898612375,5083898618750,6375,49125,15875,246916,311916
fma_loop,1,0.1,5,5083898818958,5083898984666,5083898991000,6334,58916,19792,183667,262375
fma_loop,1,0.1,6,5083899150916,5083899344000,5083899350708,6708,48500,15208,232250,295958
fma_loop,1,0.1,7,5083899535000,5083899722750,5083899729500,6750,56500,17500,191041,265041
fma_loop,1,0.1,8,5083899842541,5083899958000,5083899964375,6375,29125,8542,139458,177125
fma_loop,1,0.1,9,5083900050000,5083900138000,5083900144291,6291,21292,7333,119750,148375
fma_loop,5,0.1,0,5089120838000,5089121954541,5089121963666,9125,175459,45250,1087791,1308500
fma_loop,5,0.1,1,5089122293708,5089122537416,5089122543958,6542,69208,21792,269958,360958
fma_loop,5,0.1,2,5089122787291,5089123055833,5089123063458,7625,82959,23416,272500,378875
fma_loop,5,0.1,3,5089123276833,5089123473000,5089123479375,6375,61250,19208,213875,294333
fma_loop,5,0.1,4,5089123658791,5089123861000,5089123867541,6541,57333,19417,235333,312083
fma_loop,5,0.1,5,5089124056166,5089124252250,5089124258708,6458,57917,19000,220708,297625
fma_loop,5,0.1,6,5089124436375,5089124624791,5089124631791,7000,55208,18917,213208,287333
fma_loop,5,0.1,7,5089124788333,5089124923958,5089124930458,6500,39333,13708,170250,223291
fma_loop,5,0.1,8,5089125075416,5089125267250,5089125273708,6458,43208,18459,242958,304625
fma_loop,5,0.1,9,5089125452791,5089125590250,5089125596750,6500,33125,10625,171542,215292
fma_loop,20,0.1,0,5094390492666,5094391613041,5094391622250,9209,213541,40167,1035542,1289250
fma_loop,20,0.1,1,5094391920875,5094392077375,5094392083875,6500,60125,17417,136250,213792
fma_loop,20,0.1,2,5094392191791,5094392337541,5094392344541,7000,33583,10709,176958,221250
fma_loop,20,0.1,3,5094392465000,5094392577916,5094392584375,6459,34208,7167,125583,166958
fma_loop,20,0.1,4,5094392661416,5094392751833,5094392758041,6208,19584,7166,115250,142000
fma_loop,20,0.1,5,5094392837416,5094392955208,5094392961500,6292,22958,7167,159917,190042
fma_loop,20,0.1,6,5094393080000,5094393221541,5094393228375,6834,33000,8417,173667,215084
fma_loop,20,0.1,7,5094393344500,5094393456416,5094393462916,6500,31958,9625,131000,172583
fma_loop,20,0.1,8,5094393543500,5094393624583,5094393631000,6417,16792,5666,113750,136208
fma_loop,20,0.1,9,5094393701875,5094393781958,5094393788083,6125,14958,6542,114542,136042
fma_loop,0,1.0,0,5099840802375,5099841802041,5099841811833,9792,171416,43834,977541,1192791
fma_loop,0,1.0,1,5099842130500,5099842359291,5099842366041,6750,66875,20583,252292,339750
fma_loop,0,1.0,2,5099842585541,5099842832583,5099842839583,7000,67791,21334,269541,358666
fma_loop,0,1.0,3,5099843027458,5099843221250,5099843228125,6875,55458,16792,224458,296708
fma_loop,0,1.0,4,5099843396875,5099843542000,5099843548333,6333,44792,15542,168583,228917
fma_loop,0,1.0,5,5099843682375,5099843849541,5099843856166,6625,43584,14500,207500,265584
fma_loop,0,1.0,6,5099844022791,5099844135791,5099844142166,6375,36791,10667,126708,174166
fma_loop,0,1.0,7,5099844227958,5099844317916,5099844324541,6625,21458,7459,122125,151042
fma_loop,0,1.0,8,5099844410875,5099844514166,5099844520500,6334,21209,7833,138958,168000
fma_loop,0,1.0,9,5099844625750,5099844759125,5099844765500,6375,30458,11042,166333,207833
fma_loop,1,1.0,0,5140199606333,5140200833250,5140200843125,9875,161625,44417,1222875,1428917
fma_loop,1,1.0,1,5140201171583,5140201364583,5140201375916,11333,61583,21417,236333,319333
fma_loop,1,1.0,2,5140201601125,5140201816958,5140201825416,8458,66875,21000,243084,330959
fma_loop,1,1.0,3,5140202005250,5140202142583,5140202149083,6500,40500,13542,172542,226584
fma_loop,1,1.0,4,5140202322000,5140202534375,5140202542041,7666,57875,17917,249708,325500
fma_loop,1,1.0,5,5140202712416,5140202887000,5140202895000,8000,43250,14833,223417,281500
fma_loop,1,1.0,6,5140203056458,5140203195750,5140203202250,6500,37792,13417,186500,237709
fma_loop,1,1.0,7,5140203343500,5140203498541,5140203505000,6459,34334,13208,223375,270917
fma_loop,1,1.0,8,5140203662708,5140203788208,5140203796250,8042,26375,8667,170333,205375
fma_loop,1,1.0,9,5140203911125,5140204099666,5140204105791,6125,25041,8584,219625,253250
fma_loop,5,1.0,0,5180515066000,5180516065750,5180516074875,9125,167917,43292,1030250,1241459
fma_loop,5,1.0,1,5180516494458,5180516782250,5180516788791,6541,95250,26958,282167,404375
fma_loop,5,1.0,2,5180517032875,5180517296875,5180517304083,7208,78917,22750,272291,373958
fma_loop,5,1.0,3,5180517506958,5180517662291,5180517668958,6667,50458,15208,169750,235416
fma_loop,5,1.0,4,5180517795875,5180517974916,5180517981291,6375,46000,14666,236209,296875
fma_loop,5,1.0,5,5180518172625,5180518363041,5180518369708,6667,53333,17625,216042,287000
fma_loop,5,1.0,6,5180518523708,5180518709208,5180518715875,6667,53542,15708,215583,284833
fma_loop,5,1.0,7,5180518866291,5180518997375,5180519003666,6291,35917,12500,162125,210542
fma_loop,5,1.0,8,5180519147666,5180519316875,5180519323458,6583,43833,16500,196667,257000
fma_loop,5,1.0,9,5180519463125,5180519627708,5180519634208,6500,39334,14666,207500,261500
fma_loop,20,1.0,0,5220922810708,5220923749875,5220923759166,9291,160500,38583,911417,1110500
fma_loop,20,1.0,1,5220924042083,5220924273500,5220924280250,6750,61084,19166,257959,338209
fma_loop,20,1.0,2,5220924479208,5220924677833,5220924685458,7625,54250,17667,227708,299625
fma_loop,20,1.0,3,5220924851041,5220925021041,5220925028500,7459,44875,14541,219125,278541
fma_loop,20,1.0,4,5220925223375,5220925381500,5220925387625,6125,54750,18333,168917,242000
fma_loop,20,1.0,5,5220925537666,5220925706500,5220925713125,6625,47875,14042,206916,268833
fma_loop,20,1.0,6,5220925876833,5220926036333,5220926042708,6375,43709,14916,191292,249917
fma_loop,20,1.0,7,5220926188833,5220926353958,5220926360666,6708,40959,13375,226375,280709
fma_loop,20,1.0,8,5220926516500,5220926634958,5220926641708,6750,25167,8208,156875,190250
fma_loop,20,1.0,9,5220926748916,5220926852125,5220926858166,6041,25459,8500,131583,165542
